dataset_id,dataset_title,dataset_slug,dataset_page,resource_id,resource_title,resource_url,resource_last_modified,organization_or_owner,error_type,resource_found_by,initial_version_name,is_valid_v_1.0.0,is_valid_one_version,most_recent_valid_version
5bcdc37a634f41327d733c29,Annuaire des profils acheteurs des adhérents de Mégalis Bretagne,annuaire-des-profils-acheteurs-des-adherents-de-megalis-bretagne,https://www.data.gouv.fr/fr/datasets/annuaire-des-profils-acheteurs-des-adherents-de-megalis-bretagne/,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,profil-acheteur-acherents-megalis.csv,https://static.data.gouv.fr/resources/annuaire-des-profils-acheteurs-des-adherents-de-megalis-bretagne/20210506-095445/data.csv,2021-05-06T09:54:46.246000,megalis-bretagne,,1 - schema request,,True,True,1.0.0
5bc846bc634f4168293fe05d,Profil d'acheteur de la Ville d'Antibes,profil-dacheteur-de-la-ville-dantibes,https://www.data.gouv.fr/fr/datasets/profil-dacheteur-de-la-ville-dantibes/,88dddf24-1ad5-4ed3-957a-334ecf0d3804,antibes-profil-acheteur.csv,https://static.data.gouv.fr/resources/profil-dacheteur-de-la-ville-dantibes/20200907-143433/antibes-profil-acheteur.csv,2020-11-09T17:05:12.772000,ville-dantibes,,1 - schema request,,False,False,
5bc846bc634f4168293fe05d,Profil d'acheteur de la Ville d'Antibes,profil-dacheteur-de-la-ville-dantibes,https://www.data.gouv.fr/fr/datasets/profil-dacheteur-de-la-ville-dantibes/,e2b2711c-28f1-4aeb-8b09-75fe135c68df,antibes-profil-acheteur.xlsx,https://static.data.gouv.fr/resources/profil-dacheteur-de-la-ville-dantibes/20200907-143426/antibes-profil-acheteur.xlsx,2020-11-09T17:05:23.093000,,wrong-file-format,1 - schema request,,False,False,
5c6aabb6634f417fb822b63b,profil d'acheteur,profil-dacheteur-1,https://www.data.gouv.fr/fr/datasets/profil-dacheteur-1/,4a3b17ab-4581-499f-be41-4903fce742ed,profil-acheteur-pays-mornantais-v2.csv,https://static.data.gouv.fr/resources/profil-dacheteur-1/20201015-160912/profil-acheteur-pays-mornantais-v2.csv,2020-10-15T16:10:14.896000,communaute-de-communes-du-pays-mornantais,,1 - schema request,,False,False,
5c6aabb6634f417fb822b63b,profil d'acheteur,profil-dacheteur-1,https://www.data.gouv.fr/fr/datasets/profil-dacheteur-1/,2250d902-d5dc-4eb4-b5d0-fc2785b45b65,cvs.csv,https://static.data.gouv.fr/resources/profil-dacheteur-1/20190218-141410/cvs.csv,2019-02-18T14:14:23.708000,communaute-de-communes-du-pays-mornantais,,1 - schema request,,False,False,
