dataset_id,dataset_slug,dataset_page,resource_id,resource_title,resource_last_modified,organization_or_owner,error_type,resource_found_by,is_valid_v_0.0.1,is_valid_v_0.1.0,is_valid_v_0.1.1,is_valid_v_0.1.2,is_valid_v_0.2.0,is_valid_one_version
5fa28545fde17d46008f9499,aires-de-covoiturage-1,https://www.data.gouv.fr/fr/datasets/aires-de-covoiturage-1/,ee3dd199-e653-414e-a1a3-032099695ebe,Aires-de-covoiturage.csv,2020-11-04T11:42:58.011000,communaute-de-communes-beaucaire-terre-dargence,,1 - schema request,False,False,False,False,False,False
5d6eaffc8b4c417cdc452ac3,base-nationale-des-lieux-de-covoiturage,https://www.data.gouv.fr/fr/datasets/base-nationale-des-lieux-de-covoiturage/,46362a9d-053e-4ba0-be58-bca4417a2de8,bnlc.csv,2021-02-08T14:01:21.878000,equipe-transport-data-gouv-fr,,1 - schema request,False,False,False,False,True,True
