dataset_id,dataset_slug,dataset_page,resource_id,resource_title,resource_last_modified,organization_or_owner,error_type,resource_found_by,is_valid_v_0.1.0,is_valid_v_0.1.1,is_valid_v_0.1.2,is_valid_v_0.1.3,is_valid_v_0.1.4,is_valid_one_version,initial_schema_version,most_recent_valid_version,is_schema_version_to_update,is_schema_to_add,is_schema_to_drop
5e7eccbe514104d031fbf416,angers-stationnement,https://www.data.gouv.fr/fr/datasets/angers-stationnement/,0abecb2f-8cd8-4632-81f9-4866e38bfea0,Export au format Shapefile,2020-03-26T16:19:31,,wrong-file-format,3 - search request,False,False,False,False,False,False,,,False,False,False
5e7eccbe514104d031fbf416,angers-stationnement,https://www.data.gouv.fr/fr/datasets/angers-stationnement/,b50c1b8c-d9a2-4952-bf54-413fb9267163,Export au format GeoJSON,2020-03-26T16:19:31,,wrong-file-format,3 - search request,False,False,False,False,False,False,,,False,False,False
5e7eccbe514104d031fbf416,angers-stationnement,https://www.data.gouv.fr/fr/datasets/angers-stationnement/,910a2f2e-7c5e-4cca-95ff-7df04ce61e40,Export au format JSON,2020-03-26T16:19:31,,wrong-file-format,3 - search request,False,False,False,False,False,False,,,False,False,False
56f26f0ea3a729648fbc2067,parcs-relais-en-ile-de-france,https://www.data.gouv.fr/fr/datasets/parcs-relais-en-ile-de-france/,56fdf0a0-8423-495b-8c14-ada4a315590b,Export au format JSON,2015-10-28T08:47:58,,wrong-file-format,3 - search request,False,False,False,False,False,False,,,False,False,False
596dd61988ee3814431a54d2,lieux-de-stationnement-pour-deux-roues-bayonne,https://www.data.gouv.fr/fr/datasets/lieux-de-stationnement-pour-deux-roues-bayonne/,f82fbdc9-1ef5-44fe-9397-70dc70541982,velo_park.shp (export SHP/WGS-84),2021-01-15T06:38:24.453000,,wrong-file-format,3 - search request,False,False,False,False,False,False,,,False,False,False
596dd61988ee3814431a54d2,lieux-de-stationnement-pour-deux-roues-bayonne,https://www.data.gouv.fr/fr/datasets/lieux-de-stationnement-pour-deux-roues-bayonne/,7d7db974-468a-41fe-8dee-ac7b9c98785d,velo_park.shp (export GeoJSON),2021-01-15T06:38:24.453000,,wrong-file-format,3 - search request,False,False,False,False,False,False,,,False,False,False
596dd61988ee3814431a54d2,lieux-de-stationnement-pour-deux-roues-bayonne,https://www.data.gouv.fr/fr/datasets/lieux-de-stationnement-pour-deux-roues-bayonne/,3b1d3622-25c0-405b-b04d-b18d919d5544,velo_park.shp (archive),2021-01-15T06:38:24.453000,,wrong-file-format,3 - search request,False,False,False,False,False,False,,,False,False,False
5cb044008b4c410fa7dad1aa,zone-bleue,https://www.data.gouv.fr/fr/datasets/zone-bleue/,b19fc504-1ccc-4929-b566-76c0f604d65f,Liste les adresses constituant la zone bleue sur la commune de Saint-Paul-lès-Dax (Format GEOJSON),2019-04-12T09:54:21.306000,,wrong-file-format,3 - search request,False,False,False,False,False,False,,,False,False,False
56f26f0ea3a729648fbc2067,parcs-relais-en-ile-de-france,https://www.data.gouv.fr/fr/datasets/parcs-relais-en-ile-de-france/,be4f9394-d84c-4a67-9ed9-6ecf9ff395b2,Export au format GeoJSON,2015-10-28T08:47:58,,wrong-file-format,3 - search request,False,False,False,False,False,False,,,False,False,False
5ce889a59ce2e755dc0dbf2c,parkings-du-centre-ville-de-digne-les-bains,https://www.data.gouv.fr/fr/datasets/parkings-du-centre-ville-de-digne-les-bains/,a9f9033c-ca20-4ea2-a2cc-f62eeecd75cf,DIGNE-PARKING-2020.xls,2020-05-13T00:00:00,,wrong-file-format,3 - search request,False,False,False,False,False,False,,,False,False,False
56f26f0ea3a729648fbc2067,parcs-relais-en-ile-de-france,https://www.data.gouv.fr/fr/datasets/parcs-relais-en-ile-de-france/,9aff4cfe-821e-49e6-befb-bdf9b3cc590c,Export au format CSV,2019-02-19T15:34:55,ile-de-france-mobilites,,3 - search request,False,False,False,False,False,False,,,False,False,False
55f1b1c2c751df29861f92c4,accueil-des-gens-du-voyage-dans-laube,https://www.data.gouv.fr/fr/datasets/accueil-des-gens-du-voyage-dans-laube/,5a35f8d4-16db-452f-b454-79d7c9f247fc,N_TERRAIN_GENS_VOYAGE_S_010.TAB (archive),2020-02-23T06:50:38.017000,,wrong-file-format,3 - search request,False,False,False,False,False,False,,,False,False,False
5bcf4595634f412cc744840c,aires-de-covoiturage-en-france,https://www.data.gouv.fr/fr/datasets/aires-de-covoiturage-en-france/,8e80f056-0ecb-439f-b55e-57a79010ffb0,Fichier nationnal des Aires de covoiturage (et autres parkings identifiés par les collectivités locales),2018-10-24T15:49:05.259000,,wrong-file-format,3 - search request,False,False,False,False,False,False,,,False,False,False
557f1b4ec751df366a1d4c0a,piraa-aires-de-stationnement-retournement-et-deviation-des-poids-lourds-de-auvergne-rhone-alpes,https://www.data.gouv.fr/fr/datasets/piraa-aires-de-stationnement-retournement-et-deviation-des-poids-lourds-de-auvergne-rhone-alpes/,fee5d47f-22ac-4d93-9336-64958cc6178b,r_piraa_pl_p_zse (export SHP/WGS-84),2020-01-24T13:36:39.632000,,wrong-file-format,3 - search request,False,False,False,False,False,False,,,False,False,False
557f1b4ec751df366a1d4c0a,piraa-aires-de-stationnement-retournement-et-deviation-des-poids-lourds-de-auvergne-rhone-alpes,https://www.data.gouv.fr/fr/datasets/piraa-aires-de-stationnement-retournement-et-deviation-des-poids-lourds-de-auvergne-rhone-alpes/,63794133-1264-4592-8104-a5d2ad9e9c83,r_piraa_pl_p_zse (export GeoJSON),2020-01-24T13:36:39.631000,,wrong-file-format,3 - search request,False,False,False,False,False,False,,,False,False,False
557f1b4ec751df366a1d4c0a,piraa-aires-de-stationnement-retournement-et-deviation-des-poids-lourds-de-auvergne-rhone-alpes,https://www.data.gouv.fr/fr/datasets/piraa-aires-de-stationnement-retournement-et-deviation-des-poids-lourds-de-auvergne-rhone-alpes/,dc879de5-1009-455b-8c2e-21fb62bd10f5,r_piraa_pl_p_zse (export SHP/WGS-84),2020-01-24T13:36:39.631000,,wrong-file-format,3 - search request,False,False,False,False,False,False,,,False,False,False
557f1b4ec751df366a1d4c0a,piraa-aires-de-stationnement-retournement-et-deviation-des-poids-lourds-de-auvergne-rhone-alpes,https://www.data.gouv.fr/fr/datasets/piraa-aires-de-stationnement-retournement-et-deviation-des-poids-lourds-de-auvergne-rhone-alpes/,50b81756-6fb4-41aa-a6c8-908f7dcad596,r_piraa_pl_p_zse (export GeoJSON),2020-01-24T13:36:39.630000,,wrong-file-format,3 - search request,False,False,False,False,False,False,,,False,False,False
5a3a8a00c751df43a87a2472,accessibilite-stationnement-pmr,https://www.data.gouv.fr/fr/datasets/accessibilite-stationnement-pmr/,5c543305-d657-4013-b86b-92b99fb108e9,Accessibilité - Stationnement PMR,2018-07-26T09:19:35.798000,,wrong-file-format,3 - search request,False,False,False,False,False,False,,,False,False,False
5a3a8a00c751df43a87a2472,accessibilite-stationnement-pmr,https://www.data.gouv.fr/fr/datasets/accessibilite-stationnement-pmr/,a4c44b28-9cd8-4282-87fa-acb7a9b2e817,Accessibilité - Stationnement PMR,2018-07-26T09:19:35.797000,,wrong-file-format,3 - search request,False,False,False,False,False,False,,,False,False,False
5a3a8a00c751df43a87a2472,accessibilite-stationnement-pmr,https://www.data.gouv.fr/fr/datasets/accessibilite-stationnement-pmr/,dea04f9f-db59-4b9b-971e-452a292fb207,Accessibilité - Stationnement PMR,2018-07-26T09:19:35.796000,,wrong-file-format,3 - search request,False,False,False,False,False,False,,,False,False,False
5a3a8a00c751df43a87a2472,accessibilite-stationnement-pmr,https://www.data.gouv.fr/fr/datasets/accessibilite-stationnement-pmr/,64ca028b-bf2a-498b-bdbd-ee39ff4bed5c,Accessibilité - Stationnement PMR,2018-07-26T09:19:35.795000,,wrong-file-format,3 - search request,False,False,False,False,False,False,,,False,False,False
5a3a8a00c751df43a87a2472,accessibilite-stationnement-pmr,https://www.data.gouv.fr/fr/datasets/accessibilite-stationnement-pmr/,16721942-a18d-4a2d-bc75-82375cb7d21d,Accessibilité - Stationnement PMR,2018-07-26T09:19:35.794000,,wrong-file-format,3 - search request,False,False,False,False,False,False,,,False,False,False
56f26f0ea3a729648fbc2067,parcs-relais-en-ile-de-france,https://www.data.gouv.fr/fr/datasets/parcs-relais-en-ile-de-france/,79acabaa-94a7-4409-9f87-ab9a0598dfd7,Export au format Shapefile,2015-10-28T08:47:58,,wrong-file-format,3 - search request,False,False,False,False,False,False,,,False,False,False
5cb043238b4c410a38247545,zone-30-km-h,https://www.data.gouv.fr/fr/datasets/zone-30-km-h/,91741ea6-5766-4360-821a-9b418605620d,Document décrivant le modèle de données,2019-04-12T09:51:16.701000,,wrong-file-format,3 - search request,False,False,False,False,False,False,,,False,False,False
5cb043238b4c410a38247545,zone-30-km-h,https://www.data.gouv.fr/fr/datasets/zone-30-km-h/,c1eefbd9-54b6-4f69-a07c-36fb893be46f,Liste des zones limitées à 30 km/h sur la commune de Saint-Paul-lès-Dax (Format GEOJSON),2019-04-12T09:50:32.121000,,wrong-file-format,3 - search request,False,False,False,False,False,False,,,False,False,False
5ce889a59ce2e755dc0dbf2c,parkings-du-centre-ville-de-digne-les-bains,https://www.data.gouv.fr/fr/datasets/parkings-du-centre-ville-de-digne-les-bains/,bbc2eaee-205f-4add-a303-27a914192a87,Dépliant sur le stationnement à Digne-les-Bains,2019-05-09T00:00:00,,wrong-file-format,3 - search request,False,False,False,False,False,False,,,False,False,False
5ce889a59ce2e755dc0dbf2c,parkings-du-centre-ville-de-digne-les-bains,https://www.data.gouv.fr/fr/datasets/parkings-du-centre-ville-de-digne-les-bains/,0243b96c-c1f0-4a82-ad60-edf259ad47c8,DIGNE-PARKING-2020.csv,2020-05-13T00:00:00,ville-de-digne-les-bains,,3 - search request,False,False,False,False,True,True,,0.1.4,False,True,False
5ce889a59ce2e755dc0dbf2c,parkings-du-centre-ville-de-digne-les-bains,https://www.data.gouv.fr/fr/datasets/parkings-du-centre-ville-de-digne-les-bains/,91105279-dcbb-4615-8cc9-a5ba97853e6a,DIGNE-PARKING-2020.ods,2020-05-13T00:00:00,,wrong-file-format,3 - search request,False,False,False,False,False,False,,,False,False,False
5e9f8b189fe6c6e6cb18094a,parkings-1,https://www.data.gouv.fr/fr/datasets/parkings-1/,86049829-1add-414e-a34e-400773f20151,Parkings,2021-07-05T02:07:29.320000,,wrong-file-format,3 - search request,False,False,False,False,False,False,,,False,False,False
5cab00538b4c416e5110ca03,stationnements-gratuits-publics,https://www.data.gouv.fr/fr/datasets/stationnements-gratuits-publics/,e75fa2a1-3871-471f-8f7d-813e85254b91,Document décrivant le modèle de données,2019-04-10T15:45:46.743000,,wrong-file-format,3 - search request,False,False,False,False,False,False,,,False,False,False
5cab00538b4c416e5110ca03,stationnements-gratuits-publics,https://www.data.gouv.fr/fr/datasets/stationnements-gratuits-publics/,3589f914-cbfe-44d6-8c68-93739dd9b0f9,Liste des emplacements de stationnement gratuit public sur la commune de Saint-Paul-lès-Dax,2019-04-10T15:46:15.356000,,wrong-file-format,3 - search request,False,False,False,False,False,False,,,False,False,False
5cab00538b4c416e5110ca03,stationnements-gratuits-publics,https://www.data.gouv.fr/fr/datasets/stationnements-gratuits-publics/,47d4ae90-1179-4dc4-9f36-93a93c425997,Liste des emplacements de stationnement gratuit public sur la commune de Saint-Paul-lès-Dax,2019-04-10T15:46:05.155000,commune-de-saint-paul-les-dax,,3 - search request,False,False,False,False,False,False,,,False,False,False
56f26f0ea3a729648fbc2067,parcs-relais-en-ile-de-france,https://www.data.gouv.fr/fr/datasets/parcs-relais-en-ile-de-france/,02507ff2-a822-49c0-a255-e4b643bdcd6c,Export au format Shapefile,2019-02-19T15:34:55,,wrong-file-format,3 - search request,False,False,False,False,False,False,,,False,False,False
56f26f0ea3a729648fbc2067,parcs-relais-en-ile-de-france,https://www.data.gouv.fr/fr/datasets/parcs-relais-en-ile-de-france/,98f27e77-4212-41a6-8b88-63addb040ad0,Export au format GeoJSON,2019-02-19T15:34:55,,wrong-file-format,3 - search request,False,False,False,False,False,False,,,False,False,False
56f26f0ea3a729648fbc2067,parcs-relais-en-ile-de-france,https://www.data.gouv.fr/fr/datasets/parcs-relais-en-ile-de-france/,a639456b-9718-4131-900a-c8492cbe44f0,Export au format JSON,2019-02-19T15:34:55,,wrong-file-format,3 - search request,False,False,False,False,False,False,,,False,False,False
5cb043238b4c410a38247545,zone-30-km-h,https://www.data.gouv.fr/fr/datasets/zone-30-km-h/,47a1d03b-967d-4aef-a04d-6a258fa0cb40,Liste des zones limitées à 30 km/h sur la commune de Saint-Paul-lès-Dax (Format SHAPE),2019-04-12T09:50:39.858000,,wrong-file-format,3 - search request,False,False,False,False,False,False,,,False,False,False
5e9f8b189fe6c6e6cb18094a,parkings-1,https://www.data.gouv.fr/fr/datasets/parkings-1/,35fd9b0f-b14d-4873-802e-3aa07d8593a3,Lieux de stationnement,2021-07-05T02:07:29.320000,,wrong-file-format,3 - search request,False,False,False,False,False,False,,,False,False,False
60ba388e1863a0cb772ee2c2,parking-2,https://www.data.gouv.fr/fr/datasets/parking-2/,1a11d340-57b3-4844-9f6a-b2f9757d0f2a,CSV,2021-06-04T16:28:30.763000,,wrong-file-format,3 - search request,False,False,False,False,False,False,,,False,False,False
60ba388e1863a0cb772ee2c2,parking-2,https://www.data.gouv.fr/fr/datasets/parking-2/,b285c511-5796-4a6f-a9ba-0c195dd7d4fc,Shapefile,2021-06-04T16:28:30.763000,,wrong-file-format,3 - search request,False,False,False,False,False,False,,,False,False,False
60ba388e1863a0cb772ee2c2,parking-2,https://www.data.gouv.fr/fr/datasets/parking-2/,204421e7-73b4-4fad-b5c1-0644c0cce62e,GeoJSON,2021-06-04T16:28:30.762000,,wrong-file-format,3 - search request,False,False,False,False,False,False,,,False,False,False
60acb2a380bbed74189e1355,stationnement-velo-format-json,https://www.data.gouv.fr/fr/datasets/stationnement-velo-format-json/,93692f50-b548-4ac4-afa9-e553f8af7f18,stationnement-velos.json,2021-05-25T10:52:46.531000,,wrong-file-format,3 - search request,False,False,False,False,False,False,,,False,False,False
600fe3d30f3e90e9515d201f,parkings-enclos-ou-ouvrage-a-chambery-1,https://www.data.gouv.fr/fr/datasets/parkings-enclos-ou-ouvrage-a-chambery-1/,a39c1cd9-dc02-47dd-ad44-1a5837afc6ee,Export au format Shapefile,2020-07-30T15:05:38.572000,,wrong-file-format,3 - search request,False,False,False,False,False,False,,,False,False,False
600fe3d30f3e90e9515d201f,parkings-enclos-ou-ouvrage-a-chambery-1,https://www.data.gouv.fr/fr/datasets/parkings-enclos-ou-ouvrage-a-chambery-1/,17683e1f-b35d-4c81-bd98-884a9a06a40e,Export au format GeoJSON,2020-07-30T15:05:38.572000,,wrong-file-format,3 - search request,False,False,False,False,False,False,,,False,False,False
600fe3d30f3e90e9515d201f,parkings-enclos-ou-ouvrage-a-chambery-1,https://www.data.gouv.fr/fr/datasets/parkings-enclos-ou-ouvrage-a-chambery-1/,e4505290-d81d-4f61-bd2c-7ac5fb6f3557,Export au format JSON,2020-07-30T15:05:38.572000,,wrong-file-format,3 - search request,False,False,False,False,False,False,,,False,False,False
600fe3d30f3e90e9515d201f,parkings-enclos-ou-ouvrage-a-chambery-1,https://www.data.gouv.fr/fr/datasets/parkings-enclos-ou-ouvrage-a-chambery-1/,d103dd6e-ae49-469a-ac78-a96f1c2b59ab,Export au format CSV,2020-07-30T15:05:38.572000,ville-de-chambery,,3 - search request,False,False,False,False,False,False,,,False,False,False
