dataset_id,dataset_slug,dataset_page,resource_id,resource_title,resource_last_modified,error_type,organization_or_owner,resource_found_by,is_valid_v_0.1.0,is_valid_v_0.2.0,is_valid_v_0.2.1,is_valid_v_1.0.0,is_valid_one_version,initial_schema_version,most_recent_valid_version,is_schema_version_to_update,is_schema_to_add,is_schema_to_drop
5a09a1f6c751df22202b270e,enjeux-lineaires-pris-en-compte-dans-un-plan-de-prevention-des-risques-yzeron,https://www.data.gouv.fr/fr/datasets/enjeux-lineaires-pris-en-compte-dans-un-plan-de-prevention-des-risques-yzeron/,2ca9b2dc-7486-44e8-9eef-88a0a84a5aae,n_enjeu_pprn_20070002_l_069.tab (export SHP/WGS-84),2020-01-24T12:52:58.555000,wrong-file-format,,3 - search request,False,False,False,False,False,,,False,False,False
5a09a19d88ee3828e67aaf8e,enjeux-surfaciques-pris-en-compte-dans-un-plan-de-prevention-des-risques-ozon,https://www.data.gouv.fr/fr/datasets/enjeux-surfaciques-pris-en-compte-dans-un-plan-de-prevention-des-risques-ozon/,eec7b3d4-6679-476c-aa0d-48acdd7f39e2,n_enjeu_pprn_19980002_s_069.shp (export SHP/WGS-84),2020-01-24T12:53:06.178000,wrong-file-format,,3 - search request,False,False,False,False,False,,,False,False,False
5a09a19d88ee3828e67aaf8e,enjeux-surfaciques-pris-en-compte-dans-un-plan-de-prevention-des-risques-ozon,https://www.data.gouv.fr/fr/datasets/enjeux-surfaciques-pris-en-compte-dans-un-plan-de-prevention-des-risques-ozon/,30643cc3-6ee9-4081-9a70-3e8bcf5985d0,Enjeux_surfaciques_pris_en_compte_dans_un_plan_de_prevention_des_risques___OZON.pdf,2020-01-24T12:53:06.181000,wrong-file-format,,3 - search request,False,False,False,False,False,,,False,False,False
5a09a191c751df1c82537c7c,enjeux-surfaciques-pris-en-compte-dans-un-plan-de-prevention-des-risques-brevenne-turdine,https://www.data.gouv.fr/fr/datasets/enjeux-surfaciques-pris-en-compte-dans-un-plan-de-prevention-des-risques-brevenne-turdine/,92c4fb68-5107-4e0b-8129-bd1f63855f33,2015_01_22_CONDITIONS_MAD_UTI_DONNEES.pdf,2020-01-24T12:53:06.758000,wrong-file-format,,3 - search request,False,False,False,False,False,,,False,False,False
5a09a191c751df1c82537c7c,enjeux-surfaciques-pris-en-compte-dans-un-plan-de-prevention-des-risques-brevenne-turdine,https://www.data.gouv.fr/fr/datasets/enjeux-surfaciques-pris-en-compte-dans-un-plan-de-prevention-des-risques-brevenne-turdine/,c0638c30-0e6f-4c1c-9d42-4a9b56a0c98c,n_enjeux_surfacique_brevenne_turdine_069 (export GeoJSON),2020-01-24T12:53:06.759000,wrong-file-format,,3 - search request,False,False,False,False,False,,,False,False,False
5a09a191c751df1c82537c7c,enjeux-surfaciques-pris-en-compte-dans-un-plan-de-prevention-des-risques-brevenne-turdine,https://www.data.gouv.fr/fr/datasets/enjeux-surfaciques-pris-en-compte-dans-un-plan-de-prevention-des-risques-brevenne-turdine/,309c6e2a-ee80-4f2b-ab1e-bbd3ec33c436,n_enjeux_surfacique_brevenne_turdine_069 (export SHP/WGS-84),2020-01-24T12:53:06.760000,wrong-file-format,,3 - search request,False,False,False,False,False,,,False,False,False
5a09a18888ee383206099076,enjeux-lineaires-pris-en-compte-dans-un-plan-de-prevention-des-risques-saone-amont,https://www.data.gouv.fr/fr/datasets/enjeux-lineaires-pris-en-compte-dans-un-plan-de-prevention-des-risques-saone-amont/,b649b330-ae70-40cf-8944-6a5287c05619,n_enjeu_pprn_20120002_l_069.tab (archive),2020-01-24T12:53:07.825000,wrong-file-format,,3 - search request,False,False,False,False,False,,,False,False,False
5a09a18888ee383206099076,enjeux-lineaires-pris-en-compte-dans-un-plan-de-prevention-des-risques-saone-amont,https://www.data.gouv.fr/fr/datasets/enjeux-lineaires-pris-en-compte-dans-un-plan-de-prevention-des-risques-saone-amont/,87edd3b1-3ea0-43be-93c4-fd874ace5d3a,n_enjeu_pprn_20120002_l_069.tab (export GeoJSON),2020-01-24T12:53:07.828000,wrong-file-format,,3 - search request,False,False,False,False,False,,,False,False,False
5a09a18888ee383206099076,enjeux-lineaires-pris-en-compte-dans-un-plan-de-prevention-des-risques-saone-amont,https://www.data.gouv.fr/fr/datasets/enjeux-lineaires-pris-en-compte-dans-un-plan-de-prevention-des-risques-saone-amont/,3e6ff2d4-1fba-4db4-91b5-5f10e77ba938,n_enjeu_pprn_20120002_l_069.tab (export SHP/WGS-84),2020-01-24T12:53:07.829000,wrong-file-format,,3 - search request,False,False,False,False,False,,,False,False,False
5a09a18888ee383206099076,enjeux-lineaires-pris-en-compte-dans-un-plan-de-prevention-des-risques-saone-amont,https://www.data.gouv.fr/fr/datasets/enjeux-lineaires-pris-en-compte-dans-un-plan-de-prevention-des-risques-saone-amont/,a1101344-5ae8-4b29-a77a-f4b3d45c7ac2,n_enjeu_pprn_20120002_l_069.shp (archive),2020-01-24T12:53:07.831000,wrong-file-format,,3 - search request,False,False,False,False,False,,,False,False,False
5a09a18888ee383206099076,enjeux-lineaires-pris-en-compte-dans-un-plan-de-prevention-des-risques-saone-amont,https://www.data.gouv.fr/fr/datasets/enjeux-lineaires-pris-en-compte-dans-un-plan-de-prevention-des-risques-saone-amont/,f807a9f0-f975-468e-bd9f-c1243a639544,n_enjeu_pprn_20120002_l_069.shp (export GeoJSON),2020-01-24T12:53:07.832000,wrong-file-format,,3 - search request,False,False,False,False,False,,,False,False,False
5a09a18888ee383206099076,enjeux-lineaires-pris-en-compte-dans-un-plan-de-prevention-des-risques-saone-amont,https://www.data.gouv.fr/fr/datasets/enjeux-lineaires-pris-en-compte-dans-un-plan-de-prevention-des-risques-saone-amont/,4aaac3fe-8b09-47bd-b901-1405051a366c,n_enjeu_pprn_20120002_l_069.shp (export SHP/WGS-84),2020-01-24T12:53:07.833000,wrong-file-format,,3 - search request,False,False,False,False,False,,,False,False,False
5a09a18888ee383206099076,enjeux-lineaires-pris-en-compte-dans-un-plan-de-prevention-des-risques-saone-amont,https://www.data.gouv.fr/fr/datasets/enjeux-lineaires-pris-en-compte-dans-un-plan-de-prevention-des-risques-saone-amont/,5462f5ad-7002-4592-847d-67c4ecb47fcb,Enjeux_lineaires_pris_en_compte_dans_un_plan_de_prevention_des_risques___SAONE_AMONT.pdf,2020-01-24T12:53:07.835000,wrong-file-format,,3 - search request,False,False,False,False,False,,,False,False,False
5a09a18888ee383206099076,enjeux-lineaires-pris-en-compte-dans-un-plan-de-prevention-des-risques-saone-amont,https://www.data.gouv.fr/fr/datasets/enjeux-lineaires-pris-en-compte-dans-un-plan-de-prevention-des-risques-saone-amont/,82528d09-5cc2-4b83-8608-12dac18c39cf,Service_WMS_de_GEORHONEALPES.pdf,2020-01-24T12:53:07.836000,wrong-file-format,,3 - search request,False,False,False,False,False,,,False,False,False
5a09a18888ee383206099076,enjeux-lineaires-pris-en-compte-dans-un-plan-de-prevention-des-risques-saone-amont,https://www.data.gouv.fr/fr/datasets/enjeux-lineaires-pris-en-compte-dans-un-plan-de-prevention-des-risques-saone-amont/,9a9a4a43-6d7a-4b1e-9024-449613e5aa29,catalogue_dattributs.pdf,2020-01-24T12:53:07.837000,wrong-file-format,,3 - search request,False,False,False,False,False,,,False,False,False
5a09a18888ee383206099076,enjeux-lineaires-pris-en-compte-dans-un-plan-de-prevention-des-risques-saone-amont,https://www.data.gouv.fr/fr/datasets/enjeux-lineaires-pris-en-compte-dans-un-plan-de-prevention-des-risques-saone-amont/,694c06bd-0b35-4f9d-8b53-3f69ab84f8ee,Service_de_telechargement_simple_de_DtARA__flux_ATOM.pdf,2020-01-24T12:53:07.839000,wrong-file-format,,3 - search request,False,False,False,False,False,,,False,False,False
5a09a18888ee383206099076,enjeux-lineaires-pris-en-compte-dans-un-plan-de-prevention-des-risques-saone-amont,https://www.data.gouv.fr/fr/datasets/enjeux-lineaires-pris-en-compte-dans-un-plan-de-prevention-des-risques-saone-amont/,f5c90b1b-6761-424a-a535-63478ee2b7fe,Service_WFS_de_GEORHONEALPES.pdf,2020-01-24T12:53:07.840000,wrong-file-format,,3 - search request,False,False,False,False,False,,,False,False,False
5a09a18888ee383206099076,enjeux-lineaires-pris-en-compte-dans-un-plan-de-prevention-des-risques-saone-amont,https://www.data.gouv.fr/fr/datasets/enjeux-lineaires-pris-en-compte-dans-un-plan-de-prevention-des-risques-saone-amont/,89f37b97-e142-4a3f-b314-948aabf9b93e,Service_de_telechargement_simple_de_GEORHONEALPES__flux_ATOM.pdf,2020-01-24T12:53:07.841000,wrong-file-format,,3 - search request,False,False,False,False,False,,,False,False,False
5a09a18888ee383206099076,enjeux-lineaires-pris-en-compte-dans-un-plan-de-prevention-des-risques-saone-amont,https://www.data.gouv.fr/fr/datasets/enjeux-lineaires-pris-en-compte-dans-un-plan-de-prevention-des-risques-saone-amont/,9b9525b3-2ab5-4884-be77-a43c7c06e172,Service_WMS_de_DtARA.pdf,2020-01-24T12:53:07.842000,wrong-file-format,,3 - search request,False,False,False,False,False,,,False,False,False
5a09a18888ee383206099076,enjeux-lineaires-pris-en-compte-dans-un-plan-de-prevention-des-risques-saone-amont,https://www.data.gouv.fr/fr/datasets/enjeux-lineaires-pris-en-compte-dans-un-plan-de-prevention-des-risques-saone-amont/,54ccb213-f9c1-4282-ad7d-636c33c2bcfe,2015_01_22_CONDITIONS_MAD_UTI_DONNEES.pdf,2020-01-24T12:53:07.842000,wrong-file-format,,3 - search request,False,False,False,False,False,,,False,False,False
5a09a18888ee383206099076,enjeux-lineaires-pris-en-compte-dans-un-plan-de-prevention-des-risques-saone-amont,https://www.data.gouv.fr/fr/datasets/enjeux-lineaires-pris-en-compte-dans-un-plan-de-prevention-des-risques-saone-amont/,f3724240-d1fb-4497-b35f-93992ca8e5c4,n_enjeu_pprn_20120002_l_069 (export GeoJSON),2020-01-24T12:53:07.843000,wrong-file-format,,3 - search request,False,False,False,False,False,,,False,False,False
5a09a18888ee383206099076,enjeux-lineaires-pris-en-compte-dans-un-plan-de-prevention-des-risques-saone-amont,https://www.data.gouv.fr/fr/datasets/enjeux-lineaires-pris-en-compte-dans-un-plan-de-prevention-des-risques-saone-amont/,8e5ada32-58cd-4178-bb9e-8115a6950b85,n_enjeu_pprn_20120002_l_069 (export SHP/WGS-84),2020-01-24T12:53:07.844000,wrong-file-format,,3 - search request,False,False,False,False,False,,,False,False,False
5a09a18488ee3832007f45d8,enjeux-lineaires-pris-en-compte-dans-un-plan-de-prevention-des-risques-brevenne-turdine,https://www.data.gouv.fr/fr/datasets/enjeux-lineaires-pris-en-compte-dans-un-plan-de-prevention-des-risques-brevenne-turdine/,0ebfd242-2b1a-4e98-8a59-0fbe0a0ce1ca,n_enjeu_pprn_20030003_l_069.tab (archive),2020-01-24T12:53:08.253000,wrong-file-format,,3 - search request,False,False,False,False,False,,,False,False,False
5a09a18488ee3832007f45d8,enjeux-lineaires-pris-en-compte-dans-un-plan-de-prevention-des-risques-brevenne-turdine,https://www.data.gouv.fr/fr/datasets/enjeux-lineaires-pris-en-compte-dans-un-plan-de-prevention-des-risques-brevenne-turdine/,c3ef1cda-76f0-430b-9f92-369dfa17ec0b,n_enjeu_pprn_20030003_l_069.tab (export GeoJSON),2020-01-24T12:53:08.253000,wrong-file-format,,3 - search request,False,False,False,False,False,,,False,False,False
5a09a18488ee3832007f45d8,enjeux-lineaires-pris-en-compte-dans-un-plan-de-prevention-des-risques-brevenne-turdine,https://www.data.gouv.fr/fr/datasets/enjeux-lineaires-pris-en-compte-dans-un-plan-de-prevention-des-risques-brevenne-turdine/,fd422aa9-4cbd-4e11-866b-01b4290643eb,n_enjeu_pprn_20030003_l_069.tab (export SHP/WGS-84),2020-01-24T12:53:08.254000,wrong-file-format,,3 - search request,False,False,False,False,False,,,False,False,False
5a09a18488ee3832007f45d8,enjeux-lineaires-pris-en-compte-dans-un-plan-de-prevention-des-risques-brevenne-turdine,https://www.data.gouv.fr/fr/datasets/enjeux-lineaires-pris-en-compte-dans-un-plan-de-prevention-des-risques-brevenne-turdine/,724dfccd-b897-4440-9f68-1782b5af8106,Service_WMS_de_DtARA.pdf,2020-01-24T12:53:08.254000,wrong-file-format,,3 - search request,False,False,False,False,False,,,False,False,False
5a09a18488ee3832007f45d8,enjeux-lineaires-pris-en-compte-dans-un-plan-de-prevention-des-risques-brevenne-turdine,https://www.data.gouv.fr/fr/datasets/enjeux-lineaires-pris-en-compte-dans-un-plan-de-prevention-des-risques-brevenne-turdine/,c3389a20-9329-4b7c-b2ab-7ada48af0558,catalogue_dattributs.pdf,2020-01-24T12:53:08.255000,wrong-file-format,,3 - search request,False,False,False,False,False,,,False,False,False
5a09a18488ee3832007f45d8,enjeux-lineaires-pris-en-compte-dans-un-plan-de-prevention-des-risques-brevenne-turdine,https://www.data.gouv.fr/fr/datasets/enjeux-lineaires-pris-en-compte-dans-un-plan-de-prevention-des-risques-brevenne-turdine/,7d1c98a0-dbf1-4bf7-9cc4-f19706f7aa2d,Service_de_telechargement_simple_de_DtARA__flux_ATOM.pdf,2020-01-24T12:53:08.256000,wrong-file-format,,3 - search request,False,False,False,False,False,,,False,False,False
5a09a18488ee3832007f45d8,enjeux-lineaires-pris-en-compte-dans-un-plan-de-prevention-des-risques-brevenne-turdine,https://www.data.gouv.fr/fr/datasets/enjeux-lineaires-pris-en-compte-dans-un-plan-de-prevention-des-risques-brevenne-turdine/,2372a8bf-9ecf-4198-9234-ddea789c8b95,Enjeux_lineaires_pris_en_compte_dans_un_plan_de_prevention_des_risques___BREVENNE___TURDINE.pdf,2020-01-24T12:53:08.256000,wrong-file-format,,3 - search request,False,False,False,False,False,,,False,False,False
5a09a18488ee3832007f45d8,enjeux-lineaires-pris-en-compte-dans-un-plan-de-prevention-des-risques-brevenne-turdine,https://www.data.gouv.fr/fr/datasets/enjeux-lineaires-pris-en-compte-dans-un-plan-de-prevention-des-risques-brevenne-turdine/,2d47ef48-e6e2-4a1e-b92c-f265329cd7c1,2015_01_22_CONDITIONS_MAD_UTI_DONNEES.pdf,2020-01-24T12:53:08.257000,wrong-file-format,,3 - search request,False,False,False,False,False,,,False,False,False
5a09a1efc751df22202b270d,enjeux-lineaires-pris-en-compte-dans-un-plan-de-prevention-des-risques-saone-aval,https://www.data.gouv.fr/fr/datasets/enjeux-lineaires-pris-en-compte-dans-un-plan-de-prevention-des-risques-saone-aval/,722f0cd2-042d-4509-902e-180da2815018,n_enjeu_pprn_20120004_l_069 (export SHP/WGS-84),2020-01-24T12:52:59.311000,wrong-file-format,,3 - search request,False,False,False,False,False,,,False,False,False
5a09a19d88ee3828e67aaf8e,enjeux-surfaciques-pris-en-compte-dans-un-plan-de-prevention-des-risques-ozon,https://www.data.gouv.fr/fr/datasets/enjeux-surfaciques-pris-en-compte-dans-un-plan-de-prevention-des-risques-ozon/,4e682682-6706-4256-95e6-3ce6621aca2f,2015_01_22_CONDITIONS_MAD_UTI_DONNEES.pdf,2020-01-24T12:53:06.179000,wrong-file-format,,3 - search request,False,False,False,False,False,,,False,False,False
5a09a1efc751df22202b270d,enjeux-lineaires-pris-en-compte-dans-un-plan-de-prevention-des-risques-saone-aval,https://www.data.gouv.fr/fr/datasets/enjeux-lineaires-pris-en-compte-dans-un-plan-de-prevention-des-risques-saone-aval/,7419cab6-d08d-4262-9fb4-96f318cf0007,n_enjeu_pprn_20120004_l_069 (export GeoJSON),2020-01-24T12:52:59.310000,wrong-file-format,,3 - search request,False,False,False,False,False,,,False,False,False
5a09a1f988ee382e5cd4b750,enjeux-surfaciques-pris-en-compte-dans-un-plan-de-prevention-des-risques-saone-moyen,https://www.data.gouv.fr/fr/datasets/enjeux-surfaciques-pris-en-compte-dans-un-plan-de-prevention-des-risques-saone-moyen/,f6e759e5-4006-4cc3-8039-3690573ead58,n_enjeu_pprn_20120003_s_069 (export GeoJSON),2020-01-24T12:52:57.918000,wrong-file-format,,3 - search request,False,False,False,False,False,,,False,False,False
5a09a19d88ee3828e67aaf8e,enjeux-surfaciques-pris-en-compte-dans-un-plan-de-prevention-des-risques-ozon,https://www.data.gouv.fr/fr/datasets/enjeux-surfaciques-pris-en-compte-dans-un-plan-de-prevention-des-risques-ozon/,2717d3d8-aa68-4da8-a9e7-7424ce46e77b,Service_de_telechargement_simple_de_DtARA__flux_ATOM.pdf,2020-01-24T12:53:06.182000,wrong-file-format,,3 - search request,False,False,False,False,False,,,False,False,False
5a09a19d88ee3828e67aaf8e,enjeux-surfaciques-pris-en-compte-dans-un-plan-de-prevention-des-risques-ozon,https://www.data.gouv.fr/fr/datasets/enjeux-surfaciques-pris-en-compte-dans-un-plan-de-prevention-des-risques-ozon/,f6ef456b-2d56-4819-a797-70bbf4ad2bc6,Service_WMS_de_DtARA.pdf,2020-01-24T12:53:06.182000,wrong-file-format,,3 - search request,False,False,False,False,False,,,False,False,False
5a09a19d88ee3828e67aaf8e,enjeux-surfaciques-pris-en-compte-dans-un-plan-de-prevention-des-risques-ozon,https://www.data.gouv.fr/fr/datasets/enjeux-surfaciques-pris-en-compte-dans-un-plan-de-prevention-des-risques-ozon/,dd4cf48e-eb99-453b-8743-18774735a8d5,catalogue_dattributs.pdf,2020-01-24T12:53:06.185000,wrong-file-format,,3 - search request,False,False,False,False,False,,,False,False,False
5a09a19d88ee3828e67aaf8e,enjeux-surfaciques-pris-en-compte-dans-un-plan-de-prevention-des-risques-ozon,https://www.data.gouv.fr/fr/datasets/enjeux-surfaciques-pris-en-compte-dans-un-plan-de-prevention-des-risques-ozon/,b39370cc-9c7b-4720-8412-bf4c159eba8b,Service_WFS_de_DtARA.pdf,2020-01-24T12:53:06.185000,wrong-file-format,,3 - search request,False,False,False,False,False,,,False,False,False
5a09a19d88ee3828e67aaf8e,enjeux-surfaciques-pris-en-compte-dans-un-plan-de-prevention-des-risques-ozon,https://www.data.gouv.fr/fr/datasets/enjeux-surfaciques-pris-en-compte-dans-un-plan-de-prevention-des-risques-ozon/,b596ff79-4696-464d-94a1-0b9b813ae75f,n_enjeu_pprn_19980002_s_069 (export GeoJSON),2020-01-24T12:53:06.186000,wrong-file-format,,3 - search request,False,False,False,False,False,,,False,False,False
5a09a19d88ee3828e67aaf8e,enjeux-surfaciques-pris-en-compte-dans-un-plan-de-prevention-des-risques-ozon,https://www.data.gouv.fr/fr/datasets/enjeux-surfaciques-pris-en-compte-dans-un-plan-de-prevention-des-risques-ozon/,3c212443-3723-48af-bffa-3f32f180ec3c,n_enjeu_pprn_19980002_s_069 (export SHP/WGS-84),2020-01-24T12:53:06.188000,wrong-file-format,,3 - search request,False,False,False,False,False,,,False,False,False
56f272f988ee38631ff07b04,enjeux-lineaires-pris-en-compte-dans-un-plan-de-prevention-des-risques-azergues,https://www.data.gouv.fr/fr/datasets/enjeux-lineaires-pris-en-compte-dans-un-plan-de-prevention-des-risques-azergues/,58cd6aad-0491-41aa-9faf-54d303905aa1,n_enjeu_pprn_20030004_l_069.tab (archive),2020-01-24T13:15:31.915000,wrong-file-format,,3 - search request,False,False,False,False,False,,,False,False,False
56f272f988ee38631ff07b04,enjeux-lineaires-pris-en-compte-dans-un-plan-de-prevention-des-risques-azergues,https://www.data.gouv.fr/fr/datasets/enjeux-lineaires-pris-en-compte-dans-un-plan-de-prevention-des-risques-azergues/,49fc4ef1-9f1b-44d3-8031-e766dbf5bb3c,n_enjeu_pprn_20030004_l_069.tab (export GeoJSON),2020-01-24T13:15:31.915000,wrong-file-format,,3 - search request,False,False,False,False,False,,,False,False,False
56f272f988ee38631ff07b04,enjeux-lineaires-pris-en-compte-dans-un-plan-de-prevention-des-risques-azergues,https://www.data.gouv.fr/fr/datasets/enjeux-lineaires-pris-en-compte-dans-un-plan-de-prevention-des-risques-azergues/,0e6597fb-3c6c-4461-bb03-1cf99cbc568b,n_enjeu_pprn_20030004_l_069.tab (export SHP/WGS-84),2020-01-24T13:15:31.916000,wrong-file-format,,3 - search request,False,False,False,False,False,,,False,False,False
56f272f988ee38631ff07b04,enjeux-lineaires-pris-en-compte-dans-un-plan-de-prevention-des-risques-azergues,https://www.data.gouv.fr/fr/datasets/enjeux-lineaires-pris-en-compte-dans-un-plan-de-prevention-des-risques-azergues/,9e54dd01-eea1-424c-92a8-d7c754cfaef6,n_enjeu_pprn_20030004_l_069 (export GeoJSON),2020-01-24T13:15:31.916000,wrong-file-format,,3 - search request,False,False,False,False,False,,,False,False,False
56f272f988ee38631ff07b04,enjeux-lineaires-pris-en-compte-dans-un-plan-de-prevention-des-risques-azergues,https://www.data.gouv.fr/fr/datasets/enjeux-lineaires-pris-en-compte-dans-un-plan-de-prevention-des-risques-azergues/,7a7b9072-8312-48a5-aa7c-7288d791168c,n_enjeu_pprn_20030004_l_069 (export SHP/WGS-84),2020-01-24T13:15:31.917000,wrong-file-format,,3 - search request,False,False,False,False,False,,,False,False,False
5a09a20dc751df2201d962eb,enjeux-surfaciques-pris-en-compte-dans-un-plan-de-prevention-des-risques-saone-aval,https://www.data.gouv.fr/fr/datasets/enjeux-surfaciques-pris-en-compte-dans-un-plan-de-prevention-des-risques-saone-aval/,b9ab9d78-effa-403a-bdfc-35182b6c0760,n_enjeu_pprn_20120004_s_069 (export GeoJSON),2020-01-24T12:52:57.605000,wrong-file-format,,3 - search request,False,False,False,False,False,,,False,False,False
5a09a20dc751df2201d962eb,enjeux-surfaciques-pris-en-compte-dans-un-plan-de-prevention-des-risques-saone-aval,https://www.data.gouv.fr/fr/datasets/enjeux-surfaciques-pris-en-compte-dans-un-plan-de-prevention-des-risques-saone-aval/,e598c16b-230b-4fe5-8ed6-376dd23a572f,n_enjeu_pprn_20120004_s_069 (export SHP/WGS-84),2020-01-24T12:52:57.605000,wrong-file-format,,3 - search request,False,False,False,False,False,,,False,False,False
5a09a1f988ee382e5cd4b750,enjeux-surfaciques-pris-en-compte-dans-un-plan-de-prevention-des-risques-saone-moyen,https://www.data.gouv.fr/fr/datasets/enjeux-surfaciques-pris-en-compte-dans-un-plan-de-prevention-des-risques-saone-moyen/,b5047563-416d-498c-84f5-e08ae9a9b817,n_enjeu_pprn_20120003_s_069.shp (archive),2020-01-24T12:52:57.904000,wrong-file-format,,3 - search request,False,False,False,False,False,,,False,False,False
5a09a1f988ee382e5cd4b750,enjeux-surfaciques-pris-en-compte-dans-un-plan-de-prevention-des-risques-saone-moyen,https://www.data.gouv.fr/fr/datasets/enjeux-surfaciques-pris-en-compte-dans-un-plan-de-prevention-des-risques-saone-moyen/,7d8e0177-50e6-445f-a4e2-151029893ce9,n_enjeu_pprn_20120003_s_069.shp (export GeoJSON),2020-01-24T12:52:57.904000,wrong-file-format,,3 - search request,False,False,False,False,False,,,False,False,False
5a09a1f988ee382e5cd4b750,enjeux-surfaciques-pris-en-compte-dans-un-plan-de-prevention-des-risques-saone-moyen,https://www.data.gouv.fr/fr/datasets/enjeux-surfaciques-pris-en-compte-dans-un-plan-de-prevention-des-risques-saone-moyen/,535d70d8-4450-4faa-9ff4-b60892e91e19,n_enjeu_pprn_20120003_s_069.shp (export SHP/WGS-84),2020-01-24T12:52:57.906000,wrong-file-format,,3 - search request,False,False,False,False,False,,,False,False,False
5a09a1f988ee382e5cd4b750,enjeux-surfaciques-pris-en-compte-dans-un-plan-de-prevention-des-risques-saone-moyen,https://www.data.gouv.fr/fr/datasets/enjeux-surfaciques-pris-en-compte-dans-un-plan-de-prevention-des-risques-saone-moyen/,49a236b4-82f9-4d09-836f-2d2917d6bf0b,n_enjeu_pprn_20120003_s_069.tab (archive),2020-01-24T12:52:57.907000,wrong-file-format,,3 - search request,False,False,False,False,False,,,False,False,False
5a09a1f988ee382e5cd4b750,enjeux-surfaciques-pris-en-compte-dans-un-plan-de-prevention-des-risques-saone-moyen,https://www.data.gouv.fr/fr/datasets/enjeux-surfaciques-pris-en-compte-dans-un-plan-de-prevention-des-risques-saone-moyen/,637600ab-3dc7-42cd-94b1-2ba3daf7efef,n_enjeu_pprn_20120003_s_069.tab (export GeoJSON),2020-01-24T12:52:57.907000,wrong-file-format,,3 - search request,False,False,False,False,False,,,False,False,False
5a09a1f988ee382e5cd4b750,enjeux-surfaciques-pris-en-compte-dans-un-plan-de-prevention-des-risques-saone-moyen,https://www.data.gouv.fr/fr/datasets/enjeux-surfaciques-pris-en-compte-dans-un-plan-de-prevention-des-risques-saone-moyen/,f0890191-69e9-4b7f-88dc-4984444a6e49,n_enjeu_pprn_20120003_s_069.tab (export SHP/WGS-84),2020-01-24T12:52:57.908000,wrong-file-format,,3 - search request,False,False,False,False,False,,,False,False,False
5a09a1f988ee382e5cd4b750,enjeux-surfaciques-pris-en-compte-dans-un-plan-de-prevention-des-risques-saone-moyen,https://www.data.gouv.fr/fr/datasets/enjeux-surfaciques-pris-en-compte-dans-un-plan-de-prevention-des-risques-saone-moyen/,559243e7-ceb7-43a5-ab7a-eb007503ac67,2015_01_22_CONDITIONS_MAD_UTI_DONNEES.pdf,2020-01-24T12:52:57.909000,wrong-file-format,,3 - search request,False,False,False,False,False,,,False,False,False
5a09a1f988ee382e5cd4b750,enjeux-surfaciques-pris-en-compte-dans-un-plan-de-prevention-des-risques-saone-moyen,https://www.data.gouv.fr/fr/datasets/enjeux-surfaciques-pris-en-compte-dans-un-plan-de-prevention-des-risques-saone-moyen/,08ce96a1-a094-4174-af27-49f5fd3b7d72,catalogue_dattributs.pdf,2020-01-24T12:52:57.909000,wrong-file-format,,3 - search request,False,False,False,False,False,,,False,False,False
5a09a1f988ee382e5cd4b750,enjeux-surfaciques-pris-en-compte-dans-un-plan-de-prevention-des-risques-saone-moyen,https://www.data.gouv.fr/fr/datasets/enjeux-surfaciques-pris-en-compte-dans-un-plan-de-prevention-des-risques-saone-moyen/,56d52ced-d621-4311-9ff7-4d49d4869a32,Service_de_telechargement_simple_de_DtARA__flux_ATOM.pdf,2020-01-24T12:52:57.910000,wrong-file-format,,3 - search request,False,False,False,False,False,,,False,False,False
5a09a1f988ee382e5cd4b750,enjeux-surfaciques-pris-en-compte-dans-un-plan-de-prevention-des-risques-saone-moyen,https://www.data.gouv.fr/fr/datasets/enjeux-surfaciques-pris-en-compte-dans-un-plan-de-prevention-des-risques-saone-moyen/,817998b7-5f55-4698-ac3b-68ef88400ab7,Service_WMS_de_DtARA.pdf,2020-01-24T12:52:57.912000,wrong-file-format,,3 - search request,False,False,False,False,False,,,False,False,False
5a09a1f988ee382e5cd4b750,enjeux-surfaciques-pris-en-compte-dans-un-plan-de-prevention-des-risques-saone-moyen,https://www.data.gouv.fr/fr/datasets/enjeux-surfaciques-pris-en-compte-dans-un-plan-de-prevention-des-risques-saone-moyen/,cb3426f0-5963-4084-bbcd-088a755ea510,Service_WFS_de_DtARA.pdf,2020-01-24T12:52:57.913000,wrong-file-format,,3 - search request,False,False,False,False,False,,,False,False,False
5a09a1f988ee382e5cd4b750,enjeux-surfaciques-pris-en-compte-dans-un-plan-de-prevention-des-risques-saone-moyen,https://www.data.gouv.fr/fr/datasets/enjeux-surfaciques-pris-en-compte-dans-un-plan-de-prevention-des-risques-saone-moyen/,0e165f97-fd4c-4b8b-b0a6-ffb5ea3b99eb,Zone_reglementee_PPRT_TACS_20090020___Rhone.pdf,2020-01-24T12:52:57.914000,wrong-file-format,,3 - search request,False,False,False,False,False,,,False,False,False
5a09a1f988ee382e5cd4b750,enjeux-surfaciques-pris-en-compte-dans-un-plan-de-prevention-des-risques-saone-moyen,https://www.data.gouv.fr/fr/datasets/enjeux-surfaciques-pris-en-compte-dans-un-plan-de-prevention-des-risques-saone-moyen/,60479226-2ad8-4a82-8e25-9875806aae6a,Zone_reglementee_PPRT_ST_PRIEST_20090026___Rhone.pdf,2020-01-24T12:52:57.915000,wrong-file-format,,3 - search request,False,False,False,False,False,,,False,False,False
