dataset_id,dataset_title,dataset_slug,dataset_page,resource_id,resource_title,resource_url,resource_last_modified,organization_or_owner,error_type,resource_found_by,initial_version_name,is_valid_v_1.3.0,is_valid_v_1.4.0,is_valid_v_1.5.0,is_valid_one_version,most_recent_valid_version
6065db003157b1104c21acdc,Données essentielles relatives aux marchés publics de la Ville d’Antibes,donnees-essentielles-relatives-aux-marches-publics-de-la-ville-dantibes,https://www.data.gouv.fr/fr/datasets/donnees-essentielles-relatives-aux-marches-publics-de-la-ville-dantibes/,083b365f-e853-47f0-b08e-4ec4c0c1d824,antibes-donnees-essentielles-mp-2021.json,https://static.data.gouv.fr/resources/donnees-essentielles-relatives-aux-marches-publics-de-la-ville-dantibes/20210902-090223/antibes-donnees-essentielles-mp-2021.json,2021-09-02T09:02:24.868000,ville-dantibes,,1 - schema request,,False,True,True,True,1.5.0
608fefa19dbadcd403cabd86,Données essentielles des marchés publics lancés en 2020 par l'Université du Littoral Côte d'Opale (ULCO),donnees-essentielles-des-marches-publics-lances-en-2020-par-luniversite-du-littoral-cote-dopale-ulco,https://www.data.gouv.fr/fr/datasets/donnees-essentielles-des-marches-publics-lances-en-2020-par-luniversite-du-littoral-cote-dopale-ulco/,09fda548-b763-4ac5-8009-1782d7922d67,Tableau-de-donnees-essentielles-commande-publique-ulco-2020-15.04.2021.pdf,https://static.data.gouv.fr/resources/donnees-essentielles-des-marches-publics-lances-en-2020-par-luniversite-du-littoral-cote-dopale-ulco/20210503-144233/tableau-de-donnees-essentielles-commande-publique-ulco-2020-15.04.2021.pdf,2021-05-03T14:43:08.233000,,wrong-file-format,1 - schema request,,False,False,False,False,
608fed0bad3269dbe414f3e9,"Liste des marchés > 25 000 € HT et des modifications sur marché passés par l'Université du Littoral Côte d'Opale, en 2020",liste-des-marches-25-000-eur-ht-et-des-modifications-sur-marche-passes-par-luniversite-du-littoral-cote-dopale-en-2020,https://www.data.gouv.fr/fr/datasets/liste-des-marches-25-000-eur-ht-et-des-modifications-sur-marche-passes-par-luniversite-du-littoral-cote-dopale-en-2020/,0ff28cba-d6ba-4874-bdfa-982beb1b6e4b,Tableau-de-donnees-essentielles-commande-publique-ulco-2020-15.04.2021.pdf,https://static.data.gouv.fr/resources/liste-des-marches-25-000-eur-ht-et-des-modifications-sur-marche-passes-par-luniversite-du-littoral-cote-dopale-en-2020/20210503-143855/tableau-de-donnees-essentielles-commande-publique-ulco-2020-15.04.2021.pdf,2021-05-03T14:39:41.391000,,wrong-file-format,1 - schema request,,False,False,False,False,
602fa086b59ce18d4b61b43f,La Plaine D'Estrées_Basecommerce,la-plaine-destrees-basecommerce,https://www.data.gouv.fr/fr/datasets/la-plaine-destrees-basecommerce/,d4f39ab1-06ea-455f-a059-1c9a43c276ed,la-plaine-destree-base-commerce.csv,https://static.data.gouv.fr/resources/la-plaine-destrees-basecommerce/20210219-142953/la-plaine-destree-base-commerciale.csv,2021-02-19T14:31:11.388000,,wrong-file-format,1 - schema request,,False,False,False,False,
6065db003157b1104c21acdc,Données essentielles relatives aux marchés publics de la Ville d’Antibes,donnees-essentielles-relatives-aux-marches-publics-de-la-ville-dantibes,https://www.data.gouv.fr/fr/datasets/donnees-essentielles-relatives-aux-marches-publics-de-la-ville-dantibes/,bc7ab3f8-3dca-4bbb-9dc4-e0cd8773c50b,antibes-donnees-essentielles-mp-2019.xls,https://static.data.gouv.fr/resources/donnees-essentielles-relatives-aux-marches-publics-de-la-ville-dantibes/20210401-163954/antibes-donnees-essentielles-mp-2019.xls,2021-04-01T16:40:08.933000,,wrong-file-format,1 - schema request,,False,False,False,False,
602fa086b59ce18d4b61b43f,La Plaine D'Estrées_Basecommerce,la-plaine-destrees-basecommerce,https://www.data.gouv.fr/fr/datasets/la-plaine-destrees-basecommerce/,77ea4cf6-239a-4131-87da-a47c450efded,la-Plaine-d'Estrées-basecommerce.pdf,https://static.data.gouv.fr/resources/la-plaine-destrees-basecommerce/20210219-122712/la-plaine-destrees-basecommerce-1-.pdf,2021-02-19T14:18:07.293000,,wrong-file-format,1 - schema request,,False,False,False,False,
6065db003157b1104c21acdc,Données essentielles relatives aux marchés publics de la Ville d’Antibes,donnees-essentielles-relatives-aux-marches-publics-de-la-ville-dantibes,https://www.data.gouv.fr/fr/datasets/donnees-essentielles-relatives-aux-marches-publics-de-la-ville-dantibes/,e83097d2-e539-4689-a5ad-9458d403f86a,antibes-donnees-essentielles-mp-2020.xls,https://static.data.gouv.fr/resources/donnees-essentielles-relatives-aux-marches-publics-de-la-ville-dantibes/20210401-164138/antibes-donnees-essentielles-mp-2020.xls,2021-04-01T16:41:45.756000,,wrong-file-format,1 - schema request,,False,False,False,False,
6065db003157b1104c21acdc,Données essentielles relatives aux marchés publics de la Ville d’Antibes,donnees-essentielles-relatives-aux-marches-publics-de-la-ville-dantibes,https://www.data.gouv.fr/fr/datasets/donnees-essentielles-relatives-aux-marches-publics-de-la-ville-dantibes/,57bc7fbf-ca9d-4a5e-813b-2f6ea675a4f5,antibes-donnees-essentielles-mp-2020.csv,https://static.data.gouv.fr/resources/donnees-essentielles-relatives-aux-marches-publics-de-la-ville-dantibes/20210401-164225/antibes-donnees-essentielles-mp-2020.csv,2021-04-01T16:42:30.687000,,wrong-file-format,1 - schema request,,False,False,False,False,
6065db003157b1104c21acdc,Données essentielles relatives aux marchés publics de la Ville d’Antibes,donnees-essentielles-relatives-aux-marches-publics-de-la-ville-dantibes,https://www.data.gouv.fr/fr/datasets/donnees-essentielles-relatives-aux-marches-publics-de-la-ville-dantibes/,a48607b1-8f12-481e-90d1-3ec36fe65ab1,antibes-donnees-essentielles-mp-2021.xls,https://static.data.gouv.fr/resources/donnees-essentielles-relatives-aux-marches-publics-de-la-ville-dantibes/20210902-090157/antibes-donnees-essentielles-mp-2021.xls,2021-09-02T09:01:58.795000,,wrong-file-format,1 - schema request,,False,False,False,False,
6065db003157b1104c21acdc,Données essentielles relatives aux marchés publics de la Ville d’Antibes,donnees-essentielles-relatives-aux-marches-publics-de-la-ville-dantibes,https://www.data.gouv.fr/fr/datasets/donnees-essentielles-relatives-aux-marches-publics-de-la-ville-dantibes/,503fb8a0-a645-4e53-9ec2-9c24fbc42531,antibes-donnees-essentielles-mp-2021.csv,https://static.data.gouv.fr/resources/donnees-essentielles-relatives-aux-marches-publics-de-la-ville-dantibes/20210902-090210/antibes-donnees-essentielles-mp-2021.csv,2021-09-02T09:02:11.877000,,wrong-file-format,1 - schema request,,False,False,False,False,
6065db003157b1104c21acdc,Données essentielles relatives aux marchés publics de la Ville d’Antibes,donnees-essentielles-relatives-aux-marches-publics-de-la-ville-dantibes,https://www.data.gouv.fr/fr/datasets/donnees-essentielles-relatives-aux-marches-publics-de-la-ville-dantibes/,bc768698-839c-4535-ae02-ba0a4423b410,antibes-donnees-essentielles-mp-2019.csv,https://static.data.gouv.fr/resources/donnees-essentielles-relatives-aux-marches-publics-de-la-ville-dantibes/20210401-164035/antibes-donnees-essentielles-mp-2019.csv,2021-04-01T16:40:44.324000,,wrong-file-format,1 - schema request,,False,False,False,False,
5cd57bf68b4c4179299eb0e9,Données essentielles de la commande publique - fichiers consolidés,donnees-essentielles-de-la-commande-publique-fichiers-consolides,https://www.data.gouv.fr/fr/datasets/donnees-essentielles-de-la-commande-publique-fichiers-consolides/,080252c7-3d7d-4b09-9804-a840974987bc,decp-2020-03-05.xml,https://static.data.gouv.fr/resources/fichiers-consolides-des-donnees-essentielles-de-la-commande-publique/20200305-052109/decp-2020-03-05.xml,2020-03-05T05:21:11.738000,,wrong-file-format,3 - search request,,False,False,False,False,
5cd57bf68b4c4179299eb0e9,Données essentielles de la commande publique - fichiers consolidés,donnees-essentielles-de-la-commande-publique-fichiers-consolides,https://www.data.gouv.fr/fr/datasets/donnees-essentielles-de-la-commande-publique-fichiers-consolides/,27da6914-e982-4567-9348-17e2f3697ac1,decp-2020-03-03.json,https://static.data.gouv.fr/resources/fichiers-consolides-des-donnees-essentielles-de-la-commande-publique/20200303-052025/decp-2020-03-03.json,2020-03-03T05:20:27.041000,ministere-de-leconomie-des-finances-et-de-la-relance,,3 - search request,,False,False,False,False,
5cd57bf68b4c4179299eb0e9,Données essentielles de la commande publique - fichiers consolidés,donnees-essentielles-de-la-commande-publique-fichiers-consolides,https://www.data.gouv.fr/fr/datasets/donnees-essentielles-de-la-commande-publique-fichiers-consolides/,30ff7c4d-271b-4eaa-a066-3d466133a2ee,decp-2020-03-03.xml,https://static.data.gouv.fr/resources/fichiers-consolides-des-donnees-essentielles-de-la-commande-publique/20200303-052056/decp-2020-03-03.xml,2020-03-03T05:20:58.424000,,wrong-file-format,3 - search request,,False,False,False,False,
5cd57bf68b4c4179299eb0e9,Données essentielles de la commande publique - fichiers consolidés,donnees-essentielles-de-la-commande-publique-fichiers-consolides,https://www.data.gouv.fr/fr/datasets/donnees-essentielles-de-la-commande-publique-fichiers-consolides/,6d616460-980e-4f80-ad54-1b35109ef701,decp-2020-03-04.json,https://static.data.gouv.fr/resources/fichiers-consolides-des-donnees-essentielles-de-la-commande-publique/20200304-051829/decp-2020-03-04.json,2020-03-04T05:18:31.476000,ministere-de-leconomie-des-finances-et-de-la-relance,,3 - search request,,False,False,False,False,
5cd57bf68b4c4179299eb0e9,Données essentielles de la commande publique - fichiers consolidés,donnees-essentielles-de-la-commande-publique-fichiers-consolides,https://www.data.gouv.fr/fr/datasets/donnees-essentielles-de-la-commande-publique-fichiers-consolides/,0c118399-a407-487b-b74c-7a06e5f29a60,decp-2020-03-04.xml,https://static.data.gouv.fr/resources/fichiers-consolides-des-donnees-essentielles-de-la-commande-publique/20200304-051853/decp-2020-03-04.xml,2020-03-04T05:18:55.160000,,wrong-file-format,3 - search request,,False,False,False,False,
5cd57bf68b4c4179299eb0e9,Données essentielles de la commande publique - fichiers consolidés,donnees-essentielles-de-la-commande-publique-fichiers-consolides,https://www.data.gouv.fr/fr/datasets/donnees-essentielles-de-la-commande-publique-fichiers-consolides/,5eb6332f-db3b-438b-8481-00a3d74a905c,decp-2020-03-05.json,https://static.data.gouv.fr/resources/fichiers-consolides-des-donnees-essentielles-de-la-commande-publique/20200305-052035/decp-2020-03-05.json,2020-03-05T05:20:36.868000,ministere-de-leconomie-des-finances-et-de-la-relance,,3 - search request,,False,False,False,False,
5cd57bf68b4c4179299eb0e9,Données essentielles de la commande publique - fichiers consolidés,donnees-essentielles-de-la-commande-publique-fichiers-consolides,https://www.data.gouv.fr/fr/datasets/donnees-essentielles-de-la-commande-publique-fichiers-consolides/,0edb0945-7dba-48ad-b01f-45b19d91b0b7,decp-2020-03-06.json,https://static.data.gouv.fr/resources/fichiers-consolides-des-donnees-essentielles-de-la-commande-publique/20200306-060904/decp-2020-03-06.json,2020-03-06T06:09:06.498000,ministere-de-leconomie-des-finances-et-de-la-relance,,3 - search request,,False,False,False,False,
5cd57bf68b4c4179299eb0e9,Données essentielles de la commande publique - fichiers consolidés,donnees-essentielles-de-la-commande-publique-fichiers-consolides,https://www.data.gouv.fr/fr/datasets/donnees-essentielles-de-la-commande-publique-fichiers-consolides/,93503830-1b22-48c9-9415-1c53395b4336,decp-2020-03-11.json,https://static.data.gouv.fr/resources/fichiers-consolides-des-donnees-essentielles-de-la-commande-publique/20200311-053145/decp-2020-03-11.json,2020-03-11T05:31:47.723000,ministere-de-leconomie-des-finances-et-de-la-relance,,3 - search request,,False,False,False,False,
5cd57bf68b4c4179299eb0e9,Données essentielles de la commande publique - fichiers consolidés,donnees-essentielles-de-la-commande-publique-fichiers-consolides,https://www.data.gouv.fr/fr/datasets/donnees-essentielles-de-la-commande-publique-fichiers-consolides/,55ea8788-2a60-4516-9e39-0bd9678ea9c1,decp-2020-03-07.json,https://static.data.gouv.fr/resources/fichiers-consolides-des-donnees-essentielles-de-la-commande-publique/20200307-052932/decp-2020-03-07.json,2020-03-07T05:29:34.461000,ministere-de-leconomie-des-finances-et-de-la-relance,,3 - search request,,False,False,False,False,
5cd57bf68b4c4179299eb0e9,Données essentielles de la commande publique - fichiers consolidés,donnees-essentielles-de-la-commande-publique-fichiers-consolides,https://www.data.gouv.fr/fr/datasets/donnees-essentielles-de-la-commande-publique-fichiers-consolides/,1ada05e4-aed9-4477-a004-6909a502ff12,decp-2020-03-07.xml,https://static.data.gouv.fr/resources/fichiers-consolides-des-donnees-essentielles-de-la-commande-publique/20200307-052957/decp-2020-03-07.xml,2020-03-07T05:29:59.524000,,wrong-file-format,3 - search request,,False,False,False,False,
5cd57bf68b4c4179299eb0e9,Données essentielles de la commande publique - fichiers consolidés,donnees-essentielles-de-la-commande-publique-fichiers-consolides,https://www.data.gouv.fr/fr/datasets/donnees-essentielles-de-la-commande-publique-fichiers-consolides/,76124c3c-d9a8-49cc-88cc-deec602993cb,decp-2020-03-10.json,https://static.data.gouv.fr/resources/fichiers-consolides-des-donnees-essentielles-de-la-commande-publique/20200310-053115/decp-2020-03-10.json,2020-03-10T05:31:17.231000,ministere-de-leconomie-des-finances-et-de-la-relance,,3 - search request,,False,False,False,False,
5cd57bf68b4c4179299eb0e9,Données essentielles de la commande publique - fichiers consolidés,donnees-essentielles-de-la-commande-publique-fichiers-consolides,https://www.data.gouv.fr/fr/datasets/donnees-essentielles-de-la-commande-publique-fichiers-consolides/,a34e2fcc-e7e0-469d-a094-9d631b18b682,decp-2020-03-10.xml,https://static.data.gouv.fr/resources/fichiers-consolides-des-donnees-essentielles-de-la-commande-publique/20200310-053139/decp-2020-03-10.xml,2020-03-10T05:31:41.411000,,wrong-file-format,3 - search request,,False,False,False,False,
5cd57bf68b4c4179299eb0e9,Données essentielles de la commande publique - fichiers consolidés,donnees-essentielles-de-la-commande-publique-fichiers-consolides,https://www.data.gouv.fr/fr/datasets/donnees-essentielles-de-la-commande-publique-fichiers-consolides/,8b3e45f1-563c-4d4f-a3fb-caecf9592564,decp-2020-02-29.xml,https://static.data.gouv.fr/resources/fichiers-consolides-des-donnees-essentielles-de-la-commande-publique/20200229-052153/decp-2020-02-29.xml,2020-02-29T05:21:55.072000,,wrong-file-format,3 - search request,,False,False,False,False,
5cd57bf68b4c4179299eb0e9,Données essentielles de la commande publique - fichiers consolidés,donnees-essentielles-de-la-commande-publique-fichiers-consolides,https://www.data.gouv.fr/fr/datasets/donnees-essentielles-de-la-commande-publique-fichiers-consolides/,02ac543e-b927-4272-975e-516b3fa2355a,decp-2020-03-11.xml,https://static.data.gouv.fr/resources/fichiers-consolides-des-donnees-essentielles-de-la-commande-publique/20200311-053209/decp-2020-03-11.xml,2020-03-11T05:32:11.601000,,wrong-file-format,3 - search request,,False,False,False,False,
5cd57bf68b4c4179299eb0e9,Données essentielles de la commande publique - fichiers consolidés,donnees-essentielles-de-la-commande-publique-fichiers-consolides,https://www.data.gouv.fr/fr/datasets/donnees-essentielles-de-la-commande-publique-fichiers-consolides/,324fe329-38bc-49e2-9738-5f828753540f,decp-2020-03-12.json,https://static.data.gouv.fr/resources/fichiers-consolides-des-donnees-essentielles-de-la-commande-publique/20200312-052734/decp-2020-03-12.json,2020-03-12T05:27:36.766000,ministere-de-leconomie-des-finances-et-de-la-relance,,3 - search request,,False,False,False,False,
5cd57bf68b4c4179299eb0e9,Données essentielles de la commande publique - fichiers consolidés,donnees-essentielles-de-la-commande-publique-fichiers-consolides,https://www.data.gouv.fr/fr/datasets/donnees-essentielles-de-la-commande-publique-fichiers-consolides/,b5d4b4e8-4c7f-45c9-8754-6c220b55fe32,decp-2020-03-06.xml,https://static.data.gouv.fr/resources/fichiers-consolides-des-donnees-essentielles-de-la-commande-publique/20200306-060931/decp-2020-03-06.xml,2020-03-06T06:09:33.280000,,wrong-file-format,3 - search request,,False,False,False,False,
5cd57bf68b4c4179299eb0e9,Données essentielles de la commande publique - fichiers consolidés,donnees-essentielles-de-la-commande-publique-fichiers-consolides,https://www.data.gouv.fr/fr/datasets/donnees-essentielles-de-la-commande-publique-fichiers-consolides/,a3edc80e-9802-4ee6-b633-aaef04646503,decp-2020-02-29.json,https://static.data.gouv.fr/resources/fichiers-consolides-des-donnees-essentielles-de-la-commande-publique/20200229-052129/decp-2020-02-29.json,2020-02-29T05:21:31.431000,ministere-de-leconomie-des-finances-et-de-la-relance,,3 - search request,,False,False,False,False,
5cd57bf68b4c4179299eb0e9,Données essentielles de la commande publique - fichiers consolidés,donnees-essentielles-de-la-commande-publique-fichiers-consolides,https://www.data.gouv.fr/fr/datasets/donnees-essentielles-de-la-commande-publique-fichiers-consolides/,5cf0341f-7364-4306-b29a-3a78b0a791c1,decp-2020-02-26.xml,https://static.data.gouv.fr/resources/fichiers-consolides-des-donnees-essentielles-de-la-commande-publique/20200226-052238/decp-2020-02-26.xml,2020-02-26T05:22:40.211000,,wrong-file-format,3 - search request,,False,False,False,False,
5cd57bf68b4c4179299eb0e9,Données essentielles de la commande publique - fichiers consolidés,donnees-essentielles-de-la-commande-publique-fichiers-consolides,https://www.data.gouv.fr/fr/datasets/donnees-essentielles-de-la-commande-publique-fichiers-consolides/,d831e07d-5ae4-4d20-a154-a82a599df53f,decp-2020-02-28.json,https://static.data.gouv.fr/resources/fichiers-consolides-des-donnees-essentielles-de-la-commande-publique/20200228-052404/decp-2020-02-28.json,2020-02-28T05:24:06.378000,ministere-de-leconomie-des-finances-et-de-la-relance,,3 - search request,,False,False,False,False,
5cd57bf68b4c4179299eb0e9,Données essentielles de la commande publique - fichiers consolidés,donnees-essentielles-de-la-commande-publique-fichiers-consolides,https://www.data.gouv.fr/fr/datasets/donnees-essentielles-de-la-commande-publique-fichiers-consolides/,9a884db2-584d-41a4-9c75-f4cfec86901d,decp-2020-02-18.xml,https://static.data.gouv.fr/resources/fichiers-consolides-des-donnees-essentielles-de-la-commande-publique/20200218-055101/decp-2020-02-18.xml,2020-02-18T05:51:04.843000,,wrong-file-format,3 - search request,,False,False,False,False,
5cd57bf68b4c4179299eb0e9,Données essentielles de la commande publique - fichiers consolidés,donnees-essentielles-de-la-commande-publique-fichiers-consolides,https://www.data.gouv.fr/fr/datasets/donnees-essentielles-de-la-commande-publique-fichiers-consolides/,1677ff6f-bda3-4828-9015-0c0000c1877d,decp-2020-02-19.json,https://static.data.gouv.fr/resources/fichiers-consolides-des-donnees-essentielles-de-la-commande-publique/20200219-053814/decp-2020-02-19.json,2020-02-19T05:38:16.348000,ministere-de-leconomie-des-finances-et-de-la-relance,,3 - search request,,False,False,False,False,
5cd57bf68b4c4179299eb0e9,Données essentielles de la commande publique - fichiers consolidés,donnees-essentielles-de-la-commande-publique-fichiers-consolides,https://www.data.gouv.fr/fr/datasets/donnees-essentielles-de-la-commande-publique-fichiers-consolides/,0ba46ab6-c4ff-40e8-8e93-6adff62d1b6a,decp-2020-02-19.xml,https://static.data.gouv.fr/resources/fichiers-consolides-des-donnees-essentielles-de-la-commande-publique/20200219-053836/decp-2020-02-19.xml,2020-02-19T05:38:38.372000,,wrong-file-format,3 - search request,,False,False,False,False,
5cd57bf68b4c4179299eb0e9,Données essentielles de la commande publique - fichiers consolidés,donnees-essentielles-de-la-commande-publique-fichiers-consolides,https://www.data.gouv.fr/fr/datasets/donnees-essentielles-de-la-commande-publique-fichiers-consolides/,9304a2bc-382f-40a0-a04f-f09b5958e819,decp-2020-02-20.json,https://static.data.gouv.fr/resources/fichiers-consolides-des-donnees-essentielles-de-la-commande-publique/20200220-052545/decp-2020-02-20.json,2020-02-20T05:25:46.766000,ministere-de-leconomie-des-finances-et-de-la-relance,,3 - search request,,False,False,False,False,
5cd57bf68b4c4179299eb0e9,Données essentielles de la commande publique - fichiers consolidés,donnees-essentielles-de-la-commande-publique-fichiers-consolides,https://www.data.gouv.fr/fr/datasets/donnees-essentielles-de-la-commande-publique-fichiers-consolides/,9241610f-ce34-4305-8776-1ef1ecc652b6,decp-2020-02-20.xml,https://static.data.gouv.fr/resources/fichiers-consolides-des-donnees-essentielles-de-la-commande-publique/20200220-052609/decp-2020-02-20.xml,2020-02-20T05:26:11.707000,,wrong-file-format,3 - search request,,False,False,False,False,
5cd57bf68b4c4179299eb0e9,Données essentielles de la commande publique - fichiers consolidés,donnees-essentielles-de-la-commande-publique-fichiers-consolides,https://www.data.gouv.fr/fr/datasets/donnees-essentielles-de-la-commande-publique-fichiers-consolides/,53f09537-6577-465b-9b0b-d16a6aec910d,decp-2020-02-21.json,https://static.data.gouv.fr/resources/fichiers-consolides-des-donnees-essentielles-de-la-commande-publique/20200221-052252/decp-2020-02-21.json,2020-02-21T05:22:54.312000,ministere-de-leconomie-des-finances-et-de-la-relance,,3 - search request,,False,False,False,False,
5cd57bf68b4c4179299eb0e9,Données essentielles de la commande publique - fichiers consolidés,donnees-essentielles-de-la-commande-publique-fichiers-consolides,https://www.data.gouv.fr/fr/datasets/donnees-essentielles-de-la-commande-publique-fichiers-consolides/,c189649b-43a7-47cb-a644-952edab6baf7,decp-2020-02-21.xml,https://static.data.gouv.fr/resources/fichiers-consolides-des-donnees-essentielles-de-la-commande-publique/20200221-052317/decp-2020-02-21.xml,2020-02-21T05:23:19.348000,,wrong-file-format,3 - search request,,False,False,False,False,
5cd57bf68b4c4179299eb0e9,Données essentielles de la commande publique - fichiers consolidés,donnees-essentielles-de-la-commande-publique-fichiers-consolides,https://www.data.gouv.fr/fr/datasets/donnees-essentielles-de-la-commande-publique-fichiers-consolides/,a26f3e4c-1331-45a7-ba2f-04c60619c34f,decp-2020-02-22.json,https://static.data.gouv.fr/resources/fichiers-consolides-des-donnees-essentielles-de-la-commande-publique/20200222-053402/decp-2020-02-22.json,2020-02-22T05:34:04.562000,ministere-de-leconomie-des-finances-et-de-la-relance,,3 - search request,,False,False,False,False,
5cd57bf68b4c4179299eb0e9,Données essentielles de la commande publique - fichiers consolidés,donnees-essentielles-de-la-commande-publique-fichiers-consolides,https://www.data.gouv.fr/fr/datasets/donnees-essentielles-de-la-commande-publique-fichiers-consolides/,bc307db5-1055-4651-9e03-efc5cf6d67e4,decp-2020-02-22.xml,https://static.data.gouv.fr/resources/fichiers-consolides-des-donnees-essentielles-de-la-commande-publique/20200222-053425/decp-2020-02-22.xml,2020-02-22T05:34:27.162000,,wrong-file-format,3 - search request,,False,False,False,False,
5cd57bf68b4c4179299eb0e9,Données essentielles de la commande publique - fichiers consolidés,donnees-essentielles-de-la-commande-publique-fichiers-consolides,https://www.data.gouv.fr/fr/datasets/donnees-essentielles-de-la-commande-publique-fichiers-consolides/,185e7caf-5a43-4b9c-9572-e14158d36842,decp-2020-02-25.json,https://static.data.gouv.fr/resources/fichiers-consolides-des-donnees-essentielles-de-la-commande-publique/20200225-055933/decp-2020-02-25.json,2020-02-25T05:59:35.829000,ministere-de-leconomie-des-finances-et-de-la-relance,,3 - search request,,False,False,False,False,
5cd57bf68b4c4179299eb0e9,Données essentielles de la commande publique - fichiers consolidés,donnees-essentielles-de-la-commande-publique-fichiers-consolides,https://www.data.gouv.fr/fr/datasets/donnees-essentielles-de-la-commande-publique-fichiers-consolides/,a0b3dfd0-c9e8-477e-9d9d-67df3eb60ec6,decp-2020-02-25.xml,https://static.data.gouv.fr/resources/fichiers-consolides-des-donnees-essentielles-de-la-commande-publique/20200225-055957/decp-2020-02-25.xml,2020-02-25T06:00:00.235000,,wrong-file-format,3 - search request,,False,False,False,False,
5cd57bf68b4c4179299eb0e9,Données essentielles de la commande publique - fichiers consolidés,donnees-essentielles-de-la-commande-publique-fichiers-consolides,https://www.data.gouv.fr/fr/datasets/donnees-essentielles-de-la-commande-publique-fichiers-consolides/,078d2f99-ae34-4429-b31f-09fc954f36cc,decp-2020-02-26.json,https://static.data.gouv.fr/resources/fichiers-consolides-des-donnees-essentielles-de-la-commande-publique/20200226-052215/decp-2020-02-26.json,2020-02-26T05:22:17.025000,ministere-de-leconomie-des-finances-et-de-la-relance,,3 - search request,,False,False,False,False,
5cd57bf68b4c4179299eb0e9,Données essentielles de la commande publique - fichiers consolidés,donnees-essentielles-de-la-commande-publique-fichiers-consolides,https://www.data.gouv.fr/fr/datasets/donnees-essentielles-de-la-commande-publique-fichiers-consolides/,57926cc6-4a37-4d20-a70c-5dd284e501f9,decp-2020-03-12.xml,https://static.data.gouv.fr/resources/fichiers-consolides-des-donnees-essentielles-de-la-commande-publique/20200312-052759/decp-2020-03-12.xml,2020-03-12T05:28:01.418000,,wrong-file-format,3 - search request,,False,False,False,False,
5cd57bf68b4c4179299eb0e9,Données essentielles de la commande publique - fichiers consolidés,donnees-essentielles-de-la-commande-publique-fichiers-consolides,https://www.data.gouv.fr/fr/datasets/donnees-essentielles-de-la-commande-publique-fichiers-consolides/,ef8862c0-82b0-475a-9b09-cabd57e6320c,decp-2020-02-27.json,https://static.data.gouv.fr/resources/fichiers-consolides-des-donnees-essentielles-de-la-commande-publique/20200227-054640/decp-2020-02-27.json,2020-02-27T05:46:42.008000,ministere-de-leconomie-des-finances-et-de-la-relance,,3 - search request,,False,False,False,False,
5cd57bf68b4c4179299eb0e9,Données essentielles de la commande publique - fichiers consolidés,donnees-essentielles-de-la-commande-publique-fichiers-consolides,https://www.data.gouv.fr/fr/datasets/donnees-essentielles-de-la-commande-publique-fichiers-consolides/,1a63d4dd-d1a3-42a5-b496-43ece6ad73c9,decp-2020-02-27.xml,https://static.data.gouv.fr/resources/fichiers-consolides-des-donnees-essentielles-de-la-commande-publique/20200227-054705/decp-2020-02-27.xml,2020-02-27T05:47:07.433000,,wrong-file-format,3 - search request,,False,False,False,False,
5cd57bf68b4c4179299eb0e9,Données essentielles de la commande publique - fichiers consolidés,donnees-essentielles-de-la-commande-publique-fichiers-consolides,https://www.data.gouv.fr/fr/datasets/donnees-essentielles-de-la-commande-publique-fichiers-consolides/,99019f4c-19b2-4ee3-b601-4a22928ccefd,decp-2020-02-28.xml,https://static.data.gouv.fr/resources/fichiers-consolides-des-donnees-essentielles-de-la-commande-publique/20200228-052426/decp-2020-02-28.xml,2020-02-28T05:24:28.663000,,wrong-file-format,3 - search request,,False,False,False,False,
5cd57bf68b4c4179299eb0e9,Données essentielles de la commande publique - fichiers consolidés,donnees-essentielles-de-la-commande-publique-fichiers-consolides,https://www.data.gouv.fr/fr/datasets/donnees-essentielles-de-la-commande-publique-fichiers-consolides/,27ae6886-824f-43aa-b9f5-a1677b2e3d2d,decp-2020-03-13.json,https://static.data.gouv.fr/resources/fichiers-consolides-des-donnees-essentielles-de-la-commande-publique/20200313-053052/decp-2020-03-13.json,2020-03-13T05:30:54.620000,ministere-de-leconomie-des-finances-et-de-la-relance,,3 - search request,,False,False,False,False,
5cd57bf68b4c4179299eb0e9,Données essentielles de la commande publique - fichiers consolidés,donnees-essentielles-de-la-commande-publique-fichiers-consolides,https://www.data.gouv.fr/fr/datasets/donnees-essentielles-de-la-commande-publique-fichiers-consolides/,ea9ccb0f-9cee-414c-8dd2-799345e4c5d6,decp-2020-03-18.json,https://static.data.gouv.fr/resources/fichiers-consolides-des-donnees-essentielles-de-la-commande-publique/20200318-052006/decp-2020-03-18.json,2020-03-18T05:20:07.545000,ministere-de-leconomie-des-finances-et-de-la-relance,,3 - search request,,False,False,False,False,
5cd57bf68b4c4179299eb0e9,Données essentielles de la commande publique - fichiers consolidés,donnees-essentielles-de-la-commande-publique-fichiers-consolides,https://www.data.gouv.fr/fr/datasets/donnees-essentielles-de-la-commande-publique-fichiers-consolides/,c31f0737-d1d3-4c73-9b51-a46da8b61fc3,decp-2020-03-14.json,https://static.data.gouv.fr/resources/fichiers-consolides-des-donnees-essentielles-de-la-commande-publique/20200314-052138/decp-2020-03-14.json,2020-03-14T05:21:40.413000,ministere-de-leconomie-des-finances-et-de-la-relance,,3 - search request,,False,False,False,False,
