dataset_id,dataset_title,dataset_slug,dataset_page,resource_id,resource_title,resource_url,resource_last_modified,organization_or_owner,error_type,resource_found_by,initial_version_name,is_valid_v_0.8.1,is_valid_one_version,most_recent_valid_version,is_downloaded,is_empty,is_schema_version_to_update,is_schema_to_add,is_schema_to_drop,resource_schema_update_success,producer_notification_success,schema_name,is_schema_version_updated,is_schema_added,is_schema_dropped
584f20f188ee380424c65bb3,"ALPC partiel : Délégataires de compétence ""aides à la pierre""",alpc-partiel-delegataires-de-competence-aides-a-la-pierre-1,https://demo.data.gouv.fr/fr/datasets/alpc-partiel-delegataires-de-competence-aides-a-la-pierre-1/,56af90f6-c89f-4d16-bf08-176dcefe088f,LNA_FER_LGV_S_021.shp (archive),https://files.geo.data.gouv.fr/link-proxy/atom.geo-ide.developpement-durable.gouv.fr/2020-02-17/5e49e8147d66e90e0372e963/datasetaggregate-1581901836365.zip/f4c61970-21dc-4d3d-ad62-9caf7352f979/lna-fer-lgv-s-021.zip,2020-02-29T06:48:14.290000,,wrong-file-format,3 - search request,,False,False,,False,,False,False,False,,,scdl/budget,False,False,False
584f20f188ee380424c65bb3,"ALPC partiel : Délégataires de compétence ""aides à la pierre""",alpc-partiel-delegataires-de-competence-aides-a-la-pierre-1,https://demo.data.gouv.fr/fr/datasets/alpc-partiel-delegataires-de-competence-aides-a-la-pierre-1/,b0d35eeb-83f5-4c07-985b-34de3394cb7f,LNA_FER_CONV_S_021.shp (export SHP/WGS-84),https://transcode.geo.data.gouv.fr/links/5e2a202bfa4268bc2567d1ce/downloads/5e49e8147d66e929f572e966?format=SHP&projection=WGS84,2020-02-29T06:48:14.296000,,wrong-file-format,3 - search request,,False,False,,False,,False,False,False,,,scdl/budget,False,False,False
584f20f188ee380424c65bb3,"ALPC partiel : Délégataires de compétence ""aides à la pierre""",alpc-partiel-delegataires-de-competence-aides-a-la-pierre-1,https://demo.data.gouv.fr/fr/datasets/alpc-partiel-delegataires-de-competence-aides-a-la-pierre-1/,1af8f373-8582-432b-9119-3144c200254f,LDA_AC_S_021.shp (archive),https://files.geo.data.gouv.fr/link-proxy/atom.geo-ide.developpement-durable.gouv.fr/2020-02-17/5e49e8147d66e93e7272e95d/datasetaggregate-1581901836365.zip/68b4b10b-5b14-4c86-b72d-2e359f36461b/lda-ac-s-021.zip,2020-02-29T06:48:14.297000,,wrong-file-format,3 - search request,,False,False,,False,,False,False,False,,,scdl/budget,False,False,False
584f20f188ee380424c65bb3,"ALPC partiel : Délégataires de compétence ""aides à la pierre""",alpc-partiel-delegataires-de-competence-aides-a-la-pierre-1,https://demo.data.gouv.fr/fr/datasets/alpc-partiel-delegataires-de-competence-aides-a-la-pierre-1/,9e105ebc-a2af-4a01-aac8-7186f61a04b3,LDA_AC_S_021.shp (export GeoJSON),https://transcode.geo.data.gouv.fr/links/5e2a202bfa4268bc2567d1ce/downloads/5e49e8147d66e93e7272e95d?format=GeoJSON&projection=WGS84,2020-02-29T06:48:14.298000,,wrong-file-format,3 - search request,,False,False,,False,,False,False,False,,,scdl/budget,False,False,False
584f20f188ee380424c65bb3,"ALPC partiel : Délégataires de compétence ""aides à la pierre""",alpc-partiel-delegataires-de-competence-aides-a-la-pierre-1,https://demo.data.gouv.fr/fr/datasets/alpc-partiel-delegataires-de-competence-aides-a-la-pierre-1/,ca97c68b-2a1c-408a-86ae-3f9a1a23e45c,LDA_AC_S_021.shp (export SHP/WGS-84),https://transcode.geo.data.gouv.fr/links/5e2a202bfa4268bc2567d1ce/downloads/5e49e8147d66e93e7272e95d?format=SHP&projection=WGS84,2020-02-29T06:48:14.298000,,wrong-file-format,3 - search request,,False,False,,False,,False,False,False,,,scdl/budget,False,False,False
584f20f188ee380424c65bb3,"ALPC partiel : Délégataires de compétence ""aides à la pierre""",alpc-partiel-delegataires-de-competence-aides-a-la-pierre-1,https://demo.data.gouv.fr/fr/datasets/alpc-partiel-delegataires-de-competence-aides-a-la-pierre-1/,6984c801-908d-4ca4-94dd-c5bf9986178e,LNA_FER_CONV_S_021.shp (archive),https://files.geo.data.gouv.fr/link-proxy/atom.geo-ide.developpement-durable.gouv.fr/2020-02-17/5e49e8147d66e929f572e966/datasetaggregate-1581901836365.zip/ac63dd15-6284-4f8c-aabb-004749c3f75f/lna-fer-conv-s-021.zip,2020-02-29T06:48:14.295000,,wrong-file-format,3 - search request,,False,False,,False,,False,False,False,,,scdl/budget,False,False,False
584f20f188ee380424c65bb3,"ALPC partiel : Délégataires de compétence ""aides à la pierre""",alpc-partiel-delegataires-de-competence-aides-a-la-pierre-1,https://demo.data.gouv.fr/fr/datasets/alpc-partiel-delegataires-de-competence-aides-a-la-pierre-1/,5e0dbdea-32e1-48cf-b475-67df96b91225,LNA_ANC_S_021.shp (export SHP/WGS-84),https://transcode.geo.data.gouv.fr/links/5e2a202bfa4268bc2567d1ce/downloads/5e49e8147d66e9011572e960?format=SHP&projection=WGS84,2020-02-29T06:48:14.289000,,wrong-file-format,3 - search request,,False,False,,False,,False,False,False,,,scdl/budget,False,False,False
584f20f188ee380424c65bb3,"ALPC partiel : Délégataires de compétence ""aides à la pierre""",alpc-partiel-delegataires-de-competence-aides-a-la-pierre-1,https://demo.data.gouv.fr/fr/datasets/alpc-partiel-delegataires-de-competence-aides-a-la-pierre-1/,28da0f5a-31f7-4b79-ba4d-c2898a69398c,LNA_ANC_S_021.shp (archive),https://files.geo.data.gouv.fr/link-proxy/atom.geo-ide.developpement-durable.gouv.fr/2020-02-17/5e49e8147d66e9011572e960/datasetaggregate-1581901836365.zip/378307b3-3264-4594-b4b3-0f957cf27bc2/lna-anc-s-021.zip,2020-02-29T06:48:14.288000,,wrong-file-format,3 - search request,,False,False,,False,,False,False,False,,,scdl/budget,False,False,False
584f20f188ee380424c65bb3,"ALPC partiel : Délégataires de compétence ""aides à la pierre""",alpc-partiel-delegataires-de-competence-aides-a-la-pierre-1,https://demo.data.gouv.fr/fr/datasets/alpc-partiel-delegataires-de-competence-aides-a-la-pierre-1/,86f2d132-606f-485c-8aae-0d7022cabfab,LNA_RN_S_021.shp (archive),https://files.geo.data.gouv.fr/link-proxy/atom.geo-ide.developpement-durable.gouv.fr/2020-02-17/5e49e8147d66e95fd972e95c/datasetaggregate-1581901836365.zip/1d4d808d-a858-4018-9c69-c2ca3ca4ee38/lna-rn-s-021.zip,2020-02-29T06:48:14.299000,,wrong-file-format,3 - search request,,False,False,,False,,False,False,False,,,scdl/budget,False,False,False
584f20f188ee380424c65bb3,"ALPC partiel : Délégataires de compétence ""aides à la pierre""",alpc-partiel-delegataires-de-competence-aides-a-la-pierre-1,https://demo.data.gouv.fr/fr/datasets/alpc-partiel-delegataires-de-competence-aides-a-la-pierre-1/,3127c681-c688-4666-8275-fcfa78b14b1f,Voies_classements_sonores_cle2c1979-2.ods,https://files.geo.data.gouv.fr/link-proxy/www.cote-dor.gouv.fr/2020-01-24/5e2a5d5fc85b5d23ca4ece92/voies-classements-sonores-cle2c1979-2.ods,2020-02-29T06:48:14.287000,,wrong-file-format,3 - search request,,False,False,,False,,False,False,False,,,scdl/budget,False,False,False
584f20f188ee380424c65bb3,"ALPC partiel : Délégataires de compétence ""aides à la pierre""",alpc-partiel-delegataires-de-competence-aides-a-la-pierre-1,https://demo.data.gouv.fr/fr/datasets/alpc-partiel-delegataires-de-competence-aides-a-la-pierre-1/,bcb27f3f-36db-40d3-8e98-511a051b1be6,arrete_no398__cle0924ec.pdf,https://files.geo.data.gouv.fr/link-proxy/www.cote-dor.gouv.fr/2020-01-24/5e2a5d5fc85b5d6d084ece94/arrete-no398-cle0924ec.pdf,2020-02-29T06:48:14.286000,,wrong-file-format,3 - search request,,False,False,,False,,False,False,False,,,scdl/budget,False,False,False
55f18f4688ee380c7fa46eda,"Nouvelle-Aquitaine partiel : Délégataires de compétence ""aides à la pierre""-Communes - Périmètres (surfacique)",nouvelle-aquitaine-partiel-delegataires-de-competence-aides-a-la-pierre-communes-perimetres-surfacique,https://demo.data.gouv.fr/fr/datasets/nouvelle-aquitaine-partiel-delegataires-de-competence-aides-a-la-pierre-communes-perimetres-surfacique/,617cfdf1-b8b9-4504-ba81-91b469346694,N_TRI_BASQ_ENJEU_CRISE_L_040.TAB (export SHP/WGS-84),https://transcode.geo.data.gouv.fr/links/5e2a21f0fa4268bc2579f0ce/downloads/5e3f64cde9f88566d5d13971?format=SHP&projection=WGS84,2020-02-29T06:56:49.331000,,wrong-file-format,3 - search request,,False,False,,False,,False,False,False,,,scdl/budget,False,False,False
55f18f4688ee380c7fa46eda,"Nouvelle-Aquitaine partiel : Délégataires de compétence ""aides à la pierre""-Communes - Périmètres (surfacique)",nouvelle-aquitaine-partiel-delegataires-de-competence-aides-a-la-pierre-communes-perimetres-surfacique,https://demo.data.gouv.fr/fr/datasets/nouvelle-aquitaine-partiel-delegataires-de-competence-aides-a-la-pierre-communes-perimetres-surfacique/,258ab7fa-f5c0-421e-adb3-70ecb4a7f868,N_TRI_BASQ_ENJEU_CRISE_L_040.TAB (export GeoJSON),https://transcode.geo.data.gouv.fr/links/5e2a21f0fa4268bc2579f0ce/downloads/5e3f64cde9f88566d5d13971?format=GeoJSON&projection=WGS84,2020-02-29T06:56:49.330000,,wrong-file-format,3 - search request,,False,False,,False,,False,False,False,,,scdl/budget,False,False,False
55f18f4688ee380c7fa46eda,"Nouvelle-Aquitaine partiel : Délégataires de compétence ""aides à la pierre""-Communes - Périmètres (surfacique)",nouvelle-aquitaine-partiel-delegataires-de-competence-aides-a-la-pierre-communes-perimetres-surfacique,https://demo.data.gouv.fr/fr/datasets/nouvelle-aquitaine-partiel-delegataires-de-competence-aides-a-la-pierre-communes-perimetres-surfacique/,f74ae8ba-aa96-429d-94b5-0176923a0c16,N_TRI_BASQ_ENJEU_CRISE_L_040.TAB (archive),https://files.geo.data.gouv.fr/link-proxy/atom.geo-ide.developpement-durable.gouv.fr/2020-02-09/5e3f64cde9f88566d5d13971/dataset-1581212877583.zip/dataset/n-tri-basq-enjeu-crise-l-040.zip,2020-02-29T06:56:49.329000,,wrong-file-format,3 - search request,,False,False,,False,,False,False,False,,,scdl/budget,False,False,False
601351f20a6f1e9fe7c2435a,SCDL - BP2020_LABO2A,scdl-bp2020-labo2a,https://demo.data.gouv.fr/fr/datasets/scdl-bp2020-labo2a/,1c33215a-d1df-4861-bbb2-8b87c3a1e1b3,Export au format JSON,https://www.data.corsica/explore/dataset/bp2020_labo2a/download?format=json&timezone=Europe/Berlin&use_labels_for_header=false,2021-01-28T10:30:54,,wrong-file-format,3 - search request,,False,False,,False,,False,False,False,,,scdl/budget,False,False,False
601351f20a6f1e9fe7c2435a,SCDL - BP2020_LABO2A,scdl-bp2020-labo2a,https://demo.data.gouv.fr/fr/datasets/scdl-bp2020-labo2a/,9cc8218c-b6e3-4b6f-9824-111eb495be39,Export au format CSV,https://www.data.corsica/explore/dataset/bp2020_labo2a/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false,2021-01-28T10:30:54,collectivite-territoriale-de-corse,,3 - search request,,False,False,,False,,False,False,False,,,scdl/budget,False,False,False
60077593b0adbd84ea7d8b81,SCDL - BP2020_LABO2B,scdl-bp2020-labo2b,https://demo.data.gouv.fr/fr/datasets/scdl-bp2020-labo2b/,a78c1fee-24ca-4508-aefe-7f5a0baef723,Export au format JSON,https://www.data.corsica/explore/dataset/bp2020_labo2b/download?format=json&timezone=Europe/Berlin&use_labels_for_header=false,2021-01-28T10:39:19,,wrong-file-format,3 - search request,,False,False,,False,,False,False,False,,,scdl/budget,False,False,False
60077593b0adbd84ea7d8b81,SCDL - BP2020_LABO2B,scdl-bp2020-labo2b,https://demo.data.gouv.fr/fr/datasets/scdl-bp2020-labo2b/,d86f3c88-eea7-4fa4-be19-00e65da8fa7e,Export au format CSV,https://www.data.corsica/explore/dataset/bp2020_labo2b/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false,2021-01-28T10:39:19,collectivite-territoriale-de-corse,,3 - search request,,False,False,,False,,False,False,False,,,scdl/budget,False,False,False
5c5c1395634f41058944d277,Registres des délibérations du Conseil Municipal de Lisieux,registres-des-deliberations-du-conseil-municipal-de-lisieux,https://demo.data.gouv.fr/fr/datasets/registres-des-deliberations-du-conseil-municipal-de-lisieux/,54230758-24b1-41ab-80cf-9575b8d8911a,Registre des délibérations 2018,https://static.data.gouv.fr/resources/registres-des-deliberations-du-conseil-municipal-de-lisieux/20200807-142727/cahier-des-deliberations-2018-publie.xlsx,2020-08-07T14:27:47.710000,,wrong-file-format,3 - search request,,False,False,,False,,False,False,False,,,scdl/budget,False,False,False
5c5c1395634f41058944d277,Registres des délibérations du Conseil Municipal de Lisieux,registres-des-deliberations-du-conseil-municipal-de-lisieux,https://demo.data.gouv.fr/fr/datasets/registres-des-deliberations-du-conseil-municipal-de-lisieux/,df5daf1c-ba85-4763-90e0-de3d9839f830,Registre  des délibérations 2019,https://static.data.gouv.fr/resources/registres-des-deliberations-du-conseil-municipal-de-lisieux/20200124-135852/cahier-des-deliberations-2019-publie.xlsx,2020-08-07T14:25:39.377000,,wrong-file-format,3 - search request,,False,False,,False,,False,False,False,,,scdl/budget,False,False,False
584f20f188ee380424c65bb3,"ALPC partiel : Délégataires de compétence ""aides à la pierre""",alpc-partiel-delegataires-de-competence-aides-a-la-pierre-1,https://demo.data.gouv.fr/fr/datasets/alpc-partiel-delegataires-de-competence-aides-a-la-pierre-1/,2eca5064-bf37-43f2-986b-317bca56e577,LNA_ANC_S_021.shp (export GeoJSON),https://transcode.geo.data.gouv.fr/links/5e2a202bfa4268bc2567d1ce/downloads/5e49e8147d66e9011572e960?format=GeoJSON&projection=WGS84,2020-02-29T06:48:14.289000,,wrong-file-format,3 - search request,,False,False,,False,,False,False,False,,,scdl/budget,False,False,False
584f20f188ee380424c65bb3,"ALPC partiel : Délégataires de compétence ""aides à la pierre""",alpc-partiel-delegataires-de-competence-aides-a-la-pierre-1,https://demo.data.gouv.fr/fr/datasets/alpc-partiel-delegataires-de-competence-aides-a-la-pierre-1/,26a6bfbb-9765-46fb-be1d-738aeb9557cf,LNA_RN_S_021.shp (export GeoJSON),https://transcode.geo.data.gouv.fr/links/5e2a202bfa4268bc2567d1ce/downloads/5e49e8147d66e95fd972e95c?format=GeoJSON&projection=WGS84,2020-02-29T06:48:14.300000,,wrong-file-format,3 - search request,,False,False,,False,,False,False,False,,,scdl/budget,False,False,False
584f20f188ee380424c65bb3,"ALPC partiel : Délégataires de compétence ""aides à la pierre""",alpc-partiel-delegataires-de-competence-aides-a-la-pierre-1,https://demo.data.gouv.fr/fr/datasets/alpc-partiel-delegataires-de-competence-aides-a-la-pierre-1/,cda94946-be93-424b-8ab0-ce068f920bad,LNA_RD_S_021.shp (archive),https://files.geo.data.gouv.fr/link-proxy/atom.geo-ide.developpement-durable.gouv.fr/2020-02-17/5e49e8147d66e9761672e964/datasetaggregate-1581901836365.zip/da5835fc-4289-4c6a-aa21-5331303f2bf9/lna-rd-s-021.zip,2020-02-29T06:48:14.301000,,wrong-file-format,3 - search request,,False,False,,False,,False,False,False,,,scdl/budget,False,False,False
5c5c1395634f41058944d277,Registres des délibérations du Conseil Municipal de Lisieux,registres-des-deliberations-du-conseil-municipal-de-lisieux,https://demo.data.gouv.fr/fr/datasets/registres-des-deliberations-du-conseil-municipal-de-lisieux/,40c821b7-0c4d-4c14-b41f-5f8ece568b88,Registre des délibérations 2020,https://static.data.gouv.fr/resources/registres-des-deliberations-du-conseil-municipal-de-lisieux/20200807-142611/cahier-des-deliberations-2020-publie.xlsx,2020-08-07T14:27:11.323000,,wrong-file-format,3 - search request,,False,False,,False,,False,False,False,,,scdl/budget,False,False,False
55f18eec88ee383a1fa46ec5,"ALPC partiel : Délégataires de compétence ""aides à la pierre""",alpc-partiel-delegataires-de-competence-aides-a-la-pierre,https://demo.data.gouv.fr/fr/datasets/alpc-partiel-delegataires-de-competence-aides-a-la-pierre/,c199c749-eaf6-4ee8-9950-1713dff3b3eb,L_DLG_AIDE_PIERRE_COM_S_R75_A.shp (archive),https://files.geo.data.gouv.fr/link-proxy/atom.geo-ide.developpement-durable.gouv.fr/2020-02-10/5e40ad6869749ef5528350a7/datasetaggregate-1581296987768.zip/596aebb6-7acb-4da3-8356-644accf8b832/l-dlg-aide-pierre-com-s-r75-a.zip,2020-02-29T06:58:55.572000,,wrong-file-format,3 - search request,,False,False,,False,,False,False,False,,,scdl/budget,False,False,False
55f18eec88ee383a1fa46ec5,"ALPC partiel : Délégataires de compétence ""aides à la pierre""",alpc-partiel-delegataires-de-competence-aides-a-la-pierre,https://demo.data.gouv.fr/fr/datasets/alpc-partiel-delegataires-de-competence-aides-a-la-pierre/,e8381736-5785-42a8-90b0-5ea325c098d7,L_DLG_AIDE_PIERRE_S_R75_A.shp (export SHP/WGS-84),https://transcode.geo.data.gouv.fr/links/5e2a2109fa4268bc257018e1/downloads/5e40ad6869749e760c8350a8?format=SHP&projection=WGS84,2020-02-29T06:58:55.571000,,wrong-file-format,3 - search request,,False,False,,False,,False,False,False,,,scdl/budget,False,False,False
55f18eec88ee383a1fa46ec5,"ALPC partiel : Délégataires de compétence ""aides à la pierre""",alpc-partiel-delegataires-de-competence-aides-a-la-pierre,https://demo.data.gouv.fr/fr/datasets/alpc-partiel-delegataires-de-competence-aides-a-la-pierre/,7afcef7c-ae6b-4a7b-8e03-f904659d81ca,L_DLG_AIDE_PIERRE_S_R75_A.shp (export GeoJSON),https://transcode.geo.data.gouv.fr/links/5e2a2109fa4268bc257018e1/downloads/5e40ad6869749e760c8350a8?format=GeoJSON&projection=WGS84,2020-02-29T06:58:55.570000,,wrong-file-format,3 - search request,,False,False,,False,,False,False,False,,,scdl/budget,False,False,False
55f18eec88ee383a1fa46ec5,"ALPC partiel : Délégataires de compétence ""aides à la pierre""",alpc-partiel-delegataires-de-competence-aides-a-la-pierre,https://demo.data.gouv.fr/fr/datasets/alpc-partiel-delegataires-de-competence-aides-a-la-pierre/,ed4ff16a-9954-4a2f-bbcb-3bdd99ab98fe,L_DLG_AIDE_PIERRE_S_R75_A.shp (archive),https://files.geo.data.gouv.fr/link-proxy/atom.geo-ide.developpement-durable.gouv.fr/2020-02-10/5e40ad6869749e760c8350a8/datasetaggregate-1581296987768.zip/ed3840a8-2c46-47bc-a8f5-fcb1c823b751/l-dlg-aide-pierre-s-r75-a.zip,2020-02-29T06:58:55.570000,,wrong-file-format,3 - search request,,False,False,,False,,False,False,False,,,scdl/budget,False,False,False
584f20f188ee380424c65bb3,"ALPC partiel : Délégataires de compétence ""aides à la pierre""",alpc-partiel-delegataires-de-competence-aides-a-la-pierre-1,https://demo.data.gouv.fr/fr/datasets/alpc-partiel-delegataires-de-competence-aides-a-la-pierre-1/,25ac25c6-84b9-484b-b0e0-243d47e3f7c4,LNA_VC_S_021.shp (export SHP/WGS-84),https://transcode.geo.data.gouv.fr/links/5e2a202bfa4268bc2567d1ce/downloads/5e49e8157d66e978cf72e968?format=SHP&projection=WGS84,2020-02-29T06:48:14.319000,,wrong-file-format,3 - search request,,False,False,,False,,False,False,False,,,scdl/budget,False,False,False
584f20f188ee380424c65bb3,"ALPC partiel : Délégataires de compétence ""aides à la pierre""",alpc-partiel-delegataires-de-competence-aides-a-la-pierre-1,https://demo.data.gouv.fr/fr/datasets/alpc-partiel-delegataires-de-competence-aides-a-la-pierre-1/,975397e2-3065-487a-bb15-d2667ae922f9,LNA_VC_S_021.shp (export GeoJSON),https://transcode.geo.data.gouv.fr/links/5e2a202bfa4268bc2567d1ce/downloads/5e49e8157d66e978cf72e968?format=GeoJSON&projection=WGS84,2020-02-29T06:48:14.318000,,wrong-file-format,3 - search request,,False,False,,False,,False,False,False,,,scdl/budget,False,False,False
584f20f188ee380424c65bb3,"ALPC partiel : Délégataires de compétence ""aides à la pierre""",alpc-partiel-delegataires-de-competence-aides-a-la-pierre-1,https://demo.data.gouv.fr/fr/datasets/alpc-partiel-delegataires-de-competence-aides-a-la-pierre-1/,fb8ef7f0-6e6d-4635-9e25-283cd641022f,LNA_VC_S_021.shp (archive),https://files.geo.data.gouv.fr/link-proxy/atom.geo-ide.developpement-durable.gouv.fr/2020-02-17/5e49e8157d66e978cf72e968/datasetaggregate-1581901836365.zip/9b64c38a-9b67-48f2-8d38-d70758a63d54/lna-vc-s-021.zip,2020-02-29T06:48:14.317000,,wrong-file-format,3 - search request,,False,False,,False,,False,False,False,,,scdl/budget,False,False,False
