dataset_id,dataset_title,dataset_slug,dataset_page,resource_id,resource_title,resource_url,resource_last_modified,error_type,organization_or_owner,resource_found_by,initial_version_name,is_valid_v_1.0.1,is_valid_v_1.0.2,is_valid_one_version,most_recent_valid_version,is_downloaded,is_schema_version_to_update,is_schema_to_add,is_schema_to_drop,resource_schema_update_success,producer_notification_success,schema_name,is_schema_version_updated,is_schema_added,is_schema_dropped
611621e33660b43352da0657,Défibrillateurs automatisés externes - DAE - de la Métropole de Lyon,defibrillateurs-automatises-externes-dae-de-la-metropole-de-lyon,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-automatises-externes-dae-de-la-metropole-de-lyon/,0952e2f2-b4cf-44fd-9dc1-db29397da047,Défibrillateurs,https://download.data.grandlyon.com/wfs/rdata?SERVICE=WFS&VERSION=2.0.0&request=GetFeature&typename=car_care.cardefibrillateur_latest&outputFormat=SHAPEZIP&SRSNAME=EPSG:2154,2021-08-13T11:42:23.530000,wrong-file-format,,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5cab2eef8b4c4125a3cb570b,Défibrillateurs Publics,defibrillateurs-publics,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-publics/,3df408dc-6c18-492a-a470-7c3d9bb14e44,DAE Lattes (34970),https://admin.aedmap.org/media/upload/defibmap_668_34970.csv,2020-09-23T03:00:02.982000,,aedmap-france,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5cab2eef8b4c4125a3cb570b,Défibrillateurs Publics,defibrillateurs-publics,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-publics/,80378533-41c1-43d2-ad9f-9cc67c9baad9,DAE Monterfil (35160),https://admin.aedmap.org/media/upload/defibmap_528_35160.csv,2021-03-12T02:00:03.670000,,aedmap-france,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5cab2eef8b4c4125a3cb570b,Défibrillateurs Publics,defibrillateurs-publics,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-publics/,56051b4a-bfbf-4812-8d59-1bf1ba734056,DAE la-Charme (39230),https://admin.aedmap.org/media/upload/defibmap_553_39230.csv,2019-08-26T19:02:32.832000,,aedmap-france,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5cab2eef8b4c4125a3cb570b,Défibrillateurs Publics,defibrillateurs-publics,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-publics/,361493f6-b5d0-4840-9d57-70c80dba7e69,DAE Bourg-de-Sirod (39300),https://admin.aedmap.org/media/upload/defibmap_532_39300.csv,2020-08-23T03:00:02.135000,,aedmap-france,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5cab2eef8b4c4125a3cb570b,Défibrillateurs Publics,defibrillateurs-publics,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-publics/,e99cca66-8e06-498e-b76e-37259d5ffecb,DAE Hauteroche (39570),https://admin.aedmap.org/media/upload/defibmap_506_39570.csv,2019-08-26T19:02:24.101000,,aedmap-france,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5cab2eef8b4c4125a3cb570b,Défibrillateurs Publics,defibrillateurs-publics,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-publics/,db602294-bada-40ad-a6de-081dcf1a66e8,DAE Arengosse (40110),https://admin.aedmap.org/media/upload/defibmap_510_40110.csv,2019-08-26T19:02:18.786000,,aedmap-france,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5cab2eef8b4c4125a3cb570b,Défibrillateurs Publics,defibrillateurs-publics,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-publics/,14bb5cf0-e835-41e5-a0eb-f2fc075c34c0,DAE Montaut (47210),https://admin.aedmap.org/media/upload/defibmap_325_47210.csv,2019-08-26T19:02:13.770000,,aedmap-france,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5cab2eef8b4c4125a3cb570b,Défibrillateurs Publics,defibrillateurs-publics,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-publics/,eddf87d9-6499-4e2c-9b3a-65802f469506,DAE Béziers (34500),https://admin.aedmap.org/media/upload/defibmap_675_34500.csv,2020-07-13T03:00:02.604000,,aedmap-france,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5cab2eef8b4c4125a3cb570b,Défibrillateurs Publics,defibrillateurs-publics,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-publics/,eb801538-6960-4ec7-a878-f0fd9808785a,DAE la-Gresle (42460),https://admin.aedmap.org/media/upload/defibmap_504_42460.csv,2019-08-26T19:02:06.008000,,aedmap-france,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5cab2eef8b4c4125a3cb570b,Défibrillateurs Publics,defibrillateurs-publics,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-publics/,ce8b81a3-cb2a-4605-924c-30d6634b2cd6,DAE Rezé (44400),https://admin.aedmap.org/media/upload/defibmap_579_44400.csv,2019-08-26T13:01:46.978000,,aedmap-france,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5cab2eef8b4c4125a3cb570b,Défibrillateurs Publics,defibrillateurs-publics,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-publics/,c2ab7e00-aa55-4fbd-b652-6d2a4e9d8820,DAE Missillac (44780),https://admin.aedmap.org/media/upload/defibmap_673_44780.csv,2020-12-18T02:00:03.270000,,aedmap-france,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5cab2eef8b4c4125a3cb570b,Défibrillateurs Publics,defibrillateurs-publics,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-publics/,8a394cd3-a77d-4d2e-be14-082dec797d50,DAE Meilhan-sur-Garonne (47180),https://admin.aedmap.org/media/upload/defibmap_662_47180.csv,2019-08-26T13:01:33.396000,,aedmap-france,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5cab2eef8b4c4125a3cb570b,Défibrillateurs Publics,defibrillateurs-publics,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-publics/,a975fa3a-d855-4b33-8ebd-0457db55b1ae,DAE Fismes (51170),https://admin.aedmap.org/media/upload/defibmap_716_51170.csv,2019-08-26T13:01:24.744000,,aedmap-france,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5cab2eef8b4c4125a3cb570b,Défibrillateurs Publics,defibrillateurs-publics,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-publics/,964bf63e-e6e5-4dc6-ba42-efd3f413d72d,DAE Orbais-l'Abbaye (51270),https://admin.aedmap.org/media/upload/defibmap_525_51270.csv,2021-06-15T03:00:03.057000,,aedmap-france,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5cab2eef8b4c4125a3cb570b,Défibrillateurs Publics,defibrillateurs-publics,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-publics/,98614ff4-1d6c-4bb6-8d42-dfc1686103a1,DAE Vandœuvre-Lès-Nancy (54500),https://admin.aedmap.org/media/upload/defibmap_565_54500.csv,2021-04-24T03:00:03.082000,,aedmap-france,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5cab2eef8b4c4125a3cb570b,Défibrillateurs Publics,defibrillateurs-publics,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-publics/,ae4d1445-9630-4681-a2dd-b6b29acf1494,DAE Consenvoye (55110),https://admin.aedmap.org/media/upload/defibmap_571_55110.csv,2019-08-26T19:00:53.634000,,aedmap-france,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5cab2eef8b4c4125a3cb570b,Défibrillateurs Publics,defibrillateurs-publics,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-publics/,4d8a5fdc-28da-4684-bf38-b515952c84eb,DAE Saint-Just-Près-Brioude (43100),https://admin.aedmap.org/media/upload/defibmap_515_43100.csv,2020-01-24T02:00:03.731000,,aedmap-france,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5cab2eef8b4c4125a3cb570b,Défibrillateurs Publics,defibrillateurs-publics,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-publics/,e53b9208-cebb-42cd-ad08-628b10dd09f5,DAE Pagny-sur-Meuse (55190),https://admin.aedmap.org/media/upload/defibmap_518_55190.csv,2019-08-26T19:00:47.085000,,aedmap-france,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5cab2eef8b4c4125a3cb570b,Défibrillateurs Publics,defibrillateurs-publics,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-publics/,1b4a9a40-4296-4e77-b4d1-8a3d850be38f,DAE Canéjan (33610),https://admin.aedmap.org/media/upload/defibmap_688_33610.csv,2021-07-09T03:00:02.461000,,aedmap-france,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5cab2eef8b4c4125a3cb570b,Défibrillateurs Publics,defibrillateurs-publics,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-publics/,77df682c-30ed-4118-a9f8-515724fb2eff,DAE Saint-Médard-en-Jalles (33160),https://admin.aedmap.org/media/upload/defibmap_508_33160.csv,2020-10-03T03:00:04.702000,,aedmap-france,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5cab2eef8b4c4125a3cb570b,Défibrillateurs Publics,defibrillateurs-publics,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-publics/,76d07cb2-ff50-47ff-921f-f898aad632c8,DAE Plédran (22960),https://admin.aedmap.org/media/upload/defibmap_713_22960.csv,2020-04-10T03:00:04.217000,,aedmap-france,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5cab2eef8b4c4125a3cb570b,Défibrillateurs Publics,defibrillateurs-publics,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-publics/,8151c46c-37c8-4832-b8ea-c3eaddeb50b2,DAE Jouillat (23220),https://admin.aedmap.org/media/upload/defibmap_637_23220.csv,2020-04-10T03:00:02.591000,,aedmap-france,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5cab2eef8b4c4125a3cb570b,Défibrillateurs Publics,defibrillateurs-publics,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-publics/,2d58161a-c911-4e5a-a542-df3dccee35a4,DAE Beauregard-de-Terrasson (24120),https://admin.aedmap.org/media/upload/defibmap_517_24120.csv,2020-04-15T03:00:02.295000,,aedmap-france,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5cab2eef8b4c4125a3cb570b,Défibrillateurs Publics,defibrillateurs-publics,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-publics/,99b8cd53-be24-4ba7-bfd5-8dc9cc55b786,DAE Rouffignac-Saint-Cernin-de-Reilhac (24580),https://admin.aedmap.org/media/upload/defibmap_536_24580.csv,2020-04-15T03:00:03.061000,,aedmap-france,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5cab2eef8b4c4125a3cb570b,Défibrillateurs Publics,defibrillateurs-publics,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-publics/,da5bf789-d4c9-454b-984d-8f7f7674103c,DAE Sainte-Anne (25270),https://admin.aedmap.org/media/upload/defibmap_501_25270.csv,2020-04-16T03:00:02.193000,,aedmap-france,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5cab2eef8b4c4125a3cb570b,Défibrillateurs Publics,defibrillateurs-publics,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-publics/,87fed5d9-fc53-4167-926c-98811685acb6,DAE Les-Andelys (27700),https://admin.aedmap.org/media/upload/defibmap_712_27700.csv,2020-05-05T03:00:03.492000,,aedmap-france,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5cab2eef8b4c4125a3cb570b,Défibrillateurs Publics,defibrillateurs-publics,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-publics/,a78067bd-3569-4a89-887a-6997caef4ad0,DAE Saint-Arnoult-des-Bois (28190),https://admin.aedmap.org/media/upload/defibmap_507_28190.csv,2021-07-21T03:00:05.476000,,aedmap-france,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5cab2eef8b4c4125a3cb570b,Défibrillateurs Publics,defibrillateurs-publics,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-publics/,9eca6531-3b9c-4da7-b9cb-42ad5d2bc58f,DAE Eysines (33320),https://admin.aedmap.org/media/upload/defibmap_666_33320.csv,2020-06-13T03:00:02.528000,,aedmap-france,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5cab2eef8b4c4125a3cb570b,Défibrillateurs Publics,defibrillateurs-publics,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-publics/,716840b6-f472-4f60-b9fd-be744e86d2fd,DAE Pont-l'Abbé (29120),https://admin.aedmap.org/media/upload/defibmap_693_29120.csv,2020-05-12T03:00:04.586000,,aedmap-france,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5cab2eef8b4c4125a3cb570b,Défibrillateurs Publics,defibrillateurs-publics,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-publics/,425ea25e-0ff9-43cb-b279-bc0a6c6da812,DAE Rodilhan (30230),https://admin.aedmap.org/media/upload/defibmap_538_30230.csv,2020-05-26T03:00:03.303000,,aedmap-france,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5cab2eef8b4c4125a3cb570b,Défibrillateurs Publics,defibrillateurs-publics,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-publics/,837a92bf-4951-4ab4-8339-7a91601849d9,DAE St-Privat-des-Vieux (30340),https://admin.aedmap.org/media/upload/defibmap_233_30340.csv,2020-05-19T03:00:02.057000,,aedmap-france,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5cab2eef8b4c4125a3cb570b,Défibrillateurs Publics,defibrillateurs-publics,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-publics/,d2d11f62-a557-4ebc-b323-f5478ba6f0c1,DAE Saint-Christol-Lès-Alès (30380),https://admin.aedmap.org/media/upload/defibmap_683_30380.csv,2020-05-21T03:00:02.159000,,aedmap-france,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5cab2eef8b4c4125a3cb570b,Défibrillateurs Publics,defibrillateurs-publics,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-publics/,d5a9cc30-7a47-4b97-ac98-e65a66b40542,DAE Grenade (31330),https://admin.aedmap.org/media/upload/defibmap_680_31330.csv,2019-08-26T19:03:23.181000,,aedmap-france,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5cab2eef8b4c4125a3cb570b,Défibrillateurs Publics,defibrillateurs-publics,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-publics/,992ab00c-825c-408a-94c9-d731c6b83efa,DAE Launac (31330),https://admin.aedmap.org/media/upload/defibmap_503_31330.csv,2019-10-11T03:00:01.130000,,aedmap-france,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5cab2eef8b4c4125a3cb570b,Défibrillateurs Publics,defibrillateurs-publics,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-publics/,fb2f6634-b1f3-4970-a528-ed1dd11ca0d8,DAE Peyrouzet (31420),https://admin.aedmap.org/media/upload/defibmap_550_31420.csv,2019-08-26T19:03:14.079000,,aedmap-france,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5cab2eef8b4c4125a3cb570b,Défibrillateurs Publics,defibrillateurs-publics,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-publics/,b49b0f37-5b96-4284-833e-b45b16a14175,DAE Projan (32400),https://admin.aedmap.org/media/upload/defibmap_534_32400.csv,2020-05-29T03:00:03.778000,,aedmap-france,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5cab2eef8b4c4125a3cb570b,Défibrillateurs Publics,defibrillateurs-publics,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-publics/,bc860778-86ba-4909-8895-d080b2774c26,DAE Saint-Thonan (29800),https://admin.aedmap.org/media/upload/defibmap_543_29800.csv,2020-05-12T03:00:03.806000,,aedmap-france,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5cab2eef8b4c4125a3cb570b,Défibrillateurs Publics,defibrillateurs-publics,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-publics/,14f953dc-c407-4473-aa30-f1c3562736a5,DAE Paimpol (22500),https://admin.aedmap.org/media/upload/defibmap_671_22500.csv,2020-12-22T02:00:02.762000,,aedmap-france,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5cab2eef8b4c4125a3cb570b,Défibrillateurs Publics,defibrillateurs-publics,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-publics/,c0f4de32-cc4d-47fa-8b53-34257b7444b1,DAE Baud (56150),https://admin.aedmap.org/media/upload/defibmap_677_56150.csv,2019-08-26T13:00:42.502000,,aedmap-france,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5cab2eef8b4c4125a3cb570b,Défibrillateurs Publics,defibrillateurs-publics,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-publics/,4d1d7eab-78c4-4f5a-af3b-abe68bfd758d,DAE Muzillac (56190),https://admin.aedmap.org/media/upload/defibmap_663_56190.csv,2019-08-26T19:00:30.991000,,aedmap-france,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5cab2eef8b4c4125a3cb570b,Défibrillateurs Publics,defibrillateurs-publics,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-publics/,b27e7f0a-fe95-4142-be65-5d60b40d9413,DAE Vaugneray (69670),https://admin.aedmap.org/media/upload/defibmap_726_69670.csv,2019-08-26T18:58:09.636000,,aedmap-france,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5cab2eef8b4c4125a3cb570b,Défibrillateurs Publics,defibrillateurs-publics,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-publics/,ef3bd686-ae4b-48c9-aa8d-1f613d7cdf3e,DAE Pusey (70000),https://admin.aedmap.org/media/upload/defibmap_390_70000.csv,2019-08-26T12:58:05.344000,,aedmap-france,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5cab2eef8b4c4125a3cb570b,Défibrillateurs Publics,defibrillateurs-publics,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-publics/,8ed0a718-3da1-4306-bc41-d751a19ca1c9,DAE Mâcon (71000),https://admin.aedmap.org/media/upload/defibmap_119_71000.csv,2019-08-26T18:58:00.530000,,aedmap-france,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5cab2eef8b4c4125a3cb570b,Défibrillateurs Publics,defibrillateurs-publics,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-publics/,4099b86d-439d-4c09-8c20-37d1d610e0a9,DAE la-Guierche (72380),https://admin.aedmap.org/media/upload/defibmap_519_72380.csv,2019-10-17T03:00:02.265000,,aedmap-france,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5cab2eef8b4c4125a3cb570b,Défibrillateurs Publics,defibrillateurs-publics,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-publics/,8ca7d49f-1bee-41a5-a194-ebf1be612933,DAE Albertville (73200),https://admin.aedmap.org/media/upload/defibmap_511_73200.csv,2019-08-26T18:57:44.184000,,aedmap-france,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5cab2eef8b4c4125a3cb570b,Défibrillateurs Publics,defibrillateurs-publics,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-publics/,d3dd8d2b-1ed3-4939-a7d6-f2f053be00d1,DAE Grésy-sur-Isère (73460),https://admin.aedmap.org/media/upload/defibmap_560_73460.csv,2019-08-26T18:57:39.040000,,aedmap-france,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5cab2eef8b4c4125a3cb570b,Défibrillateurs Publics,defibrillateurs-publics,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-publics/,abd13aea-c453-4271-956b-f9bd9ee4e880,DAE Alex (74290),https://admin.aedmap.org/media/upload/defibmap_502_74290.csv,2019-08-26T18:57:34.288000,,aedmap-france,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5cab2eef8b4c4125a3cb570b,Défibrillateurs Publics,defibrillateurs-publics,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-publics/,0fd593b3-eb82-40ee-9cc2-68c4f0e8316c,DAE Saint-Cyr-sur-le-Rhône (69560),https://admin.aedmap.org/media/upload/defibmap_567_69560.csv,2020-01-04T02:00:04.162000,,aedmap-france,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5cab2eef8b4c4125a3cb570b,Défibrillateurs Publics,defibrillateurs-publics,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-publics/,037e9733-5bb9-43c5-8a7f-1e56e7397eaf,DAE Saint-Jorioz (74410),https://admin.aedmap.org/media/upload/defibmap_692_74410.csv,2019-08-26T18:57:26.076000,,aedmap-france,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5cab2eef8b4c4125a3cb570b,Défibrillateurs Publics,defibrillateurs-publics,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-publics/,e22b0346-7e66-484d-a2e8-42867873f659,DAE Champagne-sur-Seine (77430),https://admin.aedmap.org/media/upload/defibmap_667_77430.csv,2019-11-10T02:00:01.126000,,aedmap-france,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5cab2eef8b4c4125a3cb570b,Défibrillateurs Publics,defibrillateurs-publics,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-publics/,ae7275d4-0cea-4cdd-a501-6443571c024d,DAE Menerville (78200),https://admin.aedmap.org/media/upload/defibmap_448_78200.csv,2019-10-22T03:00:14.464000,,aedmap-france,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5cab2eef8b4c4125a3cb570b,Défibrillateurs Publics,defibrillateurs-publics,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-publics/,5c2c7ab3-3515-45a6-af23-9e4d5a581f7d,DAE Issou (78440),https://admin.aedmap.org/media/upload/defibmap_500_78440.csv,2021-01-23T02:00:02.356000,,aedmap-france,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5cab2eef8b4c4125a3cb570b,Défibrillateurs Publics,defibrillateurs-publics,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-publics/,3bc2f1ca-2f7e-422a-b802-9777b47a632c,DAE Villepreux (78450),https://admin.aedmap.org/media/upload/defibmap_483_78450.csv,2021-04-22T03:00:02.776000,,aedmap-france,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5cab2eef8b4c4125a3cb570b,Défibrillateurs Publics,defibrillateurs-publics,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-publics/,2fbda49e-d319-4b78-95ec-f3a806ea21c7,DAE Houdan (78550),https://admin.aedmap.org/media/upload/defibmap_481_78550.csv,2019-10-22T03:00:48.743000,,aedmap-france,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5cab2eef8b4c4125a3cb570b,Défibrillateurs Publics,defibrillateurs-publics,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-publics/,eb5fcb59-d9f9-44be-a8a3-3b31c8122945,DAE Orgeval (78630),https://admin.aedmap.org/media/upload/defibmap_570_78630.csv,2020-05-23T03:00:02.037000,,aedmap-france,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5cab2eef8b4c4125a3cb570b,Défibrillateurs Publics,defibrillateurs-publics,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-publics/,8147df11-0f6f-4883-b064-8354e65a5607,DAE Behoust (78910),https://admin.aedmap.org/media/upload/defibmap_463_78910.csv,2019-10-22T03:00:38.456000,,aedmap-france,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5cab2eef8b4c4125a3cb570b,Défibrillateurs Publics,defibrillateurs-publics,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-publics/,5bd04361-cd37-443c-ab30-edcacb6b069f,DAE Gueutteville-les-Grès (76460),https://admin.aedmap.org/media/upload/defibmap_531_76460.csv,2019-08-26T18:57:18.683000,,aedmap-france,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5cab2eef8b4c4125a3cb570b,Défibrillateurs Publics,defibrillateurs-publics,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-publics/,885ba110-4a79-4750-9086-65d9ce22cd87,DAE Quiberon (56170),https://admin.aedmap.org/media/upload/defibmap_719_56170.csv,2019-08-26T13:00:36.585000,,aedmap-france,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5cab2eef8b4c4125a3cb570b,Défibrillateurs Publics,defibrillateurs-publics,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-publics/,6ac664fd-2987-4e8c-9efa-f45f5f8f73c9,DAE Jons (69330),https://admin.aedmap.org/media/upload/defibmap_229_69330.csv,2019-08-26T18:58:21.568000,,aedmap-france,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5cab2eef8b4c4125a3cb570b,Défibrillateurs Publics,defibrillateurs-publics,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-publics/,52c28624-d80c-45b5-ae5c-1d649f5d3e68,DAE Colombier-Saugnieu (69124),https://admin.aedmap.org/media/upload/defibmap_230_69124.csv,2019-08-26T18:58:32.674000,,aedmap-france,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5cab2eef8b4c4125a3cb570b,Défibrillateurs Publics,defibrillateurs-publics,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-publics/,bc42b28f-e8c9-4781-a070-b80b58203de5,DAE Ploemeur (56270),https://admin.aedmap.org/media/upload/defibmap_586_56270.csv,2019-11-24T02:00:02.455000,,aedmap-france,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5cab2eef8b4c4125a3cb570b,Défibrillateurs Publics,defibrillateurs-publics,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-publics/,8c625d6e-371f-45f5-9ef7-48a6ba62aa4d,DAE Sainte-Hélène (56700),https://admin.aedmap.org/media/upload/defibmap_523_56700.csv,2019-08-26T19:00:18.640000,,aedmap-france,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
5cab2eef8b4c4125a3cb570b,Défibrillateurs Publics,defibrillateurs-publics,https://demo.data.gouv.fr/fr/datasets/defibrillateurs-publics/,4d83920a-23df-460a-8a9e-4f3641fd4862,DAE Thionville (57100),https://admin.aedmap.org/media/upload/defibmap_139_57100.csv,2021-04-05T03:00:03.102000,,aedmap-france,3 - search request,,False,False,False,,False,False,False,False,,,arsante/schema-dae,False,False,False
