dataset_id,dataset_title,dataset_slug,dataset_page,resource_id,resource_title,resource_url,resource_last_modified,organization_or_owner,error_type,resource_found_by,initial_version_name,is_valid_v_1.0.0,is_valid_one_version,most_recent_valid_version,is_downloaded,is_empty,is_schema_version_to_update,is_schema_to_add,is_schema_to_drop,resource_schema_update_success,producer_notification_success,schema_name,is_schema_version_updated,is_schema_added,is_schema_dropped
5bcdc37a634f41327d733c29,Annuaire des profils acheteurs des adhérents de Mégalis Bretagne,annuaire-des-profils-acheteurs-des-adherents-de-megalis-bretagne,https://demo.data.gouv.fr/fr/datasets/annuaire-des-profils-acheteurs-des-adherents-de-megalis-bretagne/,b94e8cf1-1e92-4e59-a8b7-9740f75b9053,profil-acheteur-acherents-megalis.csv,https://static.data.gouv.fr/resources/annuaire-des-profils-acheteurs-des-adherents-de-megalis-bretagne/20210506-095445/data.csv,2021-09-07T10:00:08.561000,megalis-bretagne,,1 - schema request,1.0.0,True,True,1.0.0,True,False,False,False,False,,,etalab/schema-decp-dpa,False,False,False
