dataset_id,dataset_title,dataset_slug,dataset_page,resource_id,resource_title,resource_url,resource_last_modified,organization_or_owner,error_type,resource_found_by,initial_version_name,is_valid_v_1.1.0,is_valid_v_2.0.0,is_valid_v_2.0.1,is_valid_one_version,most_recent_valid_version,is_downloaded,is_empty,is_schema_version_to_update,is_schema_to_add,is_schema_to_drop,resource_schema_update_success,producer_notification_success,schema_name,is_schema_version_updated,is_schema_added,is_schema_dropped
602e4d411c8215c7fffbf63d,Délibérations de la ville du Pré Saint-Gervais sur la période 2003 - 2020,deliberations-de-la-ville-du-pre-saint-gervais-sur-la-periode-2003-2020,https://demo.data.gouv.fr/fr/datasets/deliberations-de-la-ville-du-pre-saint-gervais-sur-la-periode-2003-2020/,0518cd2e-54ad-412a-9cdf-3f1499d14b81,deliberations-de-la-ville-du-pre-saint-gervais-sur-la-periode-2003-2020.csv,https://static.data.gouv.fr/resources/deliberations-de-la-ville-du-pre-saint-gervais-sur-la-periode-2003-2020/20210218-122302/deliberations-de-la-ville-du-pre-saint-gervais-sur-la-periode-2003-2020.csv,2021-09-07T10:04:01.287000,le-pre-saint-gervais,,1 - schema request,2.0.1,False,False,False,False,,False,,False,False,True,True,,scdl/subventions,False,False,True
59705982c751df2131ece1b7,Subventions aux associations ,subventions-aux-associations-2,https://demo.data.gouv.fr/fr/datasets/subventions-aux-associations-2/,1f7b6d07-5cc9-48b1-8e05-2001cc0fc070, Subventions aux associations 2017,https://static.data.gouv.fr/resources/subventions-aux-associations-2015/20201006-175420/subventions-associations-2017.xls,2021-09-07T10:03:17.870000,,wrong-file-format,1 - schema request,2.0.1,False,False,False,False,,False,,False,False,True,True,,scdl/subventions,False,False,True
59705982c751df2131ece1b7,Subventions aux associations ,subventions-aux-associations-2,https://demo.data.gouv.fr/fr/datasets/subventions-aux-associations-2/,a57d9c7b-a801-4ee2-ab69-6c81ebbab6b4,Subventions aux associations 2016,https://static.data.gouv.fr/resources/subventions-aux-associations-2015/20201006-175350/subventions-associations-2016.json,2021-09-07T10:03:18.400000,,wrong-file-format,1 - schema request,2.0.1,False,False,False,False,,False,,False,False,True,True,,scdl/subventions,False,False,True
59705982c751df2131ece1b7,Subventions aux associations ,subventions-aux-associations-2,https://demo.data.gouv.fr/fr/datasets/subventions-aux-associations-2/,0c73a5b6-3e97-4a31-8608-a3fa54169301,Subventions aux associations 2016,https://static.data.gouv.fr/resources/subventions-aux-associations-2015/20201006-175333/subventions-associations-2016.csv,2021-09-07T10:03:20.109000,mairie-de-boe,,1 - schema request,2.0.1,False,False,False,False,,False,,False,False,True,True,,scdl/subventions,False,False,True
59705982c751df2131ece1b7,Subventions aux associations ,subventions-aux-associations-2,https://demo.data.gouv.fr/fr/datasets/subventions-aux-associations-2/,bcf0aea7-7541-417e-8b27-a16e1e953996,Subventions aux associations 2016,https://static.data.gouv.fr/resources/subventions-aux-associations-2015/20201006-175307/subventions-associations-2016.xls,2021-09-07T10:02:34.088000,,wrong-file-format,1 - schema request,2.0.1,False,False,False,False,,False,,False,False,True,True,,scdl/subventions,False,False,True
59705982c751df2131ece1b7,Subventions aux associations ,subventions-aux-associations-2,https://demo.data.gouv.fr/fr/datasets/subventions-aux-associations-2/,7f857f86-bad1-4d9d-b98b-a347af27434a,Subventions aux associations 2015,https://static.data.gouv.fr/resources/subventions-aux-associations-2015/20170720-092101/Subventions-associations-2015.xls,2021-09-07T10:02:53.205000,,wrong-file-format,1 - schema request,2.0.1,False,False,False,False,,False,,False,False,True,True,,scdl/subventions,False,False,True
59705982c751df2131ece1b7,Subventions aux associations ,subventions-aux-associations-2,https://demo.data.gouv.fr/fr/datasets/subventions-aux-associations-2/,7924fbda-d412-4754-9a42-57f642386aae,Subventions aux associations 2015,https://static.data.gouv.fr/resources/subventions-aux-associations-2015/20171012-112625/Subventions-associations-2015.json,2021-09-07T10:02:30.641000,,wrong-file-format,1 - schema request,2.0.1,False,False,False,False,,False,,False,False,True,True,,scdl/subventions,False,False,True
59705982c751df2131ece1b7,Subventions aux associations ,subventions-aux-associations-2,https://demo.data.gouv.fr/fr/datasets/subventions-aux-associations-2/,04af42f3-4da8-4778-9808-98faa1b1d72f,Subventions aux associations 2015,https://static.data.gouv.fr/resources/subventions-aux-associations-2015/20170720-091953/Subventions-associations-2015.csv,2021-09-07T10:00:49.214000,mairie-de-boe,,1 - schema request,2.0.1,False,False,False,False,,False,,False,False,True,True,,scdl/subventions,False,False,True
596dfcbf88ee384fda684ea0,Dépenses d'investissement par service,depenses-dinvestissement-par-service,https://demo.data.gouv.fr/fr/datasets/depenses-dinvestissement-par-service/,d0eaba27-75ca-4239-a831-6b5aa13b91bd,Dépenses d'investissement par service 2020,https://static.data.gouv.fr/resources/depenses-dinvestissement-par-service/20210331-154610/investissement-2020-par-services.json,2021-09-07T10:00:37.769000,,wrong-file-format,1 - schema request,2.0.1,False,False,False,False,,False,,False,False,True,True,,scdl/subventions,False,False,True
596dfcbf88ee384fda684ea0,Dépenses d'investissement par service,depenses-dinvestissement-par-service,https://demo.data.gouv.fr/fr/datasets/depenses-dinvestissement-par-service/,9594e598-aac6-45ee-afd9-3ffa559cfc4d,Dépenses d'investissement par service 2020,https://static.data.gouv.fr/resources/depenses-dinvestissement-par-service/20210331-154547/investissement-2020-par-services.csv,2021-09-07T10:00:38.391000,mairie-de-boe,,1 - schema request,2.0.1,False,False,False,False,,False,,False,False,True,True,,scdl/subventions,False,False,True
596dfcbf88ee384fda684ea0,Dépenses d'investissement par service,depenses-dinvestissement-par-service,https://demo.data.gouv.fr/fr/datasets/depenses-dinvestissement-par-service/,13ded2c6-ad91-4ba3-a4d3-60fb58880cac,Dépenses d'investissement par service 2020,https://static.data.gouv.fr/resources/depenses-dinvestissement-par-service/20210331-154508/investissement-2020-par-services.xls,2021-09-07T10:00:38.924000,,wrong-file-format,1 - schema request,2.0.1,False,False,False,False,,False,,False,False,True,True,,scdl/subventions,False,False,True
596dfcbf88ee384fda684ea0,Dépenses d'investissement par service,depenses-dinvestissement-par-service,https://demo.data.gouv.fr/fr/datasets/depenses-dinvestissement-par-service/,7d6aafcc-2907-4656-b724-af543f87c0a5,Dépenses d'investissement par service 2019,https://static.data.gouv.fr/resources/depenses-dinvestissement-par-service/20201007-174619/investissement-2019-par-service.json,2021-09-07T10:00:39.533000,,wrong-file-format,1 - schema request,2.0.1,False,False,False,False,,False,,False,False,True,True,,scdl/subventions,False,False,True
596dfcbf88ee384fda684ea0,Dépenses d'investissement par service,depenses-dinvestissement-par-service,https://demo.data.gouv.fr/fr/datasets/depenses-dinvestissement-par-service/,d449b89d-dbac-428d-9ebc-421ce7764233,Dépenses d'investissement par service 2019,https://static.data.gouv.fr/resources/depenses-dinvestissement-par-service/20201007-174601/investissement-2019-par-service.csv,2021-09-07T10:00:40.077000,mairie-de-boe,,1 - schema request,2.0.1,False,False,False,False,,False,,False,False,True,True,,scdl/subventions,False,False,True
596dfcbf88ee384fda684ea0,Dépenses d'investissement par service,depenses-dinvestissement-par-service,https://demo.data.gouv.fr/fr/datasets/depenses-dinvestissement-par-service/,086f0adc-939f-4d2b-a1ac-8a19839e4641,Dépenses d'investissement par service 2019,https://static.data.gouv.fr/resources/depenses-dinvestissement-par-service/20201007-174540/investissement-2019-par-service.xls,2021-09-07T10:00:40.678000,,wrong-file-format,1 - schema request,2.0.1,False,False,False,False,,False,,False,False,True,True,,scdl/subventions,False,False,True
596dfcbf88ee384fda684ea0,Dépenses d'investissement par service,depenses-dinvestissement-par-service,https://demo.data.gouv.fr/fr/datasets/depenses-dinvestissement-par-service/,06534fb7-3ee6-4538-883a-167107dae346,Dépenses d'investissement par service 2018,https://static.data.gouv.fr/resources/depenses-dinvestissement-par-service-2016/20201007-171356/investissement-2018-par-services.json,2021-09-07T10:00:41.200000,,wrong-file-format,1 - schema request,2.0.1,False,False,False,False,,False,,False,False,True,True,,scdl/subventions,False,False,True
596dfcbf88ee384fda684ea0,Dépenses d'investissement par service,depenses-dinvestissement-par-service,https://demo.data.gouv.fr/fr/datasets/depenses-dinvestissement-par-service/,54461610-8fab-4da7-9343-07eb4fc8a77c,Dépenses d'investissement par service 2018,https://static.data.gouv.fr/resources/depenses-dinvestissement-par-service-2016/20201007-171322/investissement-2018-par-services.csv,2021-09-07T10:00:41.747000,mairie-de-boe,,1 - schema request,2.0.1,False,False,False,False,,False,,False,False,True,True,,scdl/subventions,False,False,True
596dfcbf88ee384fda684ea0,Dépenses d'investissement par service,depenses-dinvestissement-par-service,https://demo.data.gouv.fr/fr/datasets/depenses-dinvestissement-par-service/,d1358bca-0e30-43fc-a1fb-429cff09b577,Dépenses d'investissement par service 2018,https://static.data.gouv.fr/resources/depenses-dinvestissement-par-service-2016/20201007-171303/investissement-2018-par-services.xls,2021-09-07T10:00:42.281000,,wrong-file-format,1 - schema request,2.0.1,False,False,False,False,,False,,False,False,True,True,,scdl/subventions,False,False,True
596dfcbf88ee384fda684ea0,Dépenses d'investissement par service,depenses-dinvestissement-par-service,https://demo.data.gouv.fr/fr/datasets/depenses-dinvestissement-par-service/,d9648e23-9620-4a0f-bf0c-74a909f1dba8,Dépenses d'investissement par service 2017,https://static.data.gouv.fr/resources/depenses-dinvestissement-par-service-2016/20201007-171238/investissement-2017-par-service.json,2021-09-07T10:00:42.874000,,wrong-file-format,1 - schema request,2.0.1,False,False,False,False,,False,,False,False,True,True,,scdl/subventions,False,False,True
596dfcbf88ee384fda684ea0,Dépenses d'investissement par service,depenses-dinvestissement-par-service,https://demo.data.gouv.fr/fr/datasets/depenses-dinvestissement-par-service/,878632d6-2686-4c3e-a8f0-3a39ee17ecc1,Dépenses d'investissement par service 2017,https://static.data.gouv.fr/resources/depenses-dinvestissement-par-service-2016/20201007-171219/investissement-2017-par-service.csv,2021-09-07T10:00:43.506000,mairie-de-boe,,1 - schema request,2.0.1,False,False,False,False,,False,,False,False,True,True,,scdl/subventions,False,False,True
596dfcbf88ee384fda684ea0,Dépenses d'investissement par service,depenses-dinvestissement-par-service,https://demo.data.gouv.fr/fr/datasets/depenses-dinvestissement-par-service/,c037ded6-59b0-4a23-8c82-05f70d83fc3c,Dépenses d'investissement par service 2017,https://static.data.gouv.fr/resources/depenses-dinvestissement-par-service-2016/20201007-171154/investissement-2017-par-service.xls,2021-09-07T10:00:44.103000,,wrong-file-format,1 - schema request,2.0.1,False,False,False,False,,False,,False,False,True,True,,scdl/subventions,False,False,True
596dfcbf88ee384fda684ea0,Dépenses d'investissement par service,depenses-dinvestissement-par-service,https://demo.data.gouv.fr/fr/datasets/depenses-dinvestissement-par-service/,c1297f60-1e68-4cf0-91ac-9dbbb439e1df,Dépenses d'investissement par service 2016,https://static.data.gouv.fr/resources/depenses-dinvestissement-par-service-de-la-ville-de-boe/20170718-142420/Investissement-2016-par-service.xls,2021-09-07T10:00:44.676000,,wrong-file-format,1 - schema request,2.0.1,False,False,False,False,,False,,False,False,True,True,,scdl/subventions,False,False,True
596dfcbf88ee384fda684ea0,Dépenses d'investissement par service,depenses-dinvestissement-par-service,https://demo.data.gouv.fr/fr/datasets/depenses-dinvestissement-par-service/,105c6919-a3c8-48ce-8c4c-6d3c427b3d24,Dépenses d'investissement par service 2016,https://static.data.gouv.fr/resources/depenses-dinvestissement-par-service-2016/20171012-112709/Investissement-2016-par-service.json,2021-09-07T10:00:45.265000,,wrong-file-format,1 - schema request,2.0.1,False,False,False,False,,False,,False,False,True,True,,scdl/subventions,False,False,True
596dfcbf88ee384fda684ea0,Dépenses d'investissement par service,depenses-dinvestissement-par-service,https://demo.data.gouv.fr/fr/datasets/depenses-dinvestissement-par-service/,71eb5cb6-9b81-4871-8bb2-6a9b3814e4ef,Dépenses d'investissement par service 2016,https://static.data.gouv.fr/resources/depenses-dinvestissement-par-service-de-la-ville-de-boe/20170718-141934/Fonctionnement-2016-par-service.csv,2021-09-07T10:00:45.846000,mairie-de-boe,,1 - schema request,2.0.1,False,False,False,False,,False,,False,False,True,True,,scdl/subventions,False,False,True
59705e30c751df26d334169f,Écoles,ecoles-2,https://demo.data.gouv.fr/fr/datasets/ecoles-2/,2897b7b9-11f6-4115-9f8e-60c62e2f7344,Écoles,https://static.data.gouv.fr/resources/ecoles-2/20170720-094112/ecoles.xls,2021-09-07T10:04:16.661000,,wrong-file-format,1 - schema request,2.0.1,False,False,False,False,,False,,False,False,True,True,,scdl/subventions,False,False,True
59705e30c751df26d334169f,Écoles,ecoles-2,https://demo.data.gouv.fr/fr/datasets/ecoles-2/,26a20716-b0da-4299-ab45-2e90f4c02da3,Écoles,https://static.data.gouv.fr/resources/ecoles-2/20171012-112603/ecoles.json,2021-09-07T10:04:21.196000,,wrong-file-format,1 - schema request,2.0.1,False,False,False,False,,False,,False,False,True,True,,scdl/subventions,False,False,True
59705e30c751df26d334169f,Écoles,ecoles-2,https://demo.data.gouv.fr/fr/datasets/ecoles-2/,db5c3df8-2cc3-43a3-8a88-a2774941e91b,Écoles,https://static.data.gouv.fr/resources/ecoles-de-la-ville-de-boe/20170720-093946/ecoles.csv,2021-09-07T10:04:15.620000,mairie-de-boe,,1 - schema request,2.0.1,False,False,False,False,,False,,False,False,True,True,,scdl/subventions,False,False,True
5bc846bc634f4168293fe05d,Profil d'acheteur de la Ville d'Antibes,profil-dacheteur-de-la-ville-dantibes,https://demo.data.gouv.fr/fr/datasets/profil-dacheteur-de-la-ville-dantibes/,88dddf24-1ad5-4ed3-957a-334ecf0d3804,antibes-profil-acheteur.csv,https://static.data.gouv.fr/resources/profil-dacheteur-de-la-ville-dantibes/20200907-143433/antibes-profil-acheteur.csv,2021-09-07T10:00:08.720000,ville-dantibes,,1 - schema request,2.0.1,False,False,False,False,,False,,False,False,True,True,,scdl/subventions,False,False,True
5bc846bc634f4168293fe05d,Profil d'acheteur de la Ville d'Antibes,profil-dacheteur-de-la-ville-dantibes,https://demo.data.gouv.fr/fr/datasets/profil-dacheteur-de-la-ville-dantibes/,e2b2711c-28f1-4aeb-8b09-75fe135c68df,antibes-profil-acheteur.xlsx,https://static.data.gouv.fr/resources/profil-dacheteur-de-la-ville-dantibes/20200907-143426/antibes-profil-acheteur.xlsx,2021-09-07T10:00:09.233000,,wrong-file-format,1 - schema request,2.0.1,False,False,False,False,,False,,False,False,True,True,,scdl/subventions,False,False,True
5c1d0675634f41014b04cfd7,Subventions de plus de 23 000 € accordées en 2018 par la ville de Vincennes,subventions-de-plus-de-23-000-eur-accordees-en-2018-par-la-ville-de-vincennes,https://demo.data.gouv.fr/fr/datasets/subventions-de-plus-de-23-000-eur-accordees-en-2018-par-la-ville-de-vincennes/,cc3d442a-912f-4933-a486-0b9fa32ebd55,subvention-sup-23000-2018.csv,https://static.data.gouv.fr/resources/subventions-de-plus-de-23-000-eur-accordees-en-2018-par-la-ville-de-vincennes/20181221-162756/subvention-sup-23000-2018.csv,2021-09-07T10:04:33.755000,ville-de-vincennes,,1 - schema request,2.0.1,True,True,True,True,2.0.1,True,False,False,False,False,,,scdl/subventions,False,False,False
5b10f336c751df376eada4f8,Actes Budgétaires,actes-budgetaires,https://demo.data.gouv.fr/fr/datasets/actes-budgetaires/,0f6ba21a-60bd-4f40-918b-cc8f2118e5a6,2021.02.10-rip-05-adoption-budget-2021.pdf,https://static.data.gouv.fr/resources/actes-budgetaires/20210219-130829/2021.02.10-rip-05-adoption-budget-2021.pdf,2021-09-07T10:01:56.531000,,wrong-file-format,1 - schema request,2.0.1,False,False,False,False,,False,,False,False,True,True,,scdl/subventions,False,False,True
59705982c751df2131ece1b7,Subventions aux associations ,subventions-aux-associations-2,https://demo.data.gouv.fr/fr/datasets/subventions-aux-associations-2/,9c399c00-dfb3-4f82-b1b6-66c2d2f4bdbb,Subventions aux associations 2017,https://static.data.gouv.fr/resources/subventions-aux-associations-2015/20201006-175452/subventions-associations-2017.csv,2021-09-07T10:03:17.315000,mairie-de-boe,,1 - schema request,2.0.1,False,False,False,False,,False,,False,False,True,True,,scdl/subventions,False,False,True
5b10f336c751df376eada4f8,Actes Budgétaires,actes-budgetaires,https://demo.data.gouv.fr/fr/datasets/actes-budgetaires/,186eb45f-5017-45fb-adec-4f3c15878b67,2020.07.02-rip-ndeg-1-adoption-dm1-2020.pdf,https://static.data.gouv.fr/resources/actes-budgetaires/20210219-130735/2020.07.02-rip-ndeg-1-adoption-dm1-2020.pdf,2021-09-07T10:01:57.160000,,wrong-file-format,1 - schema request,2.0.1,False,False,False,False,,False,,False,False,True,True,,scdl/subventions,False,False,True
59705982c751df2131ece1b7,Subventions aux associations ,subventions-aux-associations-2,https://demo.data.gouv.fr/fr/datasets/subventions-aux-associations-2/,6db4edb0-d420-43d6-bd18-ef2b84ba2a87,Subventions aux associations 2017,https://static.data.gouv.fr/resources/subventions-aux-associations-2015/20201006-175517/subventions-associations-2017.json,2021-09-07T10:03:16.744000,,wrong-file-format,1 - schema request,2.0.1,False,False,False,False,,False,,False,False,True,True,,scdl/subventions,False,False,True
59705982c751df2131ece1b7,Subventions aux associations ,subventions-aux-associations-2,https://demo.data.gouv.fr/fr/datasets/subventions-aux-associations-2/,467654de-5319-4d26-8ef1-a92ff8583aed,Subventions aux associations 2018,https://static.data.gouv.fr/resources/subventions-aux-associations-2015/20201006-175615/subventions-associations-2018.csv,2021-09-07T10:03:15.502000,mairie-de-boe,,1 - schema request,2.0.1,False,False,False,False,,False,,False,False,True,True,,scdl/subventions,False,False,True
596df7b488ee384a6742278f,Dépenses de fonctionnement par service ,depenses-de-fonctionnement-par-service,https://demo.data.gouv.fr/fr/datasets/depenses-de-fonctionnement-par-service/,dd32f12b-1c55-40c5-a53a-357efb7d2d0b,Dépenses de fonctionnement par service 2017,https://static.data.gouv.fr/resources/depenses-de-fonctionnement-par-service-2016/20201007-165901/fonctionnement-2017-par-service.xls,2021-09-07T10:00:26.751000,,wrong-file-format,1 - schema request,2.0.1,False,False,False,False,,False,,False,False,True,True,,scdl/subventions,False,False,True
596df7b488ee384a6742278f,Dépenses de fonctionnement par service ,depenses-de-fonctionnement-par-service,https://demo.data.gouv.fr/fr/datasets/depenses-de-fonctionnement-par-service/,8025675a-4182-4d68-a963-ad036d930550,Dépenses de fonctionnement par service 2016,https://static.data.gouv.fr/resources/depenses-de-fonctionnement-par-service-2016/20171012-112733/Fonctionnement-2016-par-service.json,2021-09-07T10:00:27.250000,,wrong-file-format,1 - schema request,2.0.1,False,False,False,False,,False,,False,False,True,True,,scdl/subventions,False,False,True
596df7b488ee384a6742278f,Dépenses de fonctionnement par service ,depenses-de-fonctionnement-par-service,https://demo.data.gouv.fr/fr/datasets/depenses-de-fonctionnement-par-service/,140bf2bb-d23e-427d-88b5-fd1243ef2a77,Dépenses de fonctionnement par service 2016,https://static.data.gouv.fr/resources/depenses-de-fonctionnement-par-service/20170718-140935/Fonctionnement-2016-par-service.csv,2021-09-07T10:00:27.830000,mairie-de-boe,,1 - schema request,2.0.1,False,False,False,False,,False,,False,False,True,True,,scdl/subventions,False,False,True
596df7b488ee384a6742278f,Dépenses de fonctionnement par service ,depenses-de-fonctionnement-par-service,https://demo.data.gouv.fr/fr/datasets/depenses-de-fonctionnement-par-service/,8f6630a5-bdcf-466b-8d79-445e5ffd4dd5,Dépenses de fonctionnement par service 2016,https://static.data.gouv.fr/resources/depenses-de-fonctionnement-par-service/20170718-135818/Fonctionnement-2016-par-service.xls,2021-09-07T10:00:28.381000,,wrong-file-format,1 - schema request,2.0.1,False,False,False,False,,False,,False,False,True,True,,scdl/subventions,False,False,True
596ca590c751df248b567668,Budget Primitif,budget-primitif-6,https://demo.data.gouv.fr/fr/datasets/budget-primitif-6/,60b82acb-054b-4f15-a869-856a158d2d02,Budget primitif 2021,https://static.data.gouv.fr/resources/budget-primitif-6/20210331-154955/bp2021.json,2021-09-07T10:00:28.891000,,wrong-file-format,1 - schema request,2.0.1,False,False,False,False,,False,,False,False,True,True,,scdl/subventions,False,False,True
596ca590c751df248b567668,Budget Primitif,budget-primitif-6,https://demo.data.gouv.fr/fr/datasets/budget-primitif-6/,49d87326-3fba-4027-9210-477c4b41d384,Budget primitif 2021,https://static.data.gouv.fr/resources/budget-primitif-6/20210331-154932/bp2021.csv,2021-09-07T10:00:29.411000,mairie-de-boe,,1 - schema request,2.0.1,False,False,False,False,,False,,False,False,True,True,,scdl/subventions,False,False,True
596ca590c751df248b567668,Budget Primitif,budget-primitif-6,https://demo.data.gouv.fr/fr/datasets/budget-primitif-6/,bb91caa4-5668-474d-93ad-f3f9082a329e,Budget primitif 2021,https://static.data.gouv.fr/resources/budget-primitif-6/20210331-154859/bp2021.xls,2021-09-07T10:00:29.912000,,wrong-file-format,1 - schema request,2.0.1,False,False,False,False,,False,,False,False,True,True,,scdl/subventions,False,False,True
596ca590c751df248b567668,Budget Primitif,budget-primitif-6,https://demo.data.gouv.fr/fr/datasets/budget-primitif-6/,c8406c34-e95b-4243-b22d-39a06e62ece7,Budget primitif 2020,https://static.data.gouv.fr/resources/budget-primitif-6/20201007-173825/bp-2020.json,2021-09-07T10:00:30.421000,,wrong-file-format,1 - schema request,2.0.1,False,False,False,False,,False,,False,False,True,True,,scdl/subventions,False,False,True
596ca590c751df248b567668,Budget Primitif,budget-primitif-6,https://demo.data.gouv.fr/fr/datasets/budget-primitif-6/,7e7301d3-34b5-4645-96ca-ad022c6a71dd,Budget primitif 2020,https://static.data.gouv.fr/resources/budget-primitif-6/20201007-173809/bp-2020.csv,2021-09-07T10:00:30.956000,mairie-de-boe,,1 - schema request,2.0.1,False,False,False,False,,False,,False,False,True,True,,scdl/subventions,False,False,True
596ca590c751df248b567668,Budget Primitif,budget-primitif-6,https://demo.data.gouv.fr/fr/datasets/budget-primitif-6/,2c01951c-df18-4a30-ac94-6af6087a7775,Budget primitif 2020,https://static.data.gouv.fr/resources/budget-primitif-6/20201007-173221/bp-2020.xls,2021-09-07T10:00:31.493000,,wrong-file-format,1 - schema request,2.0.1,False,False,False,False,,False,,False,False,True,True,,scdl/subventions,False,False,True
596ca590c751df248b567668,Budget Primitif,budget-primitif-6,https://demo.data.gouv.fr/fr/datasets/budget-primitif-6/,d7f1eaa8-f3d3-476d-9e8a-d2604749acdd,Budget primitif 2019,https://static.data.gouv.fr/resources/budget-primitif-2017-1/20201006-173338/bp-2019.json,2021-09-07T10:00:32.031000,,wrong-file-format,1 - schema request,2.0.1,False,False,False,False,,False,,False,False,True,True,,scdl/subventions,False,False,True
596ca590c751df248b567668,Budget Primitif,budget-primitif-6,https://demo.data.gouv.fr/fr/datasets/budget-primitif-6/,cdcf62ef-78b5-4623-b6ad-3d4484f18c18,Budget primitif  2019,https://static.data.gouv.fr/resources/budget-primitif-2017-1/20201006-173214/bp-2019.csv,2021-09-07T10:00:32.543000,mairie-de-boe,,1 - schema request,2.0.1,False,False,False,False,,False,,False,False,True,True,,scdl/subventions,False,False,True
596ca590c751df248b567668,Budget Primitif,budget-primitif-6,https://demo.data.gouv.fr/fr/datasets/budget-primitif-6/,b53cf2d9-01f6-4a85-8d89-1b2679e6946f,Budget primitif 2019,https://static.data.gouv.fr/resources/budget-primitif-2017-1/20201006-173151/bp-2019.xls,2021-09-07T10:00:33.033000,,wrong-file-format,1 - schema request,2.0.1,False,False,False,False,,False,,False,False,True,True,,scdl/subventions,False,False,True
596ca590c751df248b567668,Budget Primitif,budget-primitif-6,https://demo.data.gouv.fr/fr/datasets/budget-primitif-6/,4222f0dd-c527-4375-b85f-b0936918a25d,Budget primitif 2018,https://static.data.gouv.fr/resources/budget-primitif-2017-1/20201006-173127/bp-2018.json,2021-09-07T10:00:33.557000,,wrong-file-format,1 - schema request,2.0.1,False,False,False,False,,False,,False,False,True,True,,scdl/subventions,False,False,True
596ca590c751df248b567668,Budget Primitif,budget-primitif-6,https://demo.data.gouv.fr/fr/datasets/budget-primitif-6/,bfb84a4a-ca8a-4b4e-9cd5-87ba508c78fd,Budget primitif 2018,https://static.data.gouv.fr/resources/budget-primitif-2017-1/20201006-173023/bp-2018.csv,2021-09-07T10:00:34.083000,mairie-de-boe,,1 - schema request,2.0.1,False,False,False,False,,False,,False,False,True,True,,scdl/subventions,False,False,True
596ca590c751df248b567668,Budget Primitif,budget-primitif-6,https://demo.data.gouv.fr/fr/datasets/budget-primitif-6/,1504d9b6-3b02-4d21-928e-7ca36587b3be,Budget primitif 2018,https://static.data.gouv.fr/resources/budget-primitif-2017-1/20201006-172946/bp-2018.xls,2021-09-07T10:00:34.697000,,wrong-file-format,1 - schema request,2.0.1,False,False,False,False,,False,,False,False,True,True,,scdl/subventions,False,False,True
596ca590c751df248b567668,Budget Primitif,budget-primitif-6,https://demo.data.gouv.fr/fr/datasets/budget-primitif-6/,f739c706-1704-43fc-97ec-565f5d3de67b,Budget primitif 2017,https://static.data.gouv.fr/resources/budget-primitif-commune-de-boe-2017/20170718-083113/BP-2017.xls,2021-09-07T10:00:35.933000,,wrong-file-format,1 - schema request,2.0.1,False,False,False,False,,False,,False,False,True,True,,scdl/subventions,False,False,True
596ca590c751df248b567668,Budget Primitif,budget-primitif-6,https://demo.data.gouv.fr/fr/datasets/budget-primitif-6/,907eef06-b8af-41ac-b135-5cd24f9a9254,Budget Primitif 2017,https://static.data.gouv.fr/resources/budget-primitif-2017-1/20171012-113807/BP-2017.json,2021-09-07T10:00:49.809000,,wrong-file-format,1 - schema request,2.0.1,False,False,False,False,,False,,False,False,True,True,,scdl/subventions,False,False,True
596ca590c751df248b567668,Budget Primitif,budget-primitif-6,https://demo.data.gouv.fr/fr/datasets/budget-primitif-6/,77251250-668a-43f4-bbb4-b8929be1f064,Budget Primitif 2017,https://static.data.gouv.fr/resources/budget-primitif-commune-de-boe-2017/20170718-095926/BP-2017.csv,2021-09-07T10:01:49.442000,mairie-de-boe,,1 - schema request,2.0.1,False,False,False,False,,False,,False,False,True,True,,scdl/subventions,False,False,True
602e748dc94ca760c6c0f579,Dépenses et recettes d'investissement sur le budget primitif  de la Ville de Baugé-en-Anjou pour 2021,depenses-et-recettes-dinvestissement-sur-le-budget-primitif-de-la-ville-de-bauge-en-anjou-pour-2021,https://demo.data.gouv.fr/fr/datasets/depenses-et-recettes-dinvestissement-sur-le-budget-primitif-de-la-ville-de-bauge-en-anjou-pour-2021/,ee8be2eb-9342-433d-811d-ec9f4520a705,Fiche_descriptive_Baugé-en-Anjou_Budget_primitif_investissement_2021,https://static.data.gouv.fr/resources/depenses-et-recettes-dinvestissement-sur-le-budget-primitif-de-la-ville-de-bauge-en-anjou-pour-2021/20210218-151336/groupe-16-fiche-descriptive-jeu-de-donnees-budget-primitif.pdf,2021-09-07T10:00:50.371000,,wrong-file-format,1 - schema request,2.0.1,False,False,False,False,,False,,False,False,True,True,,scdl/subventions,False,False,True
602e748dc94ca760c6c0f579,Dépenses et recettes d'investissement sur le budget primitif  de la Ville de Baugé-en-Anjou pour 2021,depenses-et-recettes-dinvestissement-sur-le-budget-primitif-de-la-ville-de-bauge-en-anjou-pour-2021,https://demo.data.gouv.fr/fr/datasets/depenses-et-recettes-dinvestissement-sur-le-budget-primitif-de-la-ville-de-bauge-en-anjou-pour-2021/,64f9c99c-db8d-4157-993e-5e317f9bf37b,Baugé-en-Anjou_Budget_primitif_investissement_2021,https://static.data.gouv.fr/resources/depenses-et-recettes-dinvestissement-sur-le-budget-primitif-de-la-ville-de-bauge-en-anjou-pour-2021/20210218-150741/workflow-132563-renamecolumns-581550.csv,2021-09-07T10:01:55.861000,bauge-en-anjou,,1 - schema request,0.8.1,False,False,False,False,,False,,False,False,True,True,,scdl/subventions,False,False,True
