dataset_id,dataset_title,dataset_slug,dataset_page,resource_id,resource_title,resource_url,resource_last_modified,organization_or_owner,error_type,resource_found_by,initial_version_name,is_valid_v_0.1.0,is_valid_one_version,most_recent_valid_version
60e99f881f52cc3de7b9f96f,Borne de recharge ISPO France,borne-de-recharge-ispo-france,https://www.data.gouv.fr/fr/datasets/borne-de-recharge-ispo-france/,76833107-a3b1-470b-a4a8-f9ba77afbdd5,data-ispo-france.csv,https://static.data.gouv.fr/resources/borne-de-recharge-ispo-france/20210710-152602/data-ispo-france.csv,2021-07-10T15:26:40.781000,metzger-alain,,1 - schema request,,False,False,
608b2baeda588096b4778e25,Réseau de bornes de recharge MOBILYGREEN,reseau-de-bornes-de-recharge-mobilygreen,https://www.data.gouv.fr/fr/datasets/reseau-de-bornes-de-recharge-mobilygreen/,c9460bd6-e50b-4dd6-9851-75fccb228c7b,mobilygreen-2021-07-07.csv,https://static.data.gouv.fr/resources/reseau-de-bornes-de-recharge-mobilygreen/20210707-174218/mobilygreen-2021-07-07.csv,2021-07-07T17:43:38.768000,mobilygreen,,1 - schema request,,False,False,
608b2baeda588096b4778e25,Réseau de bornes de recharge MOBILYGREEN,reseau-de-bornes-de-recharge-mobilygreen,https://www.data.gouv.fr/fr/datasets/reseau-de-bornes-de-recharge-mobilygreen/,c8d32a3e-d3ec-490e-904f-e48c9aa3eaa1,mobilygreen-2021-05-17.csv,https://static.data.gouv.fr/resources/reseau-de-bornes-de-recharge-mobilygreen/20210517-151901/mobilygreen-2021-05-17.csv,2021-05-28T16:57:26.409000,mobilygreen,,1 - schema request,1.0.3,False,False,
608b2baeda588096b4778e25,Réseau de bornes de recharge MOBILYGREEN,reseau-de-bornes-de-recharge-mobilygreen,https://www.data.gouv.fr/fr/datasets/reseau-de-bornes-de-recharge-mobilygreen/,76fdb0c1-1d8c-4a43-a709-eb7eeb1d674e,mobilygreen_2021_04_29,https://static.data.gouv.fr/resources/reseau-de-bornes-de-recharge-mobilygreen/20210429-235709/liste-data-gouv.csv,2021-05-28T16:57:26.563000,mobilygreen,,1 - schema request,1.0.3,False,False,
