dataset_id,dataset_title,dataset_slug,dataset_page,resource_id,resource_title,resource_url,resource_last_modified,error_type,organization_or_owner,resource_found_by,initial_version_name,is_valid_v_0.8.1,is_valid_one_version,most_recent_valid_version
596df7b488ee384a6742278f,Dépenses de fonctionnement par service ,depenses-de-fonctionnement-par-service,https://www.data.gouv.fr/fr/datasets/depenses-de-fonctionnement-par-service/,8d976ac5-1498-4fcb-a8ca-76649b8f4c8b,Dépenses de fonctionnement par service 2018,https://static.data.gouv.fr/resources/depenses-de-fonctionnement-par-service-2016/20201007-170113/fonctionnement-2018-par-services.json,2020-10-07T17:19:28.956000,wrong-file-format,,1 - schema request,,False,False,
596df7b488ee384a6742278f,Dépenses de fonctionnement par service ,depenses-de-fonctionnement-par-service,https://www.data.gouv.fr/fr/datasets/depenses-de-fonctionnement-par-service/,f78626ab-2d09-4fca-aed3-bf842db188a7,Dépenses de fonctionnement par service 2019,https://static.data.gouv.fr/resources/depenses-de-fonctionnement-par-service/20201007-174253/fonctionnment-2019-par-service.csv,2020-10-07T17:43:37.427000,,mairie-de-boe,1 - schema request,,False,False,
59705982c751df2131ece1b7,Subventions aux associations ,subventions-aux-associations-2,https://www.data.gouv.fr/fr/datasets/subventions-aux-associations-2/,e453944b-4f0d-4aad-bece-24d480082fbe, Subventions aux associations 2019,https://static.data.gouv.fr/resources/subventions-aux-associations-2015/20201006-175811/subventions-associations-2019.json,2020-10-07T17:23:19.889000,wrong-file-format,,1 - schema request,,False,False,
59705982c751df2131ece1b7,Subventions aux associations ,subventions-aux-associations-2,https://www.data.gouv.fr/fr/datasets/subventions-aux-associations-2/,5b0d0a41-a821-4c99-b6d8-175cf80710eb,Subventions aux associations 2019,https://static.data.gouv.fr/resources/subventions-aux-associations-2015/20201006-175748/subventions-associations-2019.csv,2020-10-07T17:23:24.539000,,mairie-de-boe,1 - schema request,,False,False,
59705982c751df2131ece1b7,Subventions aux associations ,subventions-aux-associations-2,https://www.data.gouv.fr/fr/datasets/subventions-aux-associations-2/,96382499-fc60-4103-a533-9e4a3bbd424d,Subventions aux associations 2019,https://static.data.gouv.fr/resources/subventions-aux-associations-2015/20201006-175700/subventions-associations-2019.xls,2020-10-07T17:23:29.769000,wrong-file-format,,1 - schema request,,False,False,
59705982c751df2131ece1b7,Subventions aux associations ,subventions-aux-associations-2,https://www.data.gouv.fr/fr/datasets/subventions-aux-associations-2/,e97ea27e-9bbd-4504-9659-cc31ae19807d,Subventions aux associations 2018,https://static.data.gouv.fr/resources/subventions-aux-associations-2015/20201006-175636/subventions-associations-2018.json,2020-10-07T17:23:39.111000,wrong-file-format,,1 - schema request,,False,False,
59705982c751df2131ece1b7,Subventions aux associations ,subventions-aux-associations-2,https://www.data.gouv.fr/fr/datasets/subventions-aux-associations-2/,467654de-5319-4d26-8ef1-a92ff8583aed,Subventions aux associations 2018,https://static.data.gouv.fr/resources/subventions-aux-associations-2015/20201006-175615/subventions-associations-2018.csv,2020-10-07T17:23:45.222000,,mairie-de-boe,1 - schema request,,False,False,
59705982c751df2131ece1b7,Subventions aux associations ,subventions-aux-associations-2,https://www.data.gouv.fr/fr/datasets/subventions-aux-associations-2/,a01cd00b-58bf-43ac-b79f-077175c91fa8,Subventions aux associations 2018,https://static.data.gouv.fr/resources/subventions-aux-associations-2015/20201006-175544/subventions-associations-2018.xls,2020-10-07T17:23:49.869000,wrong-file-format,,1 - schema request,,False,False,
59705982c751df2131ece1b7,Subventions aux associations ,subventions-aux-associations-2,https://www.data.gouv.fr/fr/datasets/subventions-aux-associations-2/,6db4edb0-d420-43d6-bd18-ef2b84ba2a87,Subventions aux associations 2017,https://static.data.gouv.fr/resources/subventions-aux-associations-2015/20201006-175517/subventions-associations-2017.json,2020-10-07T17:23:54.962000,wrong-file-format,,1 - schema request,,False,False,
59705982c751df2131ece1b7,Subventions aux associations ,subventions-aux-associations-2,https://www.data.gouv.fr/fr/datasets/subventions-aux-associations-2/,9c399c00-dfb3-4f82-b1b6-66c2d2f4bdbb,Subventions aux associations 2017,https://static.data.gouv.fr/resources/subventions-aux-associations-2015/20201006-175452/subventions-associations-2017.csv,2020-10-07T17:24:04.707000,,mairie-de-boe,1 - schema request,,False,False,
59705982c751df2131ece1b7,Subventions aux associations ,subventions-aux-associations-2,https://www.data.gouv.fr/fr/datasets/subventions-aux-associations-2/,1f7b6d07-5cc9-48b1-8e05-2001cc0fc070, Subventions aux associations 2017,https://static.data.gouv.fr/resources/subventions-aux-associations-2015/20201006-175420/subventions-associations-2017.xls,2020-10-07T17:24:00.078000,wrong-file-format,,1 - schema request,,False,False,
59705982c751df2131ece1b7,Subventions aux associations ,subventions-aux-associations-2,https://www.data.gouv.fr/fr/datasets/subventions-aux-associations-2/,a57d9c7b-a801-4ee2-ab69-6c81ebbab6b4,Subventions aux associations 2016,https://static.data.gouv.fr/resources/subventions-aux-associations-2015/20201006-175350/subventions-associations-2016.json,2020-10-07T17:24:10.287000,wrong-file-format,,1 - schema request,,False,False,
59705982c751df2131ece1b7,Subventions aux associations ,subventions-aux-associations-2,https://www.data.gouv.fr/fr/datasets/subventions-aux-associations-2/,0c73a5b6-3e97-4a31-8608-a3fa54169301,Subventions aux associations 2016,https://static.data.gouv.fr/resources/subventions-aux-associations-2015/20201006-175333/subventions-associations-2016.csv,2020-10-07T17:24:21.628000,,mairie-de-boe,1 - schema request,,False,False,
59705982c751df2131ece1b7,Subventions aux associations ,subventions-aux-associations-2,https://www.data.gouv.fr/fr/datasets/subventions-aux-associations-2/,bcf0aea7-7541-417e-8b27-a16e1e953996,Subventions aux associations 2016,https://static.data.gouv.fr/resources/subventions-aux-associations-2015/20201006-175307/subventions-associations-2016.xls,2020-10-07T17:24:26.618000,wrong-file-format,,1 - schema request,,False,False,
59705982c751df2131ece1b7,Subventions aux associations ,subventions-aux-associations-2,https://www.data.gouv.fr/fr/datasets/subventions-aux-associations-2/,7f857f86-bad1-4d9d-b98b-a347af27434a,Subventions aux associations 2015,https://static.data.gouv.fr/resources/subventions-aux-associations-2015/20170720-092101/Subventions-associations-2015.xls,2020-10-07T17:24:33.167000,wrong-file-format,,1 - schema request,,False,False,
59705982c751df2131ece1b7,Subventions aux associations ,subventions-aux-associations-2,https://www.data.gouv.fr/fr/datasets/subventions-aux-associations-2/,7924fbda-d412-4754-9a42-57f642386aae,Subventions aux associations 2015,https://static.data.gouv.fr/resources/subventions-aux-associations-2015/20171012-112625/Subventions-associations-2015.json,2020-10-07T17:24:37.817000,wrong-file-format,,1 - schema request,,False,False,
59705982c751df2131ece1b7,Subventions aux associations ,subventions-aux-associations-2,https://www.data.gouv.fr/fr/datasets/subventions-aux-associations-2/,04af42f3-4da8-4778-9808-98faa1b1d72f,Subventions aux associations 2015,https://static.data.gouv.fr/resources/subventions-aux-associations-2015/20170720-091953/Subventions-associations-2015.csv,2020-10-07T17:24:42.981000,,mairie-de-boe,1 - schema request,,False,False,
596df7b488ee384a6742278f,Dépenses de fonctionnement par service ,depenses-de-fonctionnement-par-service,https://www.data.gouv.fr/fr/datasets/depenses-de-fonctionnement-par-service/,1a6a4cce-5ea5-4505-92be-a87ce4173f61,Dépenses de fonctionnement par service 2020,https://static.data.gouv.fr/resources/depenses-de-fonctionnement-par-service/20210331-154425/fonctionnement-2020-par-services.json,2021-03-31T15:44:41.017000,wrong-file-format,,1 - schema request,,False,False,
596df7b488ee384a6742278f,Dépenses de fonctionnement par service ,depenses-de-fonctionnement-par-service,https://www.data.gouv.fr/fr/datasets/depenses-de-fonctionnement-par-service/,11052070-8d96-46dc-9dbb-b38e7ea91e1e,Dépenses de fonctionnement par service 2020,https://static.data.gouv.fr/resources/depenses-de-fonctionnement-par-service/20210331-154400/fonctionnement-2020-par-services.csv,2021-03-31T15:44:15.858000,,mairie-de-boe,1 - schema request,,False,False,
596df7b488ee384a6742278f,Dépenses de fonctionnement par service ,depenses-de-fonctionnement-par-service,https://www.data.gouv.fr/fr/datasets/depenses-de-fonctionnement-par-service/,9fb1e587-5046-4590-a8fc-83e1a6d98807,Dépenses de fonctionnement par service 2020,https://static.data.gouv.fr/resources/depenses-de-fonctionnement-par-service/20210331-154336/fonctionnement-2020-par-services.xls,2021-03-31T15:43:52.470000,wrong-file-format,,1 - schema request,,False,False,
596df7b488ee384a6742278f,Dépenses de fonctionnement par service ,depenses-de-fonctionnement-par-service,https://www.data.gouv.fr/fr/datasets/depenses-de-fonctionnement-par-service/,e1ee2c1b-89c0-490a-9be0-138ef8856f0a,Dépenses de fonctionnement par service 2019,https://static.data.gouv.fr/resources/depenses-de-fonctionnement-par-service/20201007-174314/fonctionnment-2019-par-service.json,2020-10-07T17:43:27.093000,wrong-file-format,,1 - schema request,,False,False,
596df7b488ee384a6742278f,Dépenses de fonctionnement par service ,depenses-de-fonctionnement-par-service,https://www.data.gouv.fr/fr/datasets/depenses-de-fonctionnement-par-service/,d48cd36c-82b5-41a0-8795-0aa644c68635,Dépenses de fonctionnement par service 2019,https://static.data.gouv.fr/resources/depenses-de-fonctionnement-par-service/20201007-174230/fonctionnment-2019-par-service.xls,2020-10-07T17:43:43.630000,wrong-file-format,,1 - schema request,,False,False,
59705982c751df2131ece1b7,Subventions aux associations ,subventions-aux-associations-2,https://www.data.gouv.fr/fr/datasets/subventions-aux-associations-2/,50086638-c172-435f-904d-4045344cbec1,Subventions aux associations 2020,https://static.data.gouv.fr/resources/subventions-aux-associations-2/20210331-154711/subventions-associations-2020.xls,2021-03-31T15:47:25.933000,wrong-file-format,,1 - schema request,,False,False,
596ca590c751df248b567668,Budget Primitif,budget-primitif-6,https://www.data.gouv.fr/fr/datasets/budget-primitif-6/,907eef06-b8af-41ac-b135-5cd24f9a9254,Budget Primitif 2017,https://static.data.gouv.fr/resources/budget-primitif-2017-1/20171012-113807/BP-2017.json,2017-10-12T11:38:10.603000,wrong-file-format,,1 - schema request,,False,False,
5b10f336c751df376eada4f8,Actes Budgétaires,actes-budgetaires,https://www.data.gouv.fr/fr/datasets/actes-budgetaires/,0f6ba21a-60bd-4f40-918b-cc8f2118e5a6,2021.02.10-rip-05-adoption-budget-2021.pdf,https://static.data.gouv.fr/resources/actes-budgetaires/20210219-130829/2021.02.10-rip-05-adoption-budget-2021.pdf,2021-02-19T13:08:48.246000,wrong-file-format,,1 - schema request,,False,False,
608bbcdc3bc1b473d1e95afd,Budgets de Grand Besançon Métropole,budgets-de-grand-besancon-metropole,https://www.data.gouv.fr/fr/datasets/budgets-de-grand-besancon-metropole/,d8579534-7070-43f4-a809-b4cc452d77c4,Grand Besançon Métropole - Compte Administratif - Budget annexe Porte de Vesoul - Exercice 2020,https://datasets.grandbesancon.fr/fichiers/budget/GrandBesancon/08_06_2020_CA.csv,2021-08-06T09:01:25.875000,,grand-besancon-metropole,1 - schema request,,False,False,
608bbcdc3bc1b473d1e95afd,Budgets de Grand Besançon Métropole,budgets-de-grand-besancon-metropole,https://www.data.gouv.fr/fr/datasets/budgets-de-grand-besancon-metropole/,8c96f38d-00b3-4c7a-a143-6d4af47e0939,Grand Besançon Métropole - Compte Administratif - Budget annexe AIBO - Exercice 2020,https://datasets.grandbesancon.fr/fichiers/budget/GrandBesancon/08_07_2020_CA.csv,2021-08-06T08:55:41.735000,,grand-besancon-metropole,1 - schema request,,False,False,
608bbcdc3bc1b473d1e95afd,Budgets de Grand Besançon Métropole,budgets-de-grand-besancon-metropole,https://www.data.gouv.fr/fr/datasets/budgets-de-grand-besancon-metropole/,a313ce4f-e65d-40d7-9156-c8d2e78e2c62,Grand Besançon Métropole - Compte Administratif - Budget annexe Autres ZAE - Exercice 2020,https://datasets.grandbesancon.fr/fichiers/budget/GrandBesancon/08_08_2020_CA.csv,2021-08-06T08:55:32.692000,,grand-besancon-metropole,1 - schema request,,False,False,
608bbcdc3bc1b473d1e95afd,Budgets de Grand Besançon Métropole,budgets-de-grand-besancon-metropole,https://www.data.gouv.fr/fr/datasets/budgets-de-grand-besancon-metropole/,cce54d1e-712d-4b56-a96a-992edeee9029,Grand Besançon Métropole - Compte Administratif - Budget annexe Eau - Exercice 2020,https://datasets.grandbesancon.fr/fichiers/budget/GrandBesancon/08_09_2020_CA.csv,2021-08-06T08:55:14.904000,,grand-besancon-metropole,1 - schema request,,False,False,
608bbcdc3bc1b473d1e95afd,Budgets de Grand Besançon Métropole,budgets-de-grand-besancon-metropole,https://www.data.gouv.fr/fr/datasets/budgets-de-grand-besancon-metropole/,a31eefa0-c31f-4fb6-ab22-eaf86937cd93,Grand Besançon Métropole - Compte Administratif - Budget annexe Assainissement - Exercice 2020,https://datasets.grandbesancon.fr/fichiers/budget/GrandBesancon/08_10_2020_CA.csv,2021-08-06T08:54:47.362000,,grand-besancon-metropole,1 - schema request,,False,False,
608bbcdc3bc1b473d1e95afd,Budgets de Grand Besançon Métropole,budgets-de-grand-besancon-metropole,https://www.data.gouv.fr/fr/datasets/budgets-de-grand-besancon-metropole/,9c92343c-b1b7-4429-8b63-336a09b061fe,Grand Besançon Métropole - Compte Administratif - Budget annexe Chauffage urbain - Exercice 2020,https://datasets.grandbesancon.fr/fichiers/budget/GrandBesancon/08_11_2020_CA.csv,2021-08-06T09:00:37.412000,,grand-besancon-metropole,1 - schema request,,False,False,
608bbcdc3bc1b473d1e95afd,Budgets de Grand Besançon Métropole,budgets-de-grand-besancon-metropole,https://www.data.gouv.fr/fr/datasets/budgets-de-grand-besancon-metropole/,e5656d20-3feb-4b7e-a2d6-67f13de4297e,Grand Besançon Métropole - Budget Primitif - Budget Principal - Exercice 2020,https://datasets.grandbesancon.fr/fichiers/budget/GrandBesancon/08_01_2020_BP.csv,2021-04-30T10:40:06.670000,,grand-besancon-metropole,1 - schema request,,False,False,
608bbcdc3bc1b473d1e95afd,Budgets de Grand Besançon Métropole,budgets-de-grand-besancon-metropole,https://www.data.gouv.fr/fr/datasets/budgets-de-grand-besancon-metropole/,e4236115-5b97-478c-af4c-77e154bafe1d,Grand Besançon Métropole - Budget Primitif - Budget annexe Transports - Exercice 2020,https://datasets.grandbesancon.fr/fichiers/budget/GrandBesancon/08_02_2020_BP.csv,2021-04-30T10:19:04.641000,,grand-besancon-metropole,1 - schema request,,False,False,
608bbcdc3bc1b473d1e95afd,Budgets de Grand Besançon Métropole,budgets-de-grand-besancon-metropole,https://www.data.gouv.fr/fr/datasets/budgets-de-grand-besancon-metropole/,838d2b6d-3f8d-4405-ac03-44c55b8ba82a,Grand Besançon Métropole - Budget Primitif - Budget annexe Déchets - Exercice 2020,https://datasets.grandbesancon.fr/fichiers/budget/GrandBesancon/08_03_2020_BP.csv,2021-04-30T10:25:57.569000,,grand-besancon-metropole,1 - schema request,,False,False,
608bbcdc3bc1b473d1e95afd,Budgets de Grand Besançon Métropole,budgets-de-grand-besancon-metropole,https://www.data.gouv.fr/fr/datasets/budgets-de-grand-besancon-metropole/,26f3d9db-aec0-4874-ad10-e05e389f0a4c,Grand Besançon Métropole - Budget Primitif - Budget annexe CRR - Exercice 2020,https://datasets.grandbesancon.fr/fichiers/budget/GrandBesancon/08_04_2020_BP.csv,2021-04-30T10:29:08.998000,,grand-besancon-metropole,1 - schema request,,False,False,
608bbcdc3bc1b473d1e95afd,Budgets de Grand Besançon Métropole,budgets-de-grand-besancon-metropole,https://www.data.gouv.fr/fr/datasets/budgets-de-grand-besancon-metropole/,b2554896-2794-4478-a4d2-dead72426b52,Grand Besançon Métropole - Budget Primitif - Budget annexe ZA Noiret - Exercice 2020,https://datasets.grandbesancon.fr/fichiers/budget/GrandBesancon/08_05_2020_BP.csv,2021-04-30T10:30:33.362000,,grand-besancon-metropole,1 - schema request,,False,False,
608bbcdc3bc1b473d1e95afd,Budgets de Grand Besançon Métropole,budgets-de-grand-besancon-metropole,https://www.data.gouv.fr/fr/datasets/budgets-de-grand-besancon-metropole/,ece428af-4963-49d7-a452-d31959bd1dd9,Grand Besançon Métropole - Budget Primitif - Budget annexe Portes de Vesoul - Exercice 2020,https://datasets.grandbesancon.fr/fichiers/budget/GrandBesancon/08_06_2020_BP.csv,2021-04-30T10:31:53.742000,,grand-besancon-metropole,1 - schema request,,False,False,
608bbcdc3bc1b473d1e95afd,Budgets de Grand Besançon Métropole,budgets-de-grand-besancon-metropole,https://www.data.gouv.fr/fr/datasets/budgets-de-grand-besancon-metropole/,a82e861b-f604-4943-963f-f394833df6cb,Grand Besançon Métropole - Budget Primitif - Budget annexe AIBO - Exercice 2020,https://datasets.grandbesancon.fr/fichiers/budget/GrandBesancon/08_07_2020_BP.csv,2021-04-30T10:33:15.510000,,grand-besancon-metropole,1 - schema request,,False,False,
608bbcdc3bc1b473d1e95afd,Budgets de Grand Besançon Métropole,budgets-de-grand-besancon-metropole,https://www.data.gouv.fr/fr/datasets/budgets-de-grand-besancon-metropole/,f100944e-8bea-43f5-8d20-367dad440562,Grand Besançon Métropole - Budget Primitif - Budget annexe Autres ZAE - Exercice 2020,https://datasets.grandbesancon.fr/fichiers/budget/GrandBesancon/08_08_2020_BP.csv,2021-04-30T10:34:20.971000,,grand-besancon-metropole,1 - schema request,,False,False,
608bbcdc3bc1b473d1e95afd,Budgets de Grand Besançon Métropole,budgets-de-grand-besancon-metropole,https://www.data.gouv.fr/fr/datasets/budgets-de-grand-besancon-metropole/,1a3b1305-9bbc-4701-a2cf-64816d87765c,Grand Besançon Métropole - Budget Primitif - Budget annexe Eau - Exercice 2020,https://datasets.grandbesancon.fr/fichiers/budget/GrandBesancon/08_09_2020_BP.csv,2021-04-30T10:35:40.472000,,grand-besancon-metropole,1 - schema request,,False,False,
608bbcdc3bc1b473d1e95afd,Budgets de Grand Besançon Métropole,budgets-de-grand-besancon-metropole,https://www.data.gouv.fr/fr/datasets/budgets-de-grand-besancon-metropole/,efb60cbb-ddf8-4cfb-b7fb-bb33786132e9,Grand Besançon Métropole - Budget Primitif - Budget annexe Assainissement - Exercice 2020,https://datasets.grandbesancon.fr/fichiers/budget/GrandBesancon/08_10_2020_BP.csv,2021-04-30T10:37:01.790000,,grand-besancon-metropole,1 - schema request,,False,False,
608bbcdc3bc1b473d1e95afd,Budgets de Grand Besançon Métropole,budgets-de-grand-besancon-metropole,https://www.data.gouv.fr/fr/datasets/budgets-de-grand-besancon-metropole/,06d8381d-59d7-4933-be75-fa0710f05909,Grand Besançon Métropole - Budget Primitif - Budget annexe Chauffage urbain - Exercice 2020,https://datasets.grandbesancon.fr/fichiers/budget/GrandBesancon/08_11_2020_BP.csv,2021-04-30T10:38:31.747000,,grand-besancon-metropole,1 - schema request,,False,False,
602e748dc94ca760c6c0f579,Dépenses et recettes d'investissement sur le budget primitif  de la Ville de Baugé-en-Anjou pour 2021,depenses-et-recettes-dinvestissement-sur-le-budget-primitif-de-la-ville-de-bauge-en-anjou-pour-2021,https://www.data.gouv.fr/fr/datasets/depenses-et-recettes-dinvestissement-sur-le-budget-primitif-de-la-ville-de-bauge-en-anjou-pour-2021/,ee8be2eb-9342-433d-811d-ec9f4520a705,Fiche_descriptive_Baugé-en-Anjou_Budget_primitif_investissement_2021,https://static.data.gouv.fr/resources/depenses-et-recettes-dinvestissement-sur-le-budget-primitif-de-la-ville-de-bauge-en-anjou-pour-2021/20210218-151336/groupe-16-fiche-descriptive-jeu-de-donnees-budget-primitif.pdf,2021-02-18T16:05:38.617000,wrong-file-format,,1 - schema request,,False,False,
602e748dc94ca760c6c0f579,Dépenses et recettes d'investissement sur le budget primitif  de la Ville de Baugé-en-Anjou pour 2021,depenses-et-recettes-dinvestissement-sur-le-budget-primitif-de-la-ville-de-bauge-en-anjou-pour-2021,https://www.data.gouv.fr/fr/datasets/depenses-et-recettes-dinvestissement-sur-le-budget-primitif-de-la-ville-de-bauge-en-anjou-pour-2021/,64f9c99c-db8d-4157-993e-5e317f9bf37b,Baugé-en-Anjou_Budget_primitif_investissement_2021,https://static.data.gouv.fr/resources/depenses-et-recettes-dinvestissement-sur-le-budget-primitif-de-la-ville-de-bauge-en-anjou-pour-2021/20210218-150741/workflow-132563-renamecolumns-581550.csv,2021-02-18T15:12:10.446000,,bauge-en-anjou,1 - schema request,,True,True,0.8.1
608bbcdc3bc1b473d1e95afd,Budgets de Grand Besançon Métropole,budgets-de-grand-besancon-metropole,https://www.data.gouv.fr/fr/datasets/budgets-de-grand-besancon-metropole/,c71fe717-6843-46ab-a607-c7da1638df4b,Grand Besançon Métropole - Compte Administratif - Budget annexe ZA Noiret - Exercice 2020,https://datasets.grandbesancon.fr/fichiers/budget/GrandBesancon/08_05_2020_CA.csv,2021-08-06T08:59:06.948000,,grand-besancon-metropole,1 - schema request,,False,False,
596ca590c751df248b567668,Budget Primitif,budget-primitif-6,https://www.data.gouv.fr/fr/datasets/budget-primitif-6/,77251250-668a-43f4-bbb4-b8929be1f064,Budget Primitif 2017,https://static.data.gouv.fr/resources/budget-primitif-commune-de-boe-2017/20170718-095926/BP-2017.csv,2017-07-18T10:29:40.892000,,mairie-de-boe,1 - schema request,,False,False,
608bbcdc3bc1b473d1e95afd,Budgets de Grand Besançon Métropole,budgets-de-grand-besancon-metropole,https://www.data.gouv.fr/fr/datasets/budgets-de-grand-besancon-metropole/,13e91be2-bfea-4224-88e2-5866c9ef3e67,Grand Besançon Métropole - Compte Administratif - Budget annexe CRR - Exercice 2020,https://datasets.grandbesancon.fr/fichiers/budget/GrandBesancon/08_04_2020_CA.csv,2021-08-06T08:58:27.225000,,grand-besancon-metropole,1 - schema request,,False,False,
608bbcdc3bc1b473d1e95afd,Budgets de Grand Besançon Métropole,budgets-de-grand-besancon-metropole,https://www.data.gouv.fr/fr/datasets/budgets-de-grand-besancon-metropole/,c7e33271-19ca-4930-9c42-a05388cdfec9,Grand Besançon Métropole - Compte administratif - Budget annexe Transports - Exercice 2020,https://datasets.grandbesancon.fr/fichiers/budget/GrandBesancon/08_02_2020_CA.csv,2021-08-06T08:57:02.055000,,grand-besancon-metropole,1 - schema request,,False,False,
5b10f336c751df376eada4f8,Actes Budgétaires,actes-budgetaires,https://www.data.gouv.fr/fr/datasets/actes-budgetaires/,186eb45f-5017-45fb-adec-4f3c15878b67,2020.07.02-rip-ndeg-1-adoption-dm1-2020.pdf,https://static.data.gouv.fr/resources/actes-budgetaires/20210219-130735/2020.07.02-rip-ndeg-1-adoption-dm1-2020.pdf,2021-02-19T13:07:45.493000,wrong-file-format,,1 - schema request,,False,False,
5b10f336c751df376eada4f8,Actes Budgétaires,actes-budgetaires,https://www.data.gouv.fr/fr/datasets/actes-budgetaires/,001cf737-a964-4e59-94a9-027778a4e4fd,2018.07.13-rip-ndeg-2-adoption-dm1-2018.pdf,https://static.data.gouv.fr/resources/actes-budgetaires/20200626-111520/2018.07.13-rip-ndeg-2-adoption-dm1-2018.pdf,2020-06-26T11:15:20.828000,wrong-file-format,,1 - schema request,,False,False,
5b10f336c751df376eada4f8,Actes Budgétaires,actes-budgetaires,https://www.data.gouv.fr/fr/datasets/actes-budgetaires/,b132fcf6-6fa7-46a4-abf5-e49bd53eae36,2020.02.14-rip-ndeg-5-adoption-budget-2020.pdf,https://static.data.gouv.fr/resources/actes-budgetaires/20200626-103819/2020.02.14-rip-ndeg-5-adoption-budget-2020.pdf,2020-06-26T10:38:23.831000,wrong-file-format,,1 - schema request,,False,False,
5b10f336c751df376eada4f8,Actes Budgétaires,actes-budgetaires,https://www.data.gouv.fr/fr/datasets/actes-budgetaires/,fb5098d7-9a1e-445d-a692-abcd07222a23,2019.09.19-rip-ndeg-7-adoption-dm1-2019.pdf,https://static.data.gouv.fr/resources/actes-budgetaires/20200626-103724/2019.09.19-rip-ndeg-7-adoption-dm1-2019.pdf,2020-06-26T10:37:49.844000,wrong-file-format,,1 - schema request,,False,False,
5b10f336c751df376eada4f8,Actes Budgétaires,actes-budgetaires,https://www.data.gouv.fr/fr/datasets/actes-budgetaires/,1ff2df4f-aeb2-490a-ab7a-72c308845411,2019.02.05-rip-ndeg-5-adoption-budget-2019.pdf,https://static.data.gouv.fr/resources/actes-budgetaires/20190221-082630/2019.02.05-rip-ndeg-5-adoption-budget-2019.pdf,2019-02-21T08:28:00.715000,wrong-file-format,,1 - schema request,,False,False,
5b10f336c751df376eada4f8,Actes Budgétaires,actes-budgetaires,https://www.data.gouv.fr/fr/datasets/actes-budgetaires/,1f00c88d-af38-4df5-9c0e-f133e4e8fa28,DM1 2018.pdf,https://static.data.gouv.fr/resources/actes-budgetaires/20181224-160953/2018.07.13-rip-ndeg-2-adoption-dm1-2018.pdf,2018-12-24T16:10:15.225000,wrong-file-format,,1 - schema request,,False,False,
5b10f336c751df376eada4f8,Actes Budgétaires,actes-budgetaires,https://www.data.gouv.fr/fr/datasets/actes-budgetaires/,7ee069cd-9489-4572-8c8f-aa7f199caed5,Budget primitif 2018,https://static.data.gouv.fr/resources/actes-budgetaires/20180601-091955/2018.02.08%20RIP%20n%C2%B0%205%20adoption%20budget%202018.pdf,2018-06-01T09:20:38.914000,wrong-file-format,,1 - schema request,,False,False,
60a4cc773a61980c10f89728,Budget Primitif 2020,budget-primitif-2020-1,https://www.data.gouv.fr/fr/datasets/budget-primitif-2020-1/,973597c2-b0ab-4159-a9b9-331904dc6d13,bp-2020-budgetprincipal.xml,https://static.data.gouv.fr/resources/budget-primitif-2020-1/20210519-103027/bp-2020-budgetprincipal.xml,2021-05-19T10:30:50.171000,wrong-file-format,,1 - schema request,,False,False,
608bbcdc3bc1b473d1e95afd,Budgets de Grand Besançon Métropole,budgets-de-grand-besancon-metropole,https://www.data.gouv.fr/fr/datasets/budgets-de-grand-besancon-metropole/,de2b81a1-a163-416f-a12b-0e85f2e23084,Grand Besançon Métropole - Budget Primitif - Budget Principal - Exercice 2021,https://datasets.grandbesancon.fr/fichiers/budget/GrandBesancon/08_01_2021_BP.csv,2021-04-30T10:40:51.729000,,grand-besancon-metropole,1 - schema request,,False,False,
608bbcdc3bc1b473d1e95afd,Budgets de Grand Besançon Métropole,budgets-de-grand-besancon-metropole,https://www.data.gouv.fr/fr/datasets/budgets-de-grand-besancon-metropole/,8f1a3f8b-637e-42dc-be6a-0e0d8c1c6ce0,Grand Besançon Métropole - Budget Primitif - Budget annexe Transports - Exercice 2021,https://datasets.grandbesancon.fr/fichiers/budget/GrandBesancon/08_02_2021_BP.csv,2021-04-30T10:25:01.466000,,grand-besancon-metropole,1 - schema request,,False,False,
608bbcdc3bc1b473d1e95afd,Budgets de Grand Besançon Métropole,budgets-de-grand-besancon-metropole,https://www.data.gouv.fr/fr/datasets/budgets-de-grand-besancon-metropole/,2df2dad0-a488-45ff-827a-ea828b705b7f,Grand Besançon Métropole - Budget Primitif - Budget annexe Déchets - Exercice 2021,https://datasets.grandbesancon.fr/fichiers/budget/GrandBesancon/08_03_2021_BP.csv,2021-04-30T10:28:27.106000,,grand-besancon-metropole,1 - schema request,,False,False,
608bbcdc3bc1b473d1e95afd,Budgets de Grand Besançon Métropole,budgets-de-grand-besancon-metropole,https://www.data.gouv.fr/fr/datasets/budgets-de-grand-besancon-metropole/,97457cc1-744c-4318-a56d-c0ee97834b8e,Grand Besançon Métropole - Budget Primitif - Budget annexe CRR - Exercice 2021,https://datasets.grandbesancon.fr/fichiers/budget/GrandBesancon/08_04_2021_BP.csv,2021-04-30T10:29:50.517000,,grand-besancon-metropole,1 - schema request,,False,False,
608bbcdc3bc1b473d1e95afd,Budgets de Grand Besançon Métropole,budgets-de-grand-besancon-metropole,https://www.data.gouv.fr/fr/datasets/budgets-de-grand-besancon-metropole/,8144b536-7055-46af-bdf3-7eb6b83ce7e3,Grand Besançon Métropole - Budget Primitif - Budget annexe Portes de Vesoul - Exercice 2021,https://datasets.grandbesancon.fr/fichiers/budget/GrandBesancon/08_06_2021_BP.csv,2021-04-30T10:32:34.223000,,grand-besancon-metropole,1 - schema request,,False,False,
